onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	2.5	1	1	NoDelay	NonPred	8	0	0	n/a	stim_12_B.png	n/a
10.5	2.000865464	2	1	NoDelay	NonPred	7	2	13	0.000865464	stim_10_B.png	stim_8_B.png
15	2.3317213	3	1	NoDelay	NonPred	7	1	13	0.3317213	stim_10_B.png	stim_8_B.png
19.5	2.000853282	4	1	NoDelay	NonPred	8	2	15	0.000853282	stim_12_B.png	stim_6_B.png
24	2.000858846	5	1	NoDelay	NonPred	8	1	15	0.000858846	stim_12_B.png	stim_6_B.png
46.5	2.000871121	6	2	NoDelay	Pred	5	2	10	0.000871121	stim_5_B.png	stim_3_B.png
51	2.5405235	7	2	NoDelay	Pred	5	1	9	0.5405235	stim_5_B.png	stim_1_B.png
55.5	2.2964406	8	2	NoDelay	Pred	6	2	12	0.2964406	stim_4_B.png	stim_11_B.png
60	2.5483653	9	2	NoDelay	Pred	5	1	9	0.5483653	stim_5_B.png	stim_1_B.png
64.5	2.1126176	10	2	NoDelay	Pred	5	2	10	0.1126176	stim_5_B.png	stim_3_B.png
87	2.1971157	11	3	NoDelay	NonPred	7	2	14	0.1971157	stim_10_B.png	stim_7_B.png
91.5	2.4414052	12	3	NoDelay	NonPred	7	1	13	0.4414052	stim_10_B.png	stim_8_B.png
96	2.000888978	13	3	NoDelay	NonPred	7	2	13	0.000888978	stim_10_B.png	stim_8_B.png
100.5	2.000776132	14	3	NoDelay	NonPred	8	1	16	0.000776132	stim_12_B.png	stim_2_B.png
105	2.000853609	15	3	NoDelay	NonPred	7	2	13	0.000853609	stim_10_B.png	stim_8_B.png
127.5	2.2421978	16	4	NoDelay	Pred	5	1	9	0.2421978	stim_5_B.png	stim_1_B.png
132	2.000951721	17	4	NoDelay	Pred	6	2	12	0.000951721	stim_4_B.png	stim_11_B.png
136.5	2.2017241	18	4	NoDelay	Pred	6	1	11	0.2017241	stim_4_B.png	stim_9_B.png
141	2.000928372	19	4	NoDelay	Pred	6	2	12	0.000928372	stim_4_B.png	stim_11_B.png
145.5	2.000928331	20	4	NoDelay	Pred	6	1	11	0.000928331	stim_4_B.png	stim_9_B.png
168	2.000877136	21	5	NoDelay	NonPred	7	2	13	0.000877136	stim_10_B.png	stim_8_B.png
172.5	2.000896477	22	5	NoDelay	NonPred	8	1	15	0.000896477	stim_12_B.png	stim_6_B.png
177	2.2622408	23	5	NoDelay	NonPred	7	2	14	0.2622408	stim_10_B.png	stim_7_B.png
181.5	2.2347929	24	5	NoDelay	NonPred	8	1	16	0.2347929	stim_12_B.png	stim_2_B.png
186	2.2868966	25	5	NoDelay	NonPred	7	2	14	0.2868966	stim_10_B.png	stim_7_B.png
208.5	2.000906214	26	6	NoDelay	Pred	5	1	10	0.000906214	stim_5_B.png	stim_3_B.png
213	2.000918088	27	6	NoDelay	Pred	6	2	12	0.000918088	stim_4_B.png	stim_11_B.png
217.5	2.06701047	28	6	NoDelay	Pred	6	1	11	0.06701047	stim_4_B.png	stim_9_B.png
222	2.4951485	29	6	NoDelay	Pred	6	2	12	0.4951485	stim_4_B.png	stim_11_B.png
226.5	2.1872649	30	6	NoDelay	Pred	5	1	9	0.1872649	stim_5_B.png	stim_1_B.png
249	2.000893507	31	7	NoDelay	NonPred	7	2	14	0.000893507	stim_10_B.png	stim_7_B.png
253.5	2.000906178	32	7	NoDelay	NonPred	8	1	15	0.000906178	stim_12_B.png	stim_6_B.png
258	2.000856291	33	7	NoDelay	NonPred	8	2	15	0.000856291	stim_12_B.png	stim_6_B.png
262.5	2.2674071	34	7	NoDelay	NonPred	8	1	16	0.2674071	stim_12_B.png	stim_2_B.png
267	2.1677563	35	7	NoDelay	NonPred	8	2	16	0.1677563	stim_12_B.png	stim_2_B.png
289.5	2.1641239	36	8	NoDelay	Pred	5	1	9	0.1641239	stim_5_B.png	stim_1_B.png
294	2.04020527	37	8	NoDelay	Pred	5	2	10	0.04020527	stim_5_B.png	stim_3_B.png
298.5	2.000854309	38	8	NoDelay	Pred	5	1	9	0.000854309	stim_5_B.png	stim_1_B.png
303	2.000895761	39	8	NoDelay	Pred	6	2	12	0.000895761	stim_4_B.png	stim_11_B.png
307.5	2.1242878	40	8	NoDelay	Pred	6	1	11	0.1242878	stim_4_B.png	stim_9_B.png
