onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	2.3916436	1	1	NoDelay	Pred	6	1	11	0.3916436	stim_11_B.png	stim_6_B.png
10.5	2.6032397	2	1	NoDelay	Pred	5	2	10	0.6032397	stim_3_B.png	stim_4_B.png
15	2.4004641	3	1	NoDelay	Pred	5	1	9	0.4004641	stim_3_B.png	stim_2_B.png
19.5	2.3166015	4	1	NoDelay	Pred	5	2	10	0.3166015	stim_3_B.png	stim_4_B.png
24	2.001686794	5	1	NoDelay	Pred	5	1	9	0.001686794	stim_3_B.png	stim_2_B.png
46.5	2.4281583	6	2	NoDelay	NonPred	7	2	13	0.4281583	stim_10_B.png	stim_1_B.png
51	2.4476869	7	2	NoDelay	NonPred	7	2	14	0.4476869	stim_10_B.png	stim_5_B.png
55.5	2.2917223	8	2	NoDelay	NonPred	7	1	14	0.2917223	stim_10_B.png	stim_5_B.png
60	2.2722277	9	2	NoDelay	NonPred	7	2	13	0.2722277	stim_10_B.png	stim_1_B.png
64.5	2.8126038	10	2	NoDelay	NonPred	7	1	14	0.8126038	stim_10_B.png	stim_5_B.png
87	2.3696268	11	3	NoDelay	Pred	6	1	11	0.3696268	stim_11_B.png	stim_6_B.png
91.5	2.3636488	12	3	NoDelay	Pred	5	2	10	0.3636488	stim_3_B.png	stim_4_B.png
96	2.2481412	13	3	NoDelay	Pred	5	1	9	0.2481412	stim_3_B.png	stim_2_B.png
100.5	2.00167384	14	3	NoDelay	Pred	6	2	12	0.00167384	stim_11_B.png	stim_7_B.png
105	2.3045696	15	3	NoDelay	Pred	5	1	9	0.3045696	stim_3_B.png	stim_2_B.png
127.5	2.6449925	16	4	NoDelay	NonPred	8	2	15	0.6449925	stim_9_B.png	stim_8_B.png
132	2.313458	17	4	NoDelay	NonPred	8	1	15	0.313458	stim_9_B.png	stim_8_B.png
136.5	2.3336704	18	4	NoDelay	NonPred	8	1	15	0.3336704	stim_9_B.png	stim_8_B.png
141	2.3037257	19	4	NoDelay	NonPred	8	1	15	0.3037257	stim_9_B.png	stim_8_B.png
145.5	2.316434	20	4	NoDelay	NonPred	7	2	14	0.316434	stim_10_B.png	stim_5_B.png
168	2.3931216	21	5	NoDelay	Pred	6	1	11	0.3931216	stim_11_B.png	stim_6_B.png
172.5	2.5332974	22	5	NoDelay	Pred	6	2	12	0.5332974	stim_11_B.png	stim_7_B.png
177	2.3921519	23	5	NoDelay	Pred	6	1	11	0.3921519	stim_11_B.png	stim_6_B.png
181.5	2.3322326	24	5	NoDelay	Pred	6	2	12	0.3322326	stim_11_B.png	stim_7_B.png
186	2.3768156	25	5	NoDelay	Pred	5	1	10	0.3768156	stim_3_B.png	stim_4_B.png
208.5	2.3174121	26	6	NoDelay	NonPred	7	1	13	0.3174121	stim_10_B.png	stim_1_B.png
213	2.001905	27	6	NoDelay	NonPred	8	2	16	0.001905	stim_9_B.png	stim_12_B.png
217.5	2.3263085	28	6	NoDelay	NonPred	8	1	15	0.3263085	stim_9_B.png	stim_8_B.png
222	2.3604728	29	6	NoDelay	NonPred	7	1	13	0.3604728	stim_10_B.png	stim_1_B.png
226.5	2.4048655	30	6	NoDelay	NonPred	7	2	13	0.4048655	stim_10_B.png	stim_1_B.png
249	2.001685284	31	7	NoDelay	Pred	5	2	10	0.001685284	stim_3_B.png	stim_4_B.png
253.5	2.277488	32	7	NoDelay	Pred	5	1	9	0.277488	stim_3_B.png	stim_2_B.png
258	2.1684195	33	7	NoDelay	Pred	6	2	12	0.1684195	stim_11_B.png	stim_7_B.png
262.5	2.3813308	34	7	NoDelay	Pred	6	1	11	0.3813308	stim_11_B.png	stim_6_B.png
267	2.3120434	35	7	NoDelay	Pred	6	1	11	0.3120434	stim_11_B.png	stim_6_B.png
289.5	2.4039811	36	8	NoDelay	NonPred	7	2	14	0.4039811	stim_10_B.png	stim_5_B.png
294	2.3766497	37	8	NoDelay	NonPred	8	1	16	0.3766497	stim_9_B.png	stim_12_B.png
298.5	2.2766421	38	8	NoDelay	NonPred	8	1	16	0.2766421	stim_9_B.png	stim_12_B.png
303	2.3840052	39	8	NoDelay	NonPred	8	2	15	0.3840052	stim_9_B.png	stim_8_B.png
307.5	2.9494549	40	8	NoDelay	NonPred	8	2	16	0.9494549	stim_9_B.png	stim_12_B.png
