onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT
6	2.4405244	1	1	Delay	Pred	1	1	1	0.4405244
10.5	2.3315585	2	1	Delay	Pred	1	2	2	0.3315585
15	2.3053831	3	1	Delay	Pred	2	1	3	0.3053831
19.5	2.001929593	4	1	Delay	Pred	2	2	4	0.001929593
24	2.2794867	5	1	Delay	Pred	2	2	4	0.2794867
46.5	2.2851513	6	2	Delay	NonPred	3	1	6	0.2851513
51	2.3118803	7	2	Delay	NonPred	3	1	5	0.3118803
55.5	2.3004179	8	2	Delay	NonPred	3	1	6	0.3004179
60	2.2811265	9	2	Delay	NonPred	3	1	6	0.2811265
64.5	2.4366408	10	2	Delay	NonPred	4	2	8	0.4366408
87	2.289178	11	3	Delay	Pred	1	2	2	0.289178
91.5	2.001817779	12	3	Delay	Pred	1	1	1	0.001817779
96	2.1834136	13	3	Delay	Pred	1	2	1	0.1834136
100.5	2.001924786	14	3	Delay	Pred	1	1	1	0.001924786
105	2.001821797	15	3	Delay	Pred	1	2	2	0.001821797
127.5	2.5317305	16	4	Delay	NonPred	3	1	5	0.5317305
132	2.4652201	17	4	Delay	NonPred	4	2	7	0.4652201
136.5	2.3251016	18	4	Delay	NonPred	3	1	5	0.3251016
141	2.3044071	19	4	Delay	NonPred	4	2	7	0.3044071
145.5	2.316064	20	4	Delay	NonPred	3	1	6	0.316064
168	2.3675481	21	5	Delay	Pred	2	2	4	0.3675481
172.5	2.2838109	22	5	Delay	Pred	2	1	3	0.2838109
177	2.2494304	23	5	Delay	Pred	2	2	4	0.2494304
181.5	2.02952917	24	5	Delay	Pred	2	1	3	0.02952917
186	2.247842	25	5	Delay	Pred	1	2	2	0.247842
208.5	2.5013119	26	6	Delay	NonPred	4	1	7	0.5013119
213	2.3515994	27	6	Delay	NonPred	3	1	5	0.3515994
217.5	2.301232	28	6	Delay	NonPred	3	1	5	0.301232
222	2.3538136	29	6	Delay	NonPred	4	1	7	0.3538136
226.5	2.2440108	30	6	Delay	NonPred	3	1	6	0.2440108
249	2	31	7	Delay	Pred	1	0	0	n/a
253.5	2.285598	32	7	Delay	Pred	2	2	4	0.285598
258	2.001778885	33	7	Delay	Pred	2	1	3	0.001778885
262.5	2.001830437	34	7	Delay	Pred	1	1	1	0.001830437
267	2.2416727	35	7	Delay	Pred	2	1	3	0.2416727
289.5	2.1077709	36	8	Delay	NonPred	4	2	7	0.1077709
294	2.1934478	37	8	Delay	NonPred	4	2	8	0.1934478
298.5	2.3078956	38	8	Delay	NonPred	4	2	8	0.3078956
303	2.3035697	39	8	Delay	NonPred	4	1	8	0.3035697
307.5	2.2451428	40	8	Delay	NonPred	4	1	8	0.2451428
