onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	2.7027145	1	1	NoDelay	NonPred	7	1	14	0.7027145	stim_11_B.png	stim_3_B.png
10.5	2.5305691	2	1	NoDelay	NonPred	8	2	16	0.5305691	stim_1_B.png	stim_8_B.png
15	2.3744923	3	1	NoDelay	NonPred	8	1	15	0.3744923	stim_1_B.png	stim_10_B.png
19.5	2.466959	4	1	NoDelay	NonPred	7	2	13	0.466959	stim_11_B.png	stim_6_B.png
24	3.08633	5	1	NoDelay	NonPred	7	1	13	1.08633	stim_11_B.png	stim_6_B.png
46.5	2.6733486	6	2	NoDelay	Pred	6	1	11	0.6733486	stim_12_B.png	stim_2_B.png
51	2.8314626	7	2	NoDelay	Pred	5	1	9	0.8314626	stim_7_B.png	stim_4_B.png
55.5	2.3951376	8	2	NoDelay	Pred	5	2	10	0.3951376	stim_7_B.png	stim_5_B.png
60	2.5173146	9	2	NoDelay	Pred	6	2	11	0.5173146	stim_12_B.png	stim_2_B.png
64.5	2.5862853	10	2	NoDelay	Pred	6	2	12	0.5862853	stim_12_B.png	stim_9_B.png
87	2.5353645	11	3	NoDelay	NonPred	7	1	14	0.5353645	stim_11_B.png	stim_3_B.png
91.5	2.8995014	12	3	NoDelay	NonPred	7	2	14	0.8995014	stim_11_B.png	stim_3_B.png
96	2.470306	13	3	NoDelay	NonPred	7	1	13	0.470306	stim_11_B.png	stim_6_B.png
100.5	2.6190742	14	3	NoDelay	NonPred	7	2	13	0.6190742	stim_11_B.png	stim_6_B.png
105	2.406924	15	3	NoDelay	NonPred	8	2	15	0.406924	stim_1_B.png	stim_10_B.png
127.5	2.6341173	16	4	NoDelay	Pred	6	1	11	0.6341173	stim_12_B.png	stim_2_B.png
132	2.3595046	17	4	NoDelay	Pred	5	2	10	0.3595046	stim_7_B.png	stim_5_B.png
136.5	2.353407	18	4	NoDelay	Pred	5	1	9	0.353407	stim_7_B.png	stim_4_B.png
141	2.3899491	19	4	NoDelay	Pred	5	2	10	0.3899491	stim_7_B.png	stim_5_B.png
145.5	2.3061647	20	4	NoDelay	Pred	6	2	12	0.3061647	stim_12_B.png	stim_9_B.png
168	2.383089	21	5	NoDelay	NonPred	8	1	16	0.383089	stim_1_B.png	stim_8_B.png
172.5	2.3318828	22	5	NoDelay	NonPred	8	2	16	0.3318828	stim_1_B.png	stim_8_B.png
177	2.9121677	23	5	NoDelay	NonPred	8	2	16	0.9121677	stim_1_B.png	stim_8_B.png
181.5	2.03468915	24	5	NoDelay	NonPred	8	1	15	0.03468915	stim_1_B.png	stim_10_B.png
186	2.294754	25	5	NoDelay	NonPred	8	2	15	0.294754	stim_1_B.png	stim_10_B.png
208.5	2.5	26	6	NoDelay	Pred	5	0	0	n/a	stim_7_B.png	n/a
213	2.5	27	6	NoDelay	Pred	6	0	0	n/a	stim_12_B.png	n/a
217.5	2.4014061	28	6	NoDelay	Pred	5	2	10	0.4014061	stim_7_B.png	stim_5_B.png
222	2.3264582	29	6	NoDelay	Pred	5	1	9	0.3264582	stim_7_B.png	stim_4_B.png
226.5	2.4102274	30	6	NoDelay	Pred	6	2	12	0.4102274	stim_12_B.png	stim_9_B.png
249	2.518122	31	7	NoDelay	NonPred	7	1	14	0.518122	stim_11_B.png	stim_3_B.png
253.5	2.4416665	32	7	NoDelay	NonPred	8	2	16	0.4416665	stim_1_B.png	stim_8_B.png
258	2.3345615	33	7	NoDelay	NonPred	7	1	13	0.3345615	stim_11_B.png	stim_6_B.png
262.5	2.3387838	34	7	NoDelay	NonPred	7	2	14	0.3387838	stim_11_B.png	stim_3_B.png
267	2.310271	35	7	NoDelay	NonPred	8	1	15	0.310271	stim_1_B.png	stim_10_B.png
289.5	2.6118934	36	8	NoDelay	Pred	6	1	11	0.6118934	stim_12_B.png	stim_2_B.png
294	2.5983012	37	8	NoDelay	Pred	6	2	12	0.5983012	stim_12_B.png	stim_9_B.png
298.5	2.5386135	38	8	NoDelay	Pred	5	1	9	0.5386135	stim_7_B.png	stim_4_B.png
303	2.3337498	39	8	NoDelay	Pred	5	2	10	0.3337498	stim_7_B.png	stim_5_B.png
307.5	2.6273041	40	8	NoDelay	Pred	6	1	11	0.6273041	stim_12_B.png	stim_2_B.png
