onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	2.2501702	1	1	Delay	Pred	2	2	4	0.2501702	stim_2_B.png	stim_1_B.png
10.5	2.2704417	2	1	Delay	Pred	1	1	1	0.2704417	stim_8_B.png	stim_12_B.png
15	2.00107294	3	1	Delay	Pred	2	2	4	0.00107294	stim_2_B.png	stim_1_B.png
19.5	2.8293255	4	1	Delay	Pred	2	1	3	0.8293255	stim_2_B.png	stim_7_B.png
24	2.7702013	5	1	Delay	Pred	1	2	2	0.7702013	stim_8_B.png	stim_6_B.png
46.5	2.5	6	2	Delay	NonPred	3	0	0	n/a	stim_4_B.png	n/a
51	2.2828437	7	2	Delay	NonPred	3	1	6	0.2828437	stim_4_B.png	stim_9_B.png
55.5	2.326183	8	2	Delay	NonPred	4	2	8	0.326183	stim_11_B.png	stim_3_B.png
60	2.314187	9	2	Delay	NonPred	4	1	7	0.314187	stim_11_B.png	stim_10_B.png
64.5	2.3030905	10	2	Delay	NonPred	3	2	5	0.3030905	stim_4_B.png	stim_5_B.png
87	2.8672513	11	3	Delay	Pred	1	2	2	0.8672513	stim_8_B.png	stim_6_B.png
91.5	2.5	12	3	Delay	Pred	2	0	0	n/a	stim_2_B.png	n/a
96	3.13864	13	3	Delay	Pred	2	2	4	1.13864	stim_2_B.png	stim_1_B.png
100.5	2.287726	14	3	Delay	Pred	2	1	3	0.287726	stim_2_B.png	stim_7_B.png
105	2.3464233	15	3	Delay	Pred	2	2	3	0.3464233	stim_2_B.png	stim_7_B.png
127.5	2.3682122	16	4	Delay	NonPred	3	2	6	0.3682122	stim_4_B.png	stim_9_B.png
132	2.9553222	17	4	Delay	NonPred	3	2	6	0.9553222	stim_4_B.png	stim_9_B.png
136.5	2.001025002	18	4	Delay	NonPred	4	2	7	0.001025002	stim_11_B.png	stim_10_B.png
141	2.275462	19	4	Delay	NonPred	4	2	8	0.275462	stim_11_B.png	stim_3_B.png
145.5	2.2724346	20	4	Delay	NonPred	4	2	8	0.2724346	stim_11_B.png	stim_3_B.png
168	2.1241237	21	5	Delay	Pred	1	2	2	0.1241237	stim_8_B.png	stim_6_B.png
172.5	2.9682189	22	5	Delay	Pred	1	2	2	0.9682189	stim_8_B.png	stim_6_B.png
177	2.2919923	23	5	Delay	Pred	1	1	1	0.2919923	stim_8_B.png	stim_12_B.png
181.5	2.5	24	5	Delay	Pred	1	0	0	n/a	stim_8_B.png	n/a
186	2.3489324	25	5	Delay	Pred	2	2	4	0.3489324	stim_2_B.png	stim_1_B.png
208.5	2.5	26	6	Delay	NonPred	4	0	0	n/a	stim_11_B.png	n/a
213	2.5	27	6	Delay	NonPred	4	0	0	n/a	stim_11_B.png	n/a
217.5	3.120857	28	6	Delay	NonPred	4	2	7	1.120857	stim_11_B.png	stim_10_B.png
222	2.5	29	6	Delay	NonPred	3	0	0	n/a	stim_4_B.png	n/a
226.5	2.3452282	30	6	Delay	NonPred	3	2	6	0.3452282	stim_4_B.png	stim_9_B.png
249	2.5	31	7	Delay	Pred	1	0	0	n/a	stim_8_B.png	n/a
253.5	2.5218335	32	7	Delay	Pred	2	2	4	0.5218335	stim_2_B.png	stim_1_B.png
258	2.5	33	7	Delay	Pred	1	0	0	n/a	stim_8_B.png	n/a
262.5	2.3134085	34	7	Delay	Pred	2	1	3	0.3134085	stim_2_B.png	stim_7_B.png
267	2.3177573	35	7	Delay	Pred	1	2	2	0.3177573	stim_8_B.png	stim_6_B.png
289.5	2.5	36	8	Delay	NonPred	4	0	0	n/a	stim_11_B.png	n/a
294	2.5	37	8	Delay	NonPred	4	0	0	n/a	stim_11_B.png	n/a
298.5	2.5	38	8	Delay	NonPred	3	0	0	n/a	stim_4_B.png	n/a
303	2.8780243	39	8	Delay	NonPred	3	2	6	0.8780243	stim_4_B.png	stim_9_B.png
307.5	2.3063273	40	8	Delay	NonPred	3	1	5	0.3063273	stim_4_B.png	stim_5_B.png
