onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	2.3499306	1	1	NoDelay	Pred	5	2	10	0.3499306	stim_5_A.png	stim_2_A.png
10.5	2.185772	2	1	NoDelay	Pred	5	1	9	0.185772	stim_5_A.png	stim_4_A.png
15	2.002154664	3	1	NoDelay	Pred	6	2	12	0.002154664	stim_10_A.png	stim_6_A.png
19.5	2.001097825	4	1	NoDelay	Pred	5	1	9	0.001097825	stim_5_A.png	stim_4_A.png
24	2.4863413	5	1	NoDelay	Pred	5	2	10	0.4863413	stim_5_A.png	stim_2_A.png
46.5	2.4586141	6	2	NoDelay	NonPred	8	2	15	0.4586141	stim_1_A.png	stim_8_A.png
51	2.8853268	7	2	NoDelay	NonPred	7	1	14	0.8853268	stim_7_A.png	stim_3_A.png
55.5	2.9220825	8	2	NoDelay	NonPred	7	2	14	0.9220825	stim_7_A.png	stim_3_A.png
60	2.7350559	9	2	NoDelay	NonPred	8	1	16	0.7350559	stim_1_A.png	stim_11_A.png
64.5	2.7949664	10	2	NoDelay	NonPred	7	2	13	0.7949664	stim_7_A.png	stim_9_A.png
87	2.3438258	11	3	NoDelay	Pred	6	2	12	0.3438258	stim_10_A.png	stim_6_A.png
91.5	2.4095896	12	3	NoDelay	Pred	6	1	11	0.4095896	stim_10_A.png	stim_12_A.png
96	3.255876	13	3	NoDelay	Pred	6	2	12	1.255876	stim_10_A.png	stim_6_A.png
100.5	2.9229574	14	3	NoDelay	Pred	6	1	11	0.9229574	stim_10_A.png	stim_12_A.png
105	2.3838623	15	3	NoDelay	Pred	6	1	11	0.3838623	stim_10_A.png	stim_12_A.png
127.5	2.4913084	16	4	NoDelay	NonPred	8	2	16	0.4913084	stim_1_A.png	stim_11_A.png
132	2.7033822	17	4	NoDelay	NonPred	8	1	16	0.7033822	stim_1_A.png	stim_11_A.png
136.5	2.6598338	18	4	NoDelay	NonPred	7	2	13	0.6598338	stim_7_A.png	stim_9_A.png
141	2.4961084	19	4	NoDelay	NonPred	8	2	15	0.4961084	stim_1_A.png	stim_8_A.png
145.5	2.40455	20	4	NoDelay	NonPred	7	1	13	0.40455	stim_7_A.png	stim_9_A.png
168	2.3432944	21	5	NoDelay	Pred	5	2	10	0.3432944	stim_5_A.png	stim_2_A.png
172.5	2.3242761	22	5	NoDelay	Pred	5	1	9	0.3242761	stim_5_A.png	stim_4_A.png
177	2.3439286	23	5	NoDelay	Pred	5	2	10	0.3439286	stim_5_A.png	stim_2_A.png
181.5	2.2207033	24	5	NoDelay	Pred	6	2	12	0.2207033	stim_10_A.png	stim_6_A.png
186	2.00172863	25	5	NoDelay	Pred	5	1	9	0.00172863	stim_5_A.png	stim_4_A.png
208.5	2.5080623	26	6	NoDelay	NonPred	8	1	15	0.5080623	stim_1_A.png	stim_8_A.png
213	2.4172617	27	6	NoDelay	NonPred	7	2	14	0.4172617	stim_7_A.png	stim_3_A.png
217.5	2.3253748	28	6	NoDelay	NonPred	7	1	14	0.3253748	stim_7_A.png	stim_3_A.png
222	2.488021	29	6	NoDelay	NonPred	8	2	16	0.488021	stim_1_A.png	stim_11_A.png
226.5	2.2291756	30	6	NoDelay	NonPred	8	1	15	0.2291756	stim_1_A.png	stim_8_A.png
249	2.5	31	7	NoDelay	Pred	5	0	0	n/a	stim_5_A.png	n/a
253.5	2.3020101	32	7	NoDelay	Pred	6	2	12	0.3020101	stim_10_A.png	stim_6_A.png
258	2.4098358	33	7	NoDelay	Pred	5	1	10	0.4098358	stim_5_A.png	stim_2_A.png
262.5	2.3260819	34	7	NoDelay	Pred	6	2	12	0.3260819	stim_10_A.png	stim_6_A.png
267	2.3206246	35	7	NoDelay	Pred	6	1	11	0.3206246	stim_10_A.png	stim_12_A.png
289.5	3.49396	36	8	NoDelay	NonPred	8	2	15	1.49396	stim_1_A.png	stim_8_A.png
294	2.2831617	37	8	NoDelay	NonPred	8	1	16	0.2831617	stim_1_A.png	stim_11_A.png
298.5	2.3340252	38	8	NoDelay	NonPred	7	2	14	0.3340252	stim_7_A.png	stim_3_A.png
303	2.8660119	39	8	NoDelay	NonPred	7	1	13	0.8660119	stim_7_A.png	stim_9_A.png
307.5	2.8209941	40	8	NoDelay	NonPred	7	2	13	0.8209941	stim_7_A.png	stim_9_A.png
