onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	2.2940978	1	1	Delay	Pred	2	1	3	0.2940978	stim_2_B.png	stim_7_B.png
10.5	2.2985371	2	1	Delay	Pred	2	2	4	0.2985371	stim_2_B.png	stim_1_B.png
15	2.3887087	3	1	Delay	Pred	2	2	4	0.3887087	stim_2_B.png	stim_1_B.png
19.5	2.3219688	4	1	Delay	Pred	2	2	4	0.3219688	stim_2_B.png	stim_1_B.png
24	2.2703563	5	1	Delay	Pred	1	1	1	0.2703563	stim_8_B.png	stim_12_B.png
46.5	2.2813206	6	2	Delay	NonPred	3	1	6	0.2813206	stim_4_B.png	stim_9_B.png
51	2.333932	7	2	Delay	NonPred	4	2	7	0.333932	stim_11_B.png	stim_10_B.png
55.5	2.2742039	8	2	Delay	NonPred	4	1	8	0.2742039	stim_11_B.png	stim_3_B.png
60	2.44621	9	2	Delay	NonPred	3	2	5	0.44621	stim_4_B.png	stim_5_B.png
64.5	2.7794165	10	2	Delay	NonPred	4	1	7	0.7794165	stim_11_B.png	stim_10_B.png
87	2.4934587	11	3	Delay	Pred	1	2	2	0.4934587	stim_8_B.png	stim_6_B.png
91.5	2.3943225	12	3	Delay	Pred	2	2	4	0.3943225	stim_2_B.png	stim_1_B.png
96	2.7755488	13	3	Delay	Pred	1	2	2	0.7755488	stim_8_B.png	stim_6_B.png
100.5	2.2989283	14	3	Delay	Pred	2	1	3	0.2989283	stim_2_B.png	stim_7_B.png
105	2.2627352	15	3	Delay	Pred	2	2	4	0.2627352	stim_2_B.png	stim_1_B.png
127.5	2.6601759	16	4	Delay	NonPred	4	2	7	0.6601759	stim_11_B.png	stim_10_B.png
132	2.5983613	17	4	Delay	NonPred	4	2	7	0.5983613	stim_11_B.png	stim_10_B.png
136.5	2.299535	18	4	Delay	NonPred	3	1	6	0.299535	stim_4_B.png	stim_9_B.png
141	2.3989575	19	4	Delay	NonPred	4	2	7	0.3989575	stim_11_B.png	stim_10_B.png
145.5	2.2669206	20	4	Delay	NonPred	4	2	7	0.2669206	stim_11_B.png	stim_10_B.png
168	2.2965648	21	5	Delay	Pred	1	1	1	0.2965648	stim_8_B.png	stim_12_B.png
172.5	2.2279653	22	5	Delay	Pred	1	2	2	0.2279653	stim_8_B.png	stim_6_B.png
177	2.3830011	23	5	Delay	Pred	1	1	1	0.3830011	stim_8_B.png	stim_12_B.png
181.5	2.4450206	24	5	Delay	Pred	1	1	1	0.4450206	stim_8_B.png	stim_12_B.png
186	2.4803952	25	5	Delay	Pred	2	2	4	0.4803952	stim_2_B.png	stim_1_B.png
208.5	2.29296	26	6	Delay	NonPred	3	1	6	0.29296	stim_4_B.png	stim_9_B.png
213	2.3529742	27	6	Delay	NonPred	4	2	7	0.3529742	stim_11_B.png	stim_10_B.png
217.5	2.3172063	28	6	Delay	NonPred	3	1	6	0.3172063	stim_4_B.png	stim_9_B.png
222	2.344016	29	6	Delay	NonPred	4	2	8	0.344016	stim_11_B.png	stim_3_B.png
226.5	2.4050809	30	6	Delay	NonPred	3	2	5	0.4050809	stim_4_B.png	stim_5_B.png
249	2.3213051	31	7	Delay	Pred	2	2	4	0.3213051	stim_2_B.png	stim_1_B.png
253.5	2.2938656	32	7	Delay	Pred	1	1	2	0.2938656	stim_8_B.png	stim_6_B.png
258	2.2091925	33	7	Delay	Pred	1	2	2	0.2091925	stim_8_B.png	stim_6_B.png
262.5	2.3085714	34	7	Delay	Pred	2	1	3	0.3085714	stim_2_B.png	stim_7_B.png
267	2.3690509	35	7	Delay	Pred	1	2	2	0.3690509	stim_8_B.png	stim_6_B.png
289.5	2.3421596	36	8	Delay	NonPred	3	2	6	0.3421596	stim_4_B.png	stim_9_B.png
294	2.3461559	37	8	Delay	NonPred	3	2	5	0.3461559	stim_4_B.png	stim_5_B.png
298.5	2.3019979	38	8	Delay	NonPred	4	2	8	0.3019979	stim_11_B.png	stim_3_B.png
303	2.2580389	39	8	Delay	NonPred	3	1	5	0.2580389	stim_4_B.png	stim_5_B.png
307.5	2.3732698	40	8	Delay	NonPred	3	2	6	0.3732698	stim_4_B.png	stim_9_B.png
