onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	2.3688916	1	1	Delay	Pred	1	1	1	0.3688916	stim_12_A.png	stim_2_A.png
10.5	2.2058736	2	1	Delay	Pred	1	2	2	0.2058736	stim_12_A.png	stim_3_A.png
15	2.3132115	3	1	Delay	Pred	2	2	4	0.3132115	stim_6_A.png	stim_5_A.png
19.5	2.3109433	4	1	Delay	Pred	2	2	4	0.3109433	stim_6_A.png	stim_5_A.png
24	2.3294466	5	1	Delay	Pred	2	1	3	0.3294466	stim_6_A.png	stim_8_A.png
46.5	2.2794987	6	2	Delay	NonPred	4	2	8	0.2794987	stim_9_A.png	stim_4_A.png
51	2.2339893	7	2	Delay	NonPred	3	2	5	0.2339893	stim_11_A.png	stim_10_A.png
55.5	2.2216317	8	2	Delay	NonPred	4	1	8	0.2216317	stim_9_A.png	stim_4_A.png
60	2.2413097	9	2	Delay	NonPred	4	2	7	0.2413097	stim_9_A.png	stim_1_A.png
64.5	2.3179624	10	2	Delay	NonPred	4	1	8	0.3179624	stim_9_A.png	stim_4_A.png
87	2.01138619	11	3	Delay	Pred	2	2	4	0.01138619	stim_6_A.png	stim_5_A.png
91.5	2.08719982	12	3	Delay	Pred	1	1	1	0.08719982	stim_12_A.png	stim_2_A.png
96	2.2581573	13	3	Delay	Pred	1	1	1	0.2581573	stim_12_A.png	stim_2_A.png
100.5	2.3176286	14	3	Delay	Pred	1	2	2	0.3176286	stim_12_A.png	stim_3_A.png
105	2.3059755	15	3	Delay	Pred	1	1	1	0.3059755	stim_12_A.png	stim_2_A.png
127.5	2.3980558	16	4	Delay	NonPred	4	2	7	0.3980558	stim_9_A.png	stim_1_A.png
132	2.2978638	17	4	Delay	NonPred	3	2	5	0.2978638	stim_11_A.png	stim_10_A.png
136.5	2.3351694	18	4	Delay	NonPred	3	1	6	0.3351694	stim_11_A.png	stim_7_A.png
141	2.2826758	19	4	Delay	NonPred	3	1	5	0.2826758	stim_11_A.png	stim_10_A.png
145.5	2.1584069	20	4	Delay	NonPred	4	1	7	0.1584069	stim_9_A.png	stim_1_A.png
168	2.2259189	21	5	Delay	Pred	1	2	1	0.2259189	stim_12_A.png	stim_2_A.png
172.5	2.2475316	22	5	Delay	Pred	2	2	4	0.2475316	stim_6_A.png	stim_5_A.png
177	2.2656057	23	5	Delay	Pred	1	1	1	0.2656057	stim_12_A.png	stim_2_A.png
181.5	2.2860892	24	5	Delay	Pred	2	1	3	0.2860892	stim_6_A.png	stim_8_A.png
186	2.2836304	25	5	Delay	Pred	2	2	4	0.2836304	stim_6_A.png	stim_5_A.png
208.5	2.2711582	26	6	Delay	NonPred	3	1	5	0.2711582	stim_11_A.png	stim_10_A.png
213	2.32957	27	6	Delay	NonPred	3	2	5	0.32957	stim_11_A.png	stim_10_A.png
217.5	2.07161686	28	6	Delay	NonPred	3	2	6	0.07161686	stim_11_A.png	stim_7_A.png
222	2.2664842	29	6	Delay	NonPred	3	1	6	0.2664842	stim_11_A.png	stim_7_A.png
226.5	2.2621142	30	6	Delay	NonPred	3	1	6	0.2621142	stim_11_A.png	stim_7_A.png
249	2.4186921	31	7	Delay	Pred	2	2	4	0.4186921	stim_6_A.png	stim_5_A.png
253.5	2.007261719	32	7	Delay	Pred	1	2	2	0.007261719	stim_12_A.png	stim_3_A.png
258	2.219366	33	7	Delay	Pred	2	2	4	0.219366	stim_6_A.png	stim_5_A.png
262.5	2.2063002	34	7	Delay	Pred	1	1	1	0.2063002	stim_12_A.png	stim_2_A.png
267	2.1944259	35	7	Delay	Pred	2	1	3	0.1944259	stim_6_A.png	stim_8_A.png
289.5	2.254531	36	8	Delay	NonPred	4	2	8	0.254531	stim_9_A.png	stim_4_A.png
294	2.2829812	37	8	Delay	NonPred	4	1	8	0.2829812	stim_9_A.png	stim_4_A.png
298.5	2.1032342	38	8	Delay	NonPred	4	1	7	0.1032342	stim_9_A.png	stim_1_A.png
303	2.3769585	39	8	Delay	NonPred	4	2	7	0.3769585	stim_9_A.png	stim_1_A.png
307.5	2.3350389	40	8	Delay	NonPred	3	2	6	0.3350389	stim_11_A.png	stim_7_A.png
