onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	2.5	1	1	NoDelay	Pred	6	0	0	n/a	stim_10_B.png	n/a
10.5	2.6647854	2	1	NoDelay	Pred	5	2	10	0.6647854	stim_4_B.png	stim_2_B.png
15	2.2267911	3	1	NoDelay	Pred	5	1	9	0.2267911	stim_4_B.png	stim_3_B.png
19.5	2.3602944	4	1	NoDelay	Pred	5	1	9	0.3602944	stim_4_B.png	stim_3_B.png
24	2.3082859	5	1	NoDelay	Pred	5	1	9	0.3082859	stim_4_B.png	stim_3_B.png
46.5	2.3836294	6	2	NoDelay	NonPred	7	2	13	0.3836294	stim_11_B.png	stim_1_B.png
51	2.1962538	7	2	NoDelay	NonPred	8	2	15	0.1962538	stim_9_B.png	stim_5_B.png
55.5	2.2807535	8	2	NoDelay	NonPred	8	2	15	0.2807535	stim_9_B.png	stim_5_B.png
60	2.2205889	9	2	NoDelay	NonPred	8	1	16	0.2205889	stim_9_B.png	stim_6_B.png
64.5	2.3042888	10	2	NoDelay	NonPred	8	1	15	0.3042888	stim_9_B.png	stim_5_B.png
87	2.2920269	11	3	NoDelay	Pred	5	2	10	0.2920269	stim_4_B.png	stim_2_B.png
91.5	2.2552012	12	3	NoDelay	Pred	5	1	9	0.2552012	stim_4_B.png	stim_3_B.png
96	2.1070527	13	3	NoDelay	Pred	6	1	11	0.1070527	stim_10_B.png	stim_7_B.png
100.5	2.1367601	14	3	NoDelay	Pred	6	2	12	0.1367601	stim_10_B.png	stim_8_B.png
105	2.269046	15	3	NoDelay	Pred	6	2	11	0.269046	stim_10_B.png	stim_7_B.png
127.5	2.02445824	16	4	NoDelay	NonPred	7	1	14	0.02445824	stim_11_B.png	stim_12_B.png
132	2.3164111	17	4	NoDelay	NonPred	8	2	16	0.3164111	stim_9_B.png	stim_6_B.png
136.5	2.2721269	18	4	NoDelay	NonPred	7	1	13	0.2721269	stim_11_B.png	stim_1_B.png
141	2.001717957	19	4	NoDelay	NonPred	7	2	13	0.001717957	stim_11_B.png	stim_1_B.png
145.5	2.1198939	20	4	NoDelay	NonPred	7	2	13	0.1198939	stim_11_B.png	stim_1_B.png
168	2.2671365	21	5	NoDelay	Pred	6	1	11	0.2671365	stim_10_B.png	stim_7_B.png
172.5	2.2329919	22	5	NoDelay	Pred	5	1	9	0.2329919	stim_4_B.png	stim_3_B.png
177	2.2284406	23	5	NoDelay	Pred	6	2	12	0.2284406	stim_10_B.png	stim_8_B.png
181.5	2.1989655	24	5	NoDelay	Pred	5	2	10	0.1989655	stim_4_B.png	stim_2_B.png
186	2.2126433	25	5	NoDelay	Pred	5	1	9	0.2126433	stim_4_B.png	stim_3_B.png
208.5	2.3527051	26	6	NoDelay	NonPred	8	2	15	0.3527051	stim_9_B.png	stim_5_B.png
213	2.1631212	27	6	NoDelay	NonPred	7	1	14	0.1631212	stim_11_B.png	stim_12_B.png
217.5	2.4152939	28	6	NoDelay	NonPred	8	1	15	0.4152939	stim_9_B.png	stim_5_B.png
222	2.4604996	29	6	NoDelay	NonPred	7	1	13	0.4604996	stim_11_B.png	stim_1_B.png
226.5	2.1115039	30	6	NoDelay	NonPred	8	2	16	0.1115039	stim_9_B.png	stim_6_B.png
249	2.3551245	31	7	NoDelay	Pred	6	2	12	0.3551245	stim_10_B.png	stim_8_B.png
253.5	2.2390323	32	7	NoDelay	Pred	5	1	9	0.2390323	stim_4_B.png	stim_3_B.png
258	2.260901	33	7	NoDelay	Pred	6	1	11	0.260901	stim_10_B.png	stim_7_B.png
262.5	2.1678695	34	7	NoDelay	Pred	6	2	12	0.1678695	stim_10_B.png	stim_8_B.png
267	3.100366	35	7	NoDelay	Pred	6	1	11	1.100366	stim_10_B.png	stim_7_B.png
289.5	2.3283311	36	8	NoDelay	NonPred	7	2	14	0.3283311	stim_11_B.png	stim_12_B.png
294	2.2444067	37	8	NoDelay	NonPred	7	1	14	0.2444067	stim_11_B.png	stim_12_B.png
298.5	2.3130488	38	8	NoDelay	NonPred	8	2	16	0.3130488	stim_9_B.png	stim_6_B.png
303	2.4350136	39	8	NoDelay	NonPred	7	1	14	0.4350136	stim_11_B.png	stim_12_B.png
307.5	2.007325348	40	8	NoDelay	NonPred	8	1	16	0.007325348	stim_9_B.png	stim_6_B.png
