onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	2.3245563	1	1	Delay	NonPred	3	2	5	0.3245563	stim_11_A.png	stim_10_A.png
10.5	2.1703333	2	1	Delay	NonPred	4	2	8	0.1703333	stim_9_A.png	stim_4_A.png
15	2.01426515	3	1	Delay	NonPred	3	2	5	0.01426515	stim_11_A.png	stim_10_A.png
19.5	2.08989986	4	1	Delay	NonPred	4	1	8	0.08989986	stim_9_A.png	stim_4_A.png
24	2.004617935	5	1	Delay	NonPred	3	1	5	0.004617935	stim_11_A.png	stim_10_A.png
46.5	2.2505721	6	2	Delay	Pred	1	1	1	0.2505721	stim_12_A.png	stim_2_A.png
51	2.2371378	7	2	Delay	Pred	1	1	1	0.2371378	stim_12_A.png	stim_2_A.png
55.5	2.3839588	8	2	Delay	Pred	2	1	3	0.3839588	stim_6_A.png	stim_8_A.png
60	2.2369785	9	2	Delay	Pred	1	2	2	0.2369785	stim_12_A.png	stim_3_A.png
64.5	2.1689382	10	2	Delay	Pred	2	2	4	0.1689382	stim_6_A.png	stim_5_A.png
87	2.4537353	11	3	Delay	NonPred	4	1	7	0.4537353	stim_9_A.png	stim_1_A.png
91.5	2.07334797	12	3	Delay	NonPred	4	1	7	0.07334797	stim_9_A.png	stim_1_A.png
96	2.2606963	13	3	Delay	NonPred	3	2	5	0.2606963	stim_11_A.png	stim_10_A.png
100.5	2.2581283	14	3	Delay	NonPred	4	1	7	0.2581283	stim_9_A.png	stim_1_A.png
105	2.2540117	15	3	Delay	NonPred	4	2	8	0.2540117	stim_9_A.png	stim_4_A.png
127.5	2.3140951	16	4	Delay	Pred	2	1	4	0.3140951	stim_6_A.png	stim_5_A.png
132	2.1655264	17	4	Delay	Pred	2	1	3	0.1655264	stim_6_A.png	stim_8_A.png
136.5	2.08849293	18	4	Delay	Pred	1	1	1	0.08849293	stim_12_A.png	stim_2_A.png
141	2.2610964	19	4	Delay	Pred	2	1	3	0.2610964	stim_6_A.png	stim_8_A.png
145.5	2.3142628	20	4	Delay	Pred	1	2	2	0.3142628	stim_12_A.png	stim_3_A.png
168	2.3343576	21	5	Delay	NonPred	3	2	6	0.3343576	stim_11_A.png	stim_7_A.png
172.5	2.3612875	22	5	Delay	NonPred	3	1	6	0.3612875	stim_11_A.png	stim_7_A.png
177	2.3104337	23	5	Delay	NonPred	3	1	6	0.3104337	stim_11_A.png	stim_7_A.png
181.5	2.4256741	24	5	Delay	NonPred	4	2	8	0.4256741	stim_9_A.png	stim_4_A.png
186	2.3820341	25	5	Delay	NonPred	3	1	6	0.3820341	stim_11_A.png	stim_7_A.png
208.5	2.297678	26	6	Delay	Pred	2	1	3	0.297678	stim_6_A.png	stim_8_A.png
213	2.1821506	27	6	Delay	Pred	1	2	2	0.1821506	stim_12_A.png	stim_3_A.png
217.5	2.2414588	28	6	Delay	Pred	2	2	4	0.2414588	stim_6_A.png	stim_5_A.png
222	2.3579171	29	6	Delay	Pred	1	1	1	0.3579171	stim_12_A.png	stim_2_A.png
226.5	2.1073145	30	6	Delay	Pred	1	1	1	0.1073145	stim_12_A.png	stim_2_A.png
249	2.4298644	31	7	Delay	NonPred	4	2	8	0.4298644	stim_9_A.png	stim_4_A.png
253.5	2.4021822	32	7	Delay	NonPred	4	2	7	0.4021822	stim_9_A.png	stim_1_A.png
258	2.9424467	33	7	Delay	NonPred	3	2	5	0.9424467	stim_11_A.png	stim_10_A.png
262.5	2.2894843	34	7	Delay	NonPred	4	1	7	0.2894843	stim_9_A.png	stim_1_A.png
267	2.1747352	35	7	Delay	NonPred	3	1	6	0.1747352	stim_11_A.png	stim_7_A.png
289.5	2.2743799	36	8	Delay	Pred	1	1	1	0.2743799	stim_12_A.png	stim_2_A.png
294	2.246018	37	8	Delay	Pred	2	1	3	0.246018	stim_6_A.png	stim_8_A.png
298.5	2.08994685	38	8	Delay	Pred	2	1	3	0.08994685	stim_6_A.png	stim_8_A.png
303	2.1108354	39	8	Delay	Pred	1	2	2	0.1108354	stim_12_A.png	stim_3_A.png
307.5	2.1216073	40	8	Delay	Pred	2	2	4	0.1216073	stim_6_A.png	stim_5_A.png
