onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	2.412378	1	1	NoDelay	Pred	5	2	10	0.412378	stim_7_B.png	stim_10_B.png
10.5	2.7917856	2	1	NoDelay	Pred	6	2	12	0.7917856	stim_3_B.png	stim_9_B.png
15	2.4116551	3	1	NoDelay	Pred	6	1	11	0.4116551	stim_3_B.png	stim_11_B.png
19.5	2.3431399	4	1	NoDelay	Pred	5	1	9	0.3431399	stim_7_B.png	stim_6_B.png
24	2.3799576	5	1	NoDelay	Pred	5	1	9	0.3799576	stim_7_B.png	stim_6_B.png
46.5	2.175724	6	2	NoDelay	NonPred	7	1	13	0.175724	stim_8_B.png	stim_2_B.png
51	2.3966426	7	2	NoDelay	NonPred	7	1	14	0.3966426	stim_8_B.png	stim_4_B.png
55.5	2.449468	8	2	NoDelay	NonPred	7	1	13	0.449468	stim_8_B.png	stim_2_B.png
60	2.4752444	9	2	NoDelay	NonPred	8	2	16	0.4752444	stim_5_B.png	stim_12_B.png
64.5	2.4568861	10	2	NoDelay	NonPred	8	2	15	0.4568861	stim_5_B.png	stim_1_B.png
87	2.739508	11	3	NoDelay	Pred	6	2	12	0.739508	stim_3_B.png	stim_9_B.png
91.5	2.5050904	12	3	NoDelay	Pred	5	1	9	0.5050904	stim_7_B.png	stim_6_B.png
96	2.8689562	13	3	NoDelay	Pred	6	1	11	0.8689562	stim_3_B.png	stim_11_B.png
100.5	3.3845	14	3	NoDelay	Pred	5	2	9	1.3845	stim_7_B.png	stim_6_B.png
105	2.4895079	15	3	NoDelay	Pred	6	2	12	0.4895079	stim_3_B.png	stim_9_B.png
127.5	2.7608738	16	4	NoDelay	NonPred	7	1	13	0.7608738	stim_8_B.png	stim_2_B.png
132	3.179746	17	4	NoDelay	NonPred	8	1	15	1.179746	stim_5_B.png	stim_1_B.png
136.5	2.5680893	18	4	NoDelay	NonPred	8	1	16	0.5680893	stim_5_B.png	stim_12_B.png
141	2.3720409	19	4	NoDelay	NonPred	8	2	15	0.3720409	stim_5_B.png	stim_1_B.png
145.5	2.407988	20	4	NoDelay	NonPred	7	1	13	0.407988	stim_8_B.png	stim_2_B.png
168	2.5887062	21	5	NoDelay	Pred	6	2	12	0.5887062	stim_3_B.png	stim_9_B.png
172.5	2.3522336	22	5	NoDelay	Pred	6	1	11	0.3522336	stim_3_B.png	stim_11_B.png
177	2.6995233	23	5	NoDelay	Pred	6	2	12	0.6995233	stim_3_B.png	stim_9_B.png
181.5	2.3855578	24	5	NoDelay	Pred	6	1	11	0.3855578	stim_3_B.png	stim_11_B.png
186	2.3647992	25	5	NoDelay	Pred	5	1	9	0.3647992	stim_7_B.png	stim_6_B.png
208.5	2.7041934	26	6	NoDelay	NonPred	7	1	13	0.7041934	stim_8_B.png	stim_2_B.png
213	2.5009645	27	6	NoDelay	NonPred	7	2	14	0.5009645	stim_8_B.png	stim_4_B.png
217.5	2.4975916	28	6	NoDelay	NonPred	8	2	16	0.4975916	stim_5_B.png	stim_12_B.png
222	2.001717634	29	6	NoDelay	NonPred	8	1	16	0.001717634	stim_5_B.png	stim_12_B.png
226.5	2.2480754	30	6	NoDelay	NonPred	7	2	14	0.2480754	stim_8_B.png	stim_4_B.png
249	2.5070659	31	7	NoDelay	Pred	6	2	12	0.5070659	stim_3_B.png	stim_9_B.png
253.5	2.3441644	32	7	NoDelay	Pred	5	1	9	0.3441644	stim_7_B.png	stim_6_B.png
258	2.7083891	33	7	NoDelay	Pred	5	2	10	0.7083891	stim_7_B.png	stim_10_B.png
262.5	2.01587216	34	7	NoDelay	Pred	5	1	9	0.01587216	stim_7_B.png	stim_6_B.png
267	2.3877168	35	7	NoDelay	Pred	5	2	10	0.3877168	stim_7_B.png	stim_10_B.png
289.5	2.5438195	36	8	NoDelay	NonPred	7	1	13	0.5438195	stim_8_B.png	stim_2_B.png
294	2.5963894	37	8	NoDelay	NonPred	8	2	16	0.5963894	stim_5_B.png	stim_12_B.png
298.5	2.3937127	38	8	NoDelay	NonPred	8	1	15	0.3937127	stim_5_B.png	stim_1_B.png
303	2.365108	39	8	NoDelay	NonPred	7	2	14	0.365108	stim_8_B.png	stim_4_B.png
307.5	2.4723491	40	8	NoDelay	NonPred	8	1	15	0.4723491	stim_5_B.png	stim_1_B.png
