onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	2.2713069	1	1	NoDelay	NonPred	7	2	13	0.2713069	stim_1_A.png	stim_12_A.png
10.5	2.5566886	2	1	NoDelay	NonPred	8	1	15	0.5566886	stim_11_A.png	stim_7_A.png
15	2.2396	3	1	NoDelay	NonPred	7	1	13	0.2396	stim_1_A.png	stim_12_A.png
19.5	2.3639587	4	1	NoDelay	NonPred	8	2	15	0.3639587	stim_11_A.png	stim_7_A.png
24	2.4637609	5	1	NoDelay	NonPred	8	1	16	0.4637609	stim_11_A.png	stim_10_A.png
46.5	2.1253209	6	2	NoDelay	Pred	5	2	10	0.1253209	stim_6_A.png	stim_4_A.png
51	2.4797234	7	2	NoDelay	Pred	5	1	9	0.4797234	stim_6_A.png	stim_8_A.png
55.5	2.3317873	8	2	NoDelay	Pred	6	1	11	0.3317873	stim_5_A.png	stim_9_A.png
60	2.3606065	9	2	NoDelay	Pred	6	1	11	0.3606065	stim_5_A.png	stim_9_A.png
64.5	2.3405482	10	2	NoDelay	Pred	5	2	10	0.3405482	stim_6_A.png	stim_4_A.png
87	2.3686598	11	3	NoDelay	NonPred	8	2	15	0.3686598	stim_11_A.png	stim_7_A.png
91.5	2.5976284	12	3	NoDelay	NonPred	8	2	15	0.5976284	stim_11_A.png	stim_7_A.png
96	2.3929895	13	3	NoDelay	NonPred	7	1	14	0.3929895	stim_1_A.png	stim_2_A.png
100.5	2.4939583	14	3	NoDelay	NonPred	7	2	13	0.4939583	stim_1_A.png	stim_12_A.png
105	2.2812842	15	3	NoDelay	NonPred	7	1	14	0.2812842	stim_1_A.png	stim_2_A.png
127.5	2.2620912	16	4	NoDelay	Pred	6	2	12	0.2620912	stim_5_A.png	stim_3_A.png
132	2.000257063	17	4	NoDelay	Pred	5	1	9	0.000257063	stim_6_A.png	stim_8_A.png
136.5	2.2859672	18	4	NoDelay	Pred	6	2	11	0.2859672	stim_5_A.png	stim_9_A.png
141	2.5379889	19	4	NoDelay	Pred	6	1	11	0.5379889	stim_5_A.png	stim_9_A.png
145.5	2.2779866	20	4	NoDelay	Pred	5	2	10	0.2779866	stim_6_A.png	stim_4_A.png
168	2.3944779	21	5	NoDelay	NonPred	7	2	14	0.3944779	stim_1_A.png	stim_2_A.png
172.5	2.3980724	22	5	NoDelay	NonPred	8	1	15	0.3980724	stim_11_A.png	stim_7_A.png
177	2.3547497	23	5	NoDelay	NonPred	8	2	16	0.3547497	stim_11_A.png	stim_10_A.png
181.5	2.7670913	24	5	NoDelay	NonPred	8	2	15	0.7670913	stim_11_A.png	stim_7_A.png
186	2.2587191	25	5	NoDelay	NonPred	8	2	16	0.2587191	stim_11_A.png	stim_10_A.png
208.5	2.2623284	26	6	NoDelay	Pred	6	2	12	0.2623284	stim_5_A.png	stim_3_A.png
213	2.0002435	27	6	NoDelay	Pred	6	1	11	0.0002435	stim_5_A.png	stim_9_A.png
217.5	2.2778637	28	6	NoDelay	Pred	5	1	9	0.2778637	stim_6_A.png	stim_8_A.png
222	2.2500844	29	6	NoDelay	Pred	6	2	12	0.2500844	stim_5_A.png	stim_3_A.png
226.5	2.2470244	30	6	NoDelay	Pred	5	2	10	0.2470244	stim_6_A.png	stim_4_A.png
249	2.00389101	31	7	NoDelay	NonPred	8	2	16	0.00389101	stim_11_A.png	stim_10_A.png
253.5	2.2946138	32	7	NoDelay	NonPred	7	1	14	0.2946138	stim_1_A.png	stim_2_A.png
258	2.4513463	33	7	NoDelay	NonPred	7	2	13	0.4513463	stim_1_A.png	stim_12_A.png
262.5	2.1840618	34	7	NoDelay	NonPred	7	1	14	0.1840618	stim_1_A.png	stim_2_A.png
267	2.1473305	35	7	NoDelay	NonPred	7	2	13	0.1473305	stim_1_A.png	stim_12_A.png
289.5	2.08733754	36	8	NoDelay	Pred	5	2	10	0.08733754	stim_6_A.png	stim_4_A.png
294	2.01086279	37	8	NoDelay	Pred	6	1	11	0.01086279	stim_5_A.png	stim_9_A.png
298.5	2.4392883	38	8	NoDelay	Pred	6	1	11	0.4392883	stim_5_A.png	stim_9_A.png
303	2.284113	39	8	NoDelay	Pred	5	1	9	0.284113	stim_6_A.png	stim_8_A.png
307.5	2.224173	40	8	NoDelay	Pred	5	2	10	0.224173	stim_6_A.png	stim_4_A.png
