onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT
6	2.4469978	1	1	NoDelay	NonPred	7	1	14	0.4469978
10.5	2.3475483	2	1	NoDelay	NonPred	7	1	13	0.3475483
15	2.3820186	3	1	NoDelay	NonPred	7	1	14	0.3820186
19.5	2.4261039	4	1	NoDelay	NonPred	8	2	15	0.4261039
24	2.5826523	5	1	NoDelay	NonPred	7	2	14	0.5826523
46.5	2.4916768	6	2	NoDelay	Pred	5	1	9	0.4916768
51	2.3195675	7	2	NoDelay	Pred	5	2	10	0.3195675
55.5	2.4667029	8	2	NoDelay	Pred	5	2	10	0.4667029
60	2.3679997	9	2	NoDelay	Pred	5	1	9	0.3679997
64.5	2.3787557	10	2	NoDelay	Pred	5	1	9	0.3787557
87	2.5039067	11	3	NoDelay	NonPred	7	2	14	0.5039067
91.5	2.2845151	12	3	NoDelay	NonPred	8	1	15	0.2845151
96	2.744194	13	3	NoDelay	NonPred	8	1	16	0.744194
100.5	2.3317473	14	3	NoDelay	NonPred	8	1	15	0.3317473
105	2.3911631	15	3	NoDelay	NonPred	7	2	13	0.3911631
127.5	2.5327347	16	4	NoDelay	Pred	5	1	9	0.5327347
132	2.5369827	17	4	NoDelay	Pred	6	2	12	0.5369827
136.5	2.3245854	18	4	NoDelay	Pred	6	1	11	0.3245854
141	2.5456074	19	4	NoDelay	Pred	5	1	9	0.5456074
145.5	2.02124714	20	4	NoDelay	Pred	6	2	12	0.02124714
168	2.3462203	21	5	NoDelay	NonPred	7	2	13	0.3462203
172.5	2.485069	22	5	NoDelay	NonPred	8	2	16	0.485069
177	2.3772444	23	5	NoDelay	NonPred	7	1	14	0.3772444
181.5	2.2857007	24	5	NoDelay	NonPred	7	1	13	0.2857007
186	2.2895014	25	5	NoDelay	NonPred	8	2	16	0.2895014
208.5	2.3817636	26	6	NoDelay	Pred	6	1	11	0.3817636
213	2.5699243	27	6	NoDelay	Pred	5	2	9	0.5699243
217.5	2.3180997	28	6	NoDelay	Pred	6	2	12	0.3180997
222	2	29	6	NoDelay	Pred	6	0	0	n/a
226.5	2.3898878	30	6	NoDelay	Pred	6	2	12	0.3898878
249	2.7301601	31	7	NoDelay	NonPred	8	1	15	0.7301601
253.5	2.3269271	32	7	NoDelay	NonPred	7	1	13	0.3269271
258	2.4739084	33	7	NoDelay	NonPred	8	2	16	0.4739084
262.5	3.318515	34	7	NoDelay	NonPred	8	2	15	1.318515
267	2.338849	35	7	NoDelay	NonPred	8	1	16	0.338849
289.5	2.2631761	36	8	NoDelay	Pred	6	1	11	0.2631761
294	2.2913755	37	8	NoDelay	Pred	6	2	12	0.2913755
298.5	2.4878026	38	8	NoDelay	Pred	5	2	10	0.4878026
303	2.347063	39	8	NoDelay	Pred	6	1	11	0.347063
307.5	2.6712608	40	8	NoDelay	Pred	5	2	10	0.6712608
