onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	2.5655289	1	1	Delay	Pred	1	1	1	0.5655289	stim_5_A.png	stim_4_A.png
10.5	2.2578529	2	1	Delay	Pred	1	2	2	0.2578529	stim_5_A.png	stim_2_A.png
15	2.3576973	3	1	Delay	Pred	2	1	3	0.3576973	stim_10_A.png	stim_12_A.png
19.5	2.002112522	4	1	Delay	Pred	2	2	4	0.002112522	stim_10_A.png	stim_6_A.png
24	2.3097866	5	1	Delay	Pred	2	1	3	0.3097866	stim_10_A.png	stim_12_A.png
46.5	2.4902644	6	2	Delay	NonPred	3	1	6	0.4902644	stim_7_A.png	stim_3_A.png
51	2.7179052	7	2	Delay	NonPred	4	1	8	0.7179052	stim_1_A.png	stim_11_A.png
55.5	2.4024381	8	2	Delay	NonPred	3	2	6	0.4024381	stim_7_A.png	stim_3_A.png
60	2.00216474	9	2	Delay	NonPred	4	2	7	0.00216474	stim_1_A.png	stim_8_A.png
64.5	2.50605	10	2	Delay	NonPred	4	2	7	0.50605	stim_1_A.png	stim_8_A.png
87	2.398985	11	3	Delay	Pred	1	2	2	0.398985	stim_5_A.png	stim_2_A.png
91.5	2.4981937	12	3	Delay	Pred	1	1	1	0.4981937	stim_5_A.png	stim_4_A.png
96	2.3175797	13	3	Delay	Pred	1	1	1	0.3175797	stim_5_A.png	stim_4_A.png
100.5	2.5941544	14	3	Delay	Pred	1	1	1	0.5941544	stim_5_A.png	stim_4_A.png
105	2.3986852	15	3	Delay	Pred	2	2	4	0.3986852	stim_10_A.png	stim_6_A.png
127.5	2.4897851	16	4	Delay	NonPred	4	2	8	0.4897851	stim_1_A.png	stim_11_A.png
132	2.366125	17	4	Delay	NonPred	3	2	5	0.366125	stim_7_A.png	stim_9_A.png
136.5	2.3141724	18	4	Delay	NonPred	3	1	6	0.3141724	stim_7_A.png	stim_3_A.png
141	2.4069868	19	4	Delay	NonPred	4	1	7	0.4069868	stim_1_A.png	stim_8_A.png
145.5	2.2661977	20	4	Delay	NonPred	3	2	5	0.2661977	stim_7_A.png	stim_9_A.png
168	2.3596966	21	5	Delay	Pred	2	2	3	0.3596966	stim_10_A.png	stim_12_A.png
172.5	2.001144752	22	5	Delay	Pred	1	1	1	0.001144752	stim_5_A.png	stim_4_A.png
177	2.4388545	23	5	Delay	Pred	2	2	4	0.4388545	stim_10_A.png	stim_6_A.png
181.5	2.4989261	24	5	Delay	Pred	1	1	1	0.4989261	stim_5_A.png	stim_4_A.png
186	2.4557348	25	5	Delay	Pred	1	1	1	0.4557348	stim_5_A.png	stim_4_A.png
208.5	2.532484	26	6	Delay	NonPred	4	1	8	0.532484	stim_1_A.png	stim_11_A.png
213	2.160464	27	6	Delay	NonPred	3	2	5	0.160464	stim_7_A.png	stim_9_A.png
217.5	2.3639667	28	6	Delay	NonPred	3	1	6	0.3639667	stim_7_A.png	stim_3_A.png
222	2.3199867	29	6	Delay	NonPred	3	1	5	0.3199867	stim_7_A.png	stim_9_A.png
226.5	2.3954495	30	6	Delay	NonPred	3	1	6	0.3954495	stim_7_A.png	stim_3_A.png
249	2.04020725	31	7	Delay	Pred	2	2	4	0.04020725	stim_10_A.png	stim_6_A.png
253.5	2.3246167	32	7	Delay	Pred	2	1	3	0.3246167	stim_10_A.png	stim_12_A.png
258	2.2803242	33	7	Delay	Pred	2	2	4	0.2803242	stim_10_A.png	stim_6_A.png
262.5	2.4125171	34	7	Delay	Pred	2	1	3	0.4125171	stim_10_A.png	stim_12_A.png
267	2.5445939	35	7	Delay	Pred	1	2	2	0.5445939	stim_5_A.png	stim_2_A.png
289.5	2.7328229	36	8	Delay	NonPred	4	2	7	0.7328229	stim_1_A.png	stim_8_A.png
294	2.2740627	37	8	Delay	NonPred	4	1	7	0.2740627	stim_1_A.png	stim_8_A.png
298.5	2.2530265	38	8	Delay	NonPred	4	1	8	0.2530265	stim_1_A.png	stim_11_A.png
303	2.5057178	39	8	Delay	NonPred	3	2	5	0.5057178	stim_7_A.png	stim_9_A.png
307.5	3.01327	40	8	Delay	NonPred	4	1	8	1.01327	stim_1_A.png	stim_11_A.png
