onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	2.5001182	1	1	NoDelay	Pred	6	1	11	0.5001182	stim_2_B.png	stim_7_B.png
10.5	2.4798528	2	1	NoDelay	Pred	6	2	12	0.4798528	stim_2_B.png	stim_1_B.png
15	2.4840573	3	1	NoDelay	Pred	5	2	10	0.4840573	stim_8_B.png	stim_6_B.png
19.5	2.4648203	4	1	NoDelay	Pred	5	1	9	0.4648203	stim_8_B.png	stim_12_B.png
24	2.3321542	5	1	NoDelay	Pred	5	1	9	0.3321542	stim_8_B.png	stim_12_B.png
46.5	2.002272471	6	2	NoDelay	NonPred	8	2	16	0.002272471	stim_11_B.png	stim_3_B.png
51	2.3406585	7	2	NoDelay	NonPred	7	1	13	0.3406585	stim_4_B.png	stim_5_B.png
55.5	2.520545	8	2	NoDelay	NonPred	7	1	13	0.520545	stim_4_B.png	stim_5_B.png
60	2.5090323	9	2	NoDelay	NonPred	8	1	16	0.5090323	stim_11_B.png	stim_3_B.png
64.5	2.3936081	10	2	NoDelay	NonPred	7	2	14	0.3936081	stim_4_B.png	stim_9_B.png
87	2.3963675	11	3	NoDelay	Pred	6	1	11	0.3963675	stim_2_B.png	stim_7_B.png
91.5	2.4492795	12	3	NoDelay	Pred	5	2	10	0.4492795	stim_8_B.png	stim_6_B.png
96	2.3973862	13	3	NoDelay	Pred	5	1	9	0.3973862	stim_8_B.png	stim_12_B.png
100.5	2.5525455	14	3	NoDelay	Pred	5	1	9	0.5525455	stim_8_B.png	stim_12_B.png
105	2.54107	15	3	NoDelay	Pred	5	2	10	0.54107	stim_8_B.png	stim_6_B.png
127.5	2.1061554	16	4	NoDelay	NonPred	8	2	15	0.1061554	stim_11_B.png	stim_10_B.png
132	2.3421117	17	4	NoDelay	NonPred	8	1	16	0.3421117	stim_11_B.png	stim_3_B.png
136.5	2.4098086	18	4	NoDelay	NonPred	7	1	14	0.4098086	stim_4_B.png	stim_9_B.png
141	2.3981489	19	4	NoDelay	NonPred	8	1	15	0.3981489	stim_11_B.png	stim_10_B.png
145.5	2.5376011	20	4	NoDelay	NonPred	8	2	16	0.5376011	stim_11_B.png	stim_3_B.png
168	2.1738033	21	5	NoDelay	Pred	6	2	12	0.1738033	stim_2_B.png	stim_1_B.png
172.5	2.1452965	22	5	NoDelay	Pred	6	1	11	0.1452965	stim_2_B.png	stim_7_B.png
177	2.5981536	23	5	NoDelay	Pred	6	1	11	0.5981536	stim_2_B.png	stim_7_B.png
181.5	2.3537018	24	5	NoDelay	Pred	5	2	9	0.3537018	stim_8_B.png	stim_12_B.png
186	2.2786889	25	5	NoDelay	Pred	6	2	12	0.2786889	stim_2_B.png	stim_1_B.png
208.5	2.3226722	26	6	NoDelay	NonPred	8	1	15	0.3226722	stim_11_B.png	stim_10_B.png
213	2.3656613	27	6	NoDelay	NonPred	8	2	16	0.3656613	stim_11_B.png	stim_3_B.png
217.5	2.3150179	28	6	NoDelay	NonPred	8	1	15	0.3150179	stim_11_B.png	stim_10_B.png
222	2.4074355	29	6	NoDelay	NonPred	8	1	15	0.4074355	stim_11_B.png	stim_10_B.png
226.5	2.4664996	30	6	NoDelay	NonPred	7	2	13	0.4664996	stim_4_B.png	stim_5_B.png
249	2.2881354	31	7	NoDelay	Pred	6	1	11	0.2881354	stim_2_B.png	stim_7_B.png
253.5	2.387542	32	7	NoDelay	Pred	6	2	12	0.387542	stim_2_B.png	stim_1_B.png
258	2.3754761	33	7	NoDelay	Pred	5	2	10	0.3754761	stim_8_B.png	stim_6_B.png
262.5	2.2758977	34	7	NoDelay	Pred	6	1	11	0.2758977	stim_2_B.png	stim_7_B.png
267	2.8148187	35	7	NoDelay	Pred	5	2	10	0.8148187	stim_8_B.png	stim_6_B.png
289.5	2.1318634	36	8	NoDelay	NonPred	7	1	13	0.1318634	stim_4_B.png	stim_5_B.png
294	2.4085146	37	8	NoDelay	NonPred	7	1	14	0.4085146	stim_4_B.png	stim_9_B.png
298.5	2.3723696	38	8	NoDelay	NonPred	7	2	14	0.3723696	stim_4_B.png	stim_9_B.png
303	2.3675829	39	8	NoDelay	NonPred	7	2	13	0.3675829	stim_4_B.png	stim_5_B.png
307.5	2.2208044	40	8	NoDelay	NonPred	7	1	14	0.2208044	stim_4_B.png	stim_9_B.png
