onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	3.052118	1	1	Delay	NonPred	3	2	5	1.052118	stim_2_A.png	stim_7_A.png
10.5	2.6481708	2	1	Delay	NonPred	4	1	8	0.6481708	stim_1_A.png	stim_9_A.png
15	2.3560661	3	1	Delay	NonPred	3	2	6	0.3560661	stim_2_A.png	stim_3_A.png
19.5	2.4738531	4	1	Delay	NonPred	3	1	6	0.4738531	stim_2_A.png	stim_3_A.png
24	2.7497005	5	1	Delay	NonPred	4	2	7	0.7497005	stim_1_A.png	stim_11_A.png
46.5	2.8479975	6	2	Delay	Pred	2	2	3	0.8479975	stim_10_A.png	stim_4_A.png
51	2.565276	7	2	Delay	Pred	2	2	4	0.565276	stim_10_A.png	stim_6_A.png
55.5	2.3611945	8	2	Delay	Pred	1	1	1	0.3611945	stim_12_A.png	stim_8_A.png
60	2.0540411	9	2	Delay	Pred	1	1	1	0.0540411	stim_12_A.png	stim_8_A.png
64.5	2.624714	10	2	Delay	Pred	1	2	2	0.624714	stim_12_A.png	stim_5_A.png
87	2.4376877	11	3	Delay	NonPred	3	2	6	0.4376877	stim_2_A.png	stim_3_A.png
91.5	2.5299649	12	3	Delay	NonPred	4	2	8	0.5299649	stim_1_A.png	stim_9_A.png
96	2.5581899	13	3	Delay	NonPred	4	1	7	0.5581899	stim_1_A.png	stim_11_A.png
100.5	2.8815618	14	3	Delay	NonPred	3	1	6	0.8815618	stim_2_A.png	stim_3_A.png
105	3.270451	15	3	Delay	NonPred	3	2	5	1.270451	stim_2_A.png	stim_7_A.png
127.5	2.338861	16	4	Delay	Pred	1	2	2	0.338861	stim_12_A.png	stim_5_A.png
132	2.469963	17	4	Delay	Pred	2	1	3	0.469963	stim_10_A.png	stim_4_A.png
136.5	2.3866995	18	4	Delay	Pred	1	2	2	0.3866995	stim_12_A.png	stim_5_A.png
141	2.03778915	19	4	Delay	Pred	2	1	3	0.03778915	stim_10_A.png	stim_4_A.png
145.5	2.9703769	20	4	Delay	Pred	2	2	4	0.9703769	stim_10_A.png	stim_6_A.png
168	2.5	21	5	Delay	NonPred	4	0	0	n/a	stim_1_A.png	n/a
172.5	2.6342763	22	5	Delay	NonPred	4	2	8	0.6342763	stim_1_A.png	stim_9_A.png
177	2.3498899	23	5	Delay	NonPred	4	1	8	0.3498899	stim_1_A.png	stim_9_A.png
181.5	2.3464875	24	5	Delay	NonPred	4	2	7	0.3464875	stim_1_A.png	stim_11_A.png
186	2.7761911	25	5	Delay	NonPred	3	1	5	0.7761911	stim_2_A.png	stim_7_A.png
208.5	2.6752284	26	6	Delay	Pred	1	2	2	0.6752284	stim_12_A.png	stim_5_A.png
213	2.5	27	6	Delay	Pred	2	0	0	n/a	stim_10_A.png	n/a
217.5	2.3637862	28	6	Delay	Pred	2	2	4	0.3637862	stim_10_A.png	stim_6_A.png
222	2.7426335	29	6	Delay	Pred	1	1	1	0.7426335	stim_12_A.png	stim_8_A.png
226.5	2.42778	30	6	Delay	Pred	1	2	2	0.42778	stim_12_A.png	stim_5_A.png
249	2.9447669	31	7	Delay	NonPred	4	1	8	0.9447669	stim_1_A.png	stim_9_A.png
253.5	2.4765641	32	7	Delay	NonPred	3	2	5	0.4765641	stim_2_A.png	stim_7_A.png
258	2.3044673	33	7	Delay	NonPred	3	2	6	0.3044673	stim_2_A.png	stim_3_A.png
262.5	2.3482212	34	7	Delay	NonPred	4	1	7	0.3482212	stim_1_A.png	stim_11_A.png
267	2.000485688	35	7	Delay	NonPred	3	2	5	0.000485688	stim_2_A.png	stim_7_A.png
289.5	2.445171	36	8	Delay	Pred	2	2	4	0.445171	stim_10_A.png	stim_6_A.png
294	2.5	37	8	Delay	Pred	1	0	0	n/a	stim_12_A.png	n/a
298.5	2.7654527	38	8	Delay	Pred	2	2	4	0.7654527	stim_10_A.png	stim_6_A.png
303	2.5203341	39	8	Delay	Pred	2	1	3	0.5203341	stim_10_A.png	stim_4_A.png
307.5	2.6444117	40	8	Delay	Pred	1	2	2	0.6444117	stim_12_A.png	stim_5_A.png
