onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT
6	2	1	1	NoDelay	Pred	6	0	0	n/a
10.5	2.5424451	2	1	NoDelay	Pred	5	1	9	0.5424451
15	2.8414641	3	1	NoDelay	Pred	5	2	10	0.8414641
19.5	2.2948084	4	1	NoDelay	Pred	5	1	9	0.2948084
24	2.2667457	5	1	NoDelay	Pred	6	1	11	0.2667457
46.5	2.7261363	6	2	NoDelay	NonPred	8	1	15	0.7261363
51	2.5062768	7	2	NoDelay	NonPred	7	2	13	0.5062768
55.5	2.6059947	8	2	NoDelay	NonPred	7	1	13	0.6059947
60	2.6179181	9	2	NoDelay	NonPred	8	2	16	0.6179181
64.5	2.03758246	10	2	NoDelay	NonPred	8	1	15	0.03758246
87	2.5772587	11	3	NoDelay	Pred	6	1	12	0.5772587
91.5	2	12	3	NoDelay	Pred	6	0	0	n/a
96	2.369226	13	3	NoDelay	Pred	6	2	12	0.369226
100.5	2.3411751	14	3	NoDelay	Pred	6	1	11	0.3411751
105	2.3612926	15	3	NoDelay	Pred	5	2	10	0.3612926
127.5	2.3656227	16	4	NoDelay	NonPred	8	1	15	0.3656227
132	2.3449371	17	4	NoDelay	NonPred	7	2	14	0.3449371
136.5	2.4041355	18	4	NoDelay	NonPred	8	1	16	0.4041355
141	2.3846559	19	4	NoDelay	NonPred	8	2	16	0.3846559
145.5	2.3247329	20	4	NoDelay	NonPred	7	1	13	0.3247329
168	2.5442748	21	5	NoDelay	Pred	6	2	12	0.5442748
172.5	2.34787	22	5	NoDelay	Pred	5	1	9	0.34787
177	2.5923097	23	5	NoDelay	Pred	6	2	12	0.5923097
181.5	2.2911501	24	5	NoDelay	Pred	6	2	12	0.2911501
186	2.2796102	25	5	NoDelay	Pred	5	2	10	0.2796102
208.5	2.6042274	26	6	NoDelay	NonPred	7	1	14	0.6042274
213	2.239427	27	6	NoDelay	NonPred	8	1	16	0.239427
217.5	2.4426834	28	6	NoDelay	NonPred	8	2	15	0.4426834
222	2.327052	29	6	NoDelay	NonPred	7	1	13	0.327052
226.5	2.3237397	30	6	NoDelay	NonPred	8	2	15	0.3237397
249	2.5113172	31	7	NoDelay	Pred	5	2	10	0.5113172
253.5	2.4909787	32	7	NoDelay	Pred	5	1	9	0.4909787
258	2.2623814	33	7	NoDelay	Pred	5	2	10	0.2623814
262.5	2.3629925	34	7	NoDelay	Pred	6	1	11	0.3629925
267	2.4228114	35	7	NoDelay	Pred	5	1	9	0.4228114
289.5	2.2419182	36	8	NoDelay	NonPred	7	1	14	0.2419182
294	2.3824746	37	8	NoDelay	NonPred	8	2	16	0.3824746
298.5	2.2498708	38	8	NoDelay	NonPred	7	1	14	0.2498708
303	2.4138475	39	8	NoDelay	NonPred	7	2	14	0.4138475
307.5	2.3781714	40	8	NoDelay	NonPred	7	1	13	0.3781714
