onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	2.5595575	1	1	NoDelay	NonPred	7	1	13	0.5595575	stim_10_B.png	stim_1_B.png
10.5	2.4275337	2	1	NoDelay	NonPred	8	1	16	0.4275337	stim_9_B.png	stim_12_B.png
15	2.4309794	3	1	NoDelay	NonPred	7	1	13	0.4309794	stim_10_B.png	stim_1_B.png
19.5	2.2459053	4	1	NoDelay	NonPred	8	2	16	0.2459053	stim_9_B.png	stim_12_B.png
24	2.2950705	5	1	NoDelay	NonPred	7	2	14	0.2950705	stim_10_B.png	stim_5_B.png
46.5	2.3797594	6	2	NoDelay	Pred	5	1	9	0.3797594	stim_3_B.png	stim_2_B.png
51	2.3283695	7	2	NoDelay	Pred	5	2	10	0.3283695	stim_3_B.png	stim_4_B.png
55.5	2.3239582	8	2	NoDelay	Pred	6	2	12	0.3239582	stim_11_B.png	stim_7_B.png
60	2.3604736	9	2	NoDelay	Pred	6	1	11	0.3604736	stim_11_B.png	stim_6_B.png
64.5	2.4669194	10	2	NoDelay	Pred	5	2	10	0.4669194	stim_3_B.png	stim_4_B.png
87	2.4075882	11	3	NoDelay	NonPred	7	2	13	0.4075882	stim_10_B.png	stim_1_B.png
91.5	2.4116265	12	3	NoDelay	NonPred	7	1	14	0.4116265	stim_10_B.png	stim_5_B.png
96	2.2625959	13	3	NoDelay	NonPred	8	1	15	0.2625959	stim_9_B.png	stim_8_B.png
100.5	2.3322629	14	3	NoDelay	NonPred	7	2	14	0.3322629	stim_10_B.png	stim_5_B.png
105	2.4392156	15	3	NoDelay	NonPred	7	2	14	0.4392156	stim_10_B.png	stim_5_B.png
127.5	2.4940102	16	4	NoDelay	Pred	5	1	9	0.4940102	stim_3_B.png	stim_2_B.png
132	2.7752104	17	4	NoDelay	Pred	6	2	12	0.7752104	stim_11_B.png	stim_7_B.png
136.5	2.7011278	18	4	NoDelay	Pred	5	2	10	0.7011278	stim_3_B.png	stim_4_B.png
141	2.5037859	19	4	NoDelay	Pred	6	1	12	0.5037859	stim_11_B.png	stim_7_B.png
145.5	2.4046583	20	4	NoDelay	Pred	5	2	10	0.4046583	stim_3_B.png	stim_4_B.png
168	2.3750598	21	5	NoDelay	NonPred	8	2	15	0.3750598	stim_9_B.png	stim_8_B.png
172.5	2.4129394	22	5	NoDelay	NonPred	8	1	15	0.4129394	stim_9_B.png	stim_8_B.png
177	2.4015799	23	5	NoDelay	NonPred	8	2	16	0.4015799	stim_9_B.png	stim_12_B.png
181.5	2.5087689	24	5	NoDelay	NonPred	8	1	15	0.5087689	stim_9_B.png	stim_8_B.png
186	2.4088361	25	5	NoDelay	NonPred	8	2	16	0.4088361	stim_9_B.png	stim_12_B.png
208.5	2.3166273	26	6	NoDelay	Pred	5	1	9	0.3166273	stim_3_B.png	stim_2_B.png
213	2.4876911	27	6	NoDelay	Pred	5	1	9	0.4876911	stim_3_B.png	stim_2_B.png
217.5	2.3869561	28	6	NoDelay	Pred	5	2	10	0.3869561	stim_3_B.png	stim_4_B.png
222	2.369103	29	6	NoDelay	Pred	6	2	12	0.369103	stim_11_B.png	stim_7_B.png
226.5	2.3314632	30	6	NoDelay	Pred	6	1	11	0.3314632	stim_11_B.png	stim_6_B.png
249	2.5112535	31	7	NoDelay	NonPred	7	2	13	0.5112535	stim_10_B.png	stim_1_B.png
253.5	2.3410617	32	7	NoDelay	NonPred	7	1	13	0.3410617	stim_10_B.png	stim_1_B.png
258	2.3206388	33	7	NoDelay	NonPred	7	2	14	0.3206388	stim_10_B.png	stim_5_B.png
262.5	2.3246052	34	7	NoDelay	NonPred	8	1	16	0.3246052	stim_9_B.png	stim_12_B.png
267	2.3283825	35	7	NoDelay	NonPred	8	2	15	0.3283825	stim_9_B.png	stim_8_B.png
289.5	2.9004608	36	8	NoDelay	Pred	6	2	12	0.9004608	stim_11_B.png	stim_7_B.png
294	2.3927085	37	8	NoDelay	Pred	6	2	12	0.3927085	stim_11_B.png	stim_7_B.png
298.5	2.4830725	38	8	NoDelay	Pred	6	1	11	0.4830725	stim_11_B.png	stim_6_B.png
303	2.3614268	39	8	NoDelay	Pred	6	1	11	0.3614268	stim_11_B.png	stim_6_B.png
307.5	2.4125185	40	8	NoDelay	Pred	5	2	10	0.4125185	stim_3_B.png	stim_4_B.png
