onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	2.5376604	1	1	NoDelay	NonPred	7	1	13	0.5376604	stim_6_A.png	stim_7_A.png
10.5	2.309746	2	1	NoDelay	NonPred	7	2	14	0.309746	stim_6_A.png	stim_11_A.png
15	2.3624609	3	1	NoDelay	NonPred	7	1	13	0.3624609	stim_6_A.png	stim_7_A.png
19.5	2.9335718	4	1	NoDelay	NonPred	7	2	14	0.9335718	stim_6_A.png	stim_11_A.png
24	2.1783937	5	1	NoDelay	NonPred	8	1	15	0.1783937	stim_9_A.png	stim_2_A.png
46.5	2.3506905	6	2	NoDelay	Pred	5	2	10	0.3506905	stim_8_A.png	stim_4_A.png
51	2.000282095	7	2	NoDelay	Pred	6	1	11	0.000282095	stim_3_A.png	stim_10_A.png
55.5	2.000254425	8	2	NoDelay	Pred	5	2	10	0.000254425	stim_8_A.png	stim_4_A.png
60	2.000300965	9	2	NoDelay	Pred	6	1	11	0.000300965	stim_3_A.png	stim_10_A.png
64.5	2.5	10	2	NoDelay	Pred	5	0	0	n/a	stim_8_A.png	n/a
87	2.6337768	11	3	NoDelay	NonPred	7	2	13	0.6337768	stim_6_A.png	stim_7_A.png
91.5	2.407432	12	3	NoDelay	NonPred	8	1	15	0.407432	stim_9_A.png	stim_2_A.png
96	2.6352698	13	3	NoDelay	NonPred	8	2	16	0.6352698	stim_9_A.png	stim_12_A.png
100.5	2.02317462	14	3	NoDelay	NonPred	8	1	15	0.02317462	stim_9_A.png	stim_2_A.png
105	2.2434906	15	3	NoDelay	NonPred	8	2	16	0.2434906	stim_9_A.png	stim_12_A.png
127.5	2.3356986	16	4	NoDelay	Pred	6	2	11	0.3356986	stim_3_A.png	stim_10_A.png
132	2.000246193	17	4	NoDelay	Pred	6	1	11	0.000246193	stim_3_A.png	stim_10_A.png
136.5	2.000245441	18	4	NoDelay	Pred	5	2	10	0.000245441	stim_8_A.png	stim_4_A.png
141	2.2524714	19	4	NoDelay	Pred	5	1	9	0.2524714	stim_8_A.png	stim_5_A.png
145.5	2.2471395	20	4	NoDelay	Pred	6	2	12	0.2471395	stim_3_A.png	stim_1_A.png
168	2.2850809	21	5	NoDelay	NonPred	7	1	13	0.2850809	stim_6_A.png	stim_7_A.png
172.5	2.3360844	22	5	NoDelay	NonPred	7	2	14	0.3360844	stim_6_A.png	stim_11_A.png
177	2.2840731	23	5	NoDelay	NonPred	8	1	16	0.2840731	stim_9_A.png	stim_12_A.png
181.5	2.3029813	24	5	NoDelay	NonPred	7	2	13	0.3029813	stim_6_A.png	stim_7_A.png
186	2.2836592	25	5	NoDelay	NonPred	8	1	16	0.2836592	stim_9_A.png	stim_12_A.png
208.5	2.335795	26	6	NoDelay	Pred	6	2	12	0.335795	stim_3_A.png	stim_1_A.png
213	2.6042906	27	6	NoDelay	Pred	5	1	9	0.6042906	stim_8_A.png	stim_5_A.png
217.5	2.2484248	28	6	NoDelay	Pred	5	2	10	0.2484248	stim_8_A.png	stim_4_A.png
222	2.3239449	29	6	NoDelay	Pred	5	1	9	0.3239449	stim_8_A.png	stim_5_A.png
226.5	2.3689868	30	6	NoDelay	Pred	6	2	12	0.3689868	stim_3_A.png	stim_1_A.png
249	2.3323212	31	7	NoDelay	NonPred	7	1	14	0.3323212	stim_6_A.png	stim_11_A.png
253.5	2.1370392	32	7	NoDelay	NonPred	8	2	15	0.1370392	stim_9_A.png	stim_2_A.png
258	2.000256753	33	7	NoDelay	NonPred	8	1	16	0.000256753	stim_9_A.png	stim_12_A.png
262.5	2.3445273	34	7	NoDelay	NonPred	8	2	15	0.3445273	stim_9_A.png	stim_2_A.png
267	2.000259516	35	7	NoDelay	NonPred	7	1	13	0.000259516	stim_6_A.png	stim_7_A.png
289.5	2.3383664	36	8	NoDelay	Pred	5	2	10	0.3383664	stim_8_A.png	stim_4_A.png
294	2.3653125	37	8	NoDelay	Pred	6	1	11	0.3653125	stim_3_A.png	stim_10_A.png
298.5	2.7776786	38	8	NoDelay	Pred	5	2	10	0.7776786	stim_8_A.png	stim_4_A.png
303	2.294263	39	8	NoDelay	Pred	6	1	11	0.294263	stim_3_A.png	stim_10_A.png
307.5	2.2967884	40	8	NoDelay	Pred	6	2	12	0.2967884	stim_3_A.png	stim_1_A.png
