onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT
6	3.249538	1	1	NoDelay	NonPred	8	2	15	1.249538
10.5	2.7895933	2	1	NoDelay	NonPred	7	1	13	0.7895933
15	2.3291228	3	1	NoDelay	NonPred	8	2	15	0.3291228
19.5	2.2281916	4	1	NoDelay	NonPred	8	1	16	0.2281916
24	2.2392954	5	1	NoDelay	NonPred	7	2	13	0.2392954
46.5	2.6846171	6	2	NoDelay	Pred	6	1	12	0.6846171
51	2.3281451	7	2	NoDelay	Pred	6	2	12	0.3281451
55.5	2.9251927	8	2	NoDelay	Pred	5	2	10	0.9251927
60	2.001721845	9	2	NoDelay	Pred	5	1	9	0.001721845
64.5	2.5097025	10	2	NoDelay	Pred	6	2	12	0.5097025
87	2.3929469	11	3	NoDelay	NonPred	7	1	14	0.3929469
91.5	2.3330301	12	3	NoDelay	NonPred	7	2	14	0.3330301
96	2.3218654	13	3	NoDelay	NonPred	8	1	16	0.3218654
100.5	2.3242599	14	3	NoDelay	NonPred	8	2	16	0.3242599
105	2.6492489	15	3	NoDelay	NonPred	8	2	15	0.6492489
127.5	2.3400263	16	4	NoDelay	Pred	5	1	9	0.3400263
132	2.4079535	17	4	NoDelay	Pred	6	2	12	0.4079535
136.5	2.5728145	18	4	NoDelay	Pred	5	1	9	0.5728145
141	2.3604669	19	4	NoDelay	Pred	5	2	10	0.3604669
145.5	2.3649597	20	4	NoDelay	Pred	5	1	9	0.3649597
168	2.3047575	21	5	NoDelay	NonPred	7	2	14	0.3047575
172.5	2.3084632	22	5	NoDelay	NonPred	7	1	14	0.3084632
177	2.4735707	23	5	NoDelay	NonPred	8	2	16	0.4735707
181.5	2.001718676	24	5	NoDelay	NonPred	8	1	16	0.001718676
186	2.3940178	25	5	NoDelay	NonPred	8	2	15	0.3940178
208.5	2.3161226	26	6	NoDelay	Pred	6	1	11	0.3161226
213	2.6885736	27	6	NoDelay	Pred	6	2	12	0.6885736
217.5	2.5251659	28	6	NoDelay	Pred	6	1	11	0.5251659
222	2.2968973	29	6	NoDelay	Pred	5	2	10	0.2968973
226.5	2.3653695	30	6	NoDelay	Pred	5	1	9	0.3653695
249	2.2736611	31	7	NoDelay	NonPred	7	2	14	0.2736611
253.5	2.5480993	32	7	NoDelay	NonPred	7	1	13	0.5480993
258	2.1130641	33	7	NoDelay	NonPred	7	1	13	0.1130641
262.5	2.1088604	34	7	NoDelay	NonPred	8	2	15	0.1088604
267	2.3299592	35	7	NoDelay	NonPred	7	2	13	0.3299592
289.5	2.4372725	36	8	NoDelay	Pred	6	1	11	0.4372725
294	2.3057978	37	8	NoDelay	Pred	5	2	10	0.3057978
298.5	2.3321399	38	8	NoDelay	Pred	6	1	11	0.3321399
303	2.3452759	39	8	NoDelay	Pred	5	2	10	0.3452759
307.5	2.3965842	40	8	NoDelay	Pred	6	1	11	0.3965842
