onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	2.5	1	1	NoDelay	Pred	6	0	0	n/a	stim_1_A.png	n/a
10.5	2.3548241	2	1	NoDelay	Pred	6	2	12	0.3548241	stim_1_A.png	stim_3_A.png
15	2.294089	3	1	NoDelay	Pred	6	1	11	0.294089	stim_1_A.png	stim_11_A.png
19.5	2.3473171	4	1	NoDelay	Pred	5	2	10	0.3473171	stim_8_A.png	stim_4_A.png
24	2.3189443	5	1	NoDelay	Pred	5	1	9	0.3189443	stim_8_A.png	stim_2_A.png
46.5	2.001452292	6	2	NoDelay	NonPred	8	2	15	0.001452292	stim_12_A.png	stim_6_A.png
51	2.310547	7	2	NoDelay	NonPred	8	1	15	0.310547	stim_12_A.png	stim_6_A.png
55.5	2.4282915	8	2	NoDelay	NonPred	7	2	14	0.4282915	stim_9_A.png	stim_7_A.png
60	2.3438137	9	2	NoDelay	NonPred	8	1	16	0.3438137	stim_12_A.png	stim_10_A.png
64.5	2.3799332	10	2	NoDelay	NonPred	8	2	16	0.3799332	stim_12_A.png	stim_10_A.png
87	2.5113463	11	3	NoDelay	Pred	6	1	11	0.5113463	stim_1_A.png	stim_11_A.png
91.5	2.2838813	12	3	NoDelay	Pred	6	2	12	0.2838813	stim_1_A.png	stim_3_A.png
96	2.4541557	13	3	NoDelay	Pred	6	1	11	0.4541557	stim_1_A.png	stim_11_A.png
100.5	2.377485	14	3	NoDelay	Pred	5	2	10	0.377485	stim_8_A.png	stim_4_A.png
105	2.3990897	15	3	NoDelay	Pred	5	1	9	0.3990897	stim_8_A.png	stim_2_A.png
127.5	2.505762	16	4	NoDelay	NonPred	8	2	15	0.505762	stim_12_A.png	stim_6_A.png
132	2.4308159	17	4	NoDelay	NonPred	7	1	13	0.4308159	stim_9_A.png	stim_5_A.png
136.5	2.522359	18	4	NoDelay	NonPred	7	2	14	0.522359	stim_9_A.png	stim_7_A.png
141	2.342234	19	4	NoDelay	NonPred	8	1	16	0.342234	stim_12_A.png	stim_10_A.png
145.5	2.4743634	20	4	NoDelay	NonPred	7	2	13	0.4743634	stim_9_A.png	stim_5_A.png
168	2.4869593	21	5	NoDelay	Pred	6	1	11	0.4869593	stim_1_A.png	stim_11_A.png
172.5	2.5236338	22	5	NoDelay	Pred	5	2	9	0.5236338	stim_8_A.png	stim_2_A.png
177	2.3518219	23	5	NoDelay	Pred	5	1	9	0.3518219	stim_8_A.png	stim_2_A.png
181.5	2.2666715	24	5	NoDelay	Pred	6	2	12	0.2666715	stim_1_A.png	stim_3_A.png
186	2.5829988	25	5	NoDelay	Pred	5	1	9	0.5829988	stim_8_A.png	stim_2_A.png
208.5	2.4275842	26	6	NoDelay	NonPred	7	2	14	0.4275842	stim_9_A.png	stim_7_A.png
213	2.3187275	27	6	NoDelay	NonPred	7	1	13	0.3187275	stim_9_A.png	stim_5_A.png
217.5	2.6023416	28	6	NoDelay	NonPred	8	2	16	0.6023416	stim_12_A.png	stim_10_A.png
222	2.5670606	29	6	NoDelay	NonPred	7	1	14	0.5670606	stim_9_A.png	stim_7_A.png
226.5	2.3786195	30	6	NoDelay	NonPred	8	2	16	0.3786195	stim_12_A.png	stim_10_A.png
249	2.4233191	31	7	NoDelay	Pred	6	1	11	0.4233191	stim_1_A.png	stim_11_A.png
253.5	2.348364	32	7	NoDelay	Pred	5	2	10	0.348364	stim_8_A.png	stim_4_A.png
258	2.3182774	33	7	NoDelay	Pred	6	1	11	0.3182774	stim_1_A.png	stim_11_A.png
262.5	2.3071146	34	7	NoDelay	Pred	5	2	10	0.3071146	stim_8_A.png	stim_4_A.png
267	2.03109059	35	7	NoDelay	Pred	5	1	9	0.03109059	stim_8_A.png	stim_2_A.png
289.5	2.9554441	36	8	NoDelay	NonPred	7	2	13	0.9554441	stim_9_A.png	stim_5_A.png
294	2.3123305	37	8	NoDelay	NonPred	7	1	14	0.3123305	stim_9_A.png	stim_7_A.png
298.5	2.2922595	38	8	NoDelay	NonPred	7	2	13	0.2922595	stim_9_A.png	stim_5_A.png
303	2.2542756	39	8	NoDelay	NonPred	8	1	15	0.2542756	stim_12_A.png	stim_6_A.png
307.5	2.2583934	40	8	NoDelay	NonPred	8	2	15	0.2583934	stim_12_A.png	stim_6_A.png
