onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	2.331914	1	1	Delay	NonPred	3	2	6	0.331914	stim_10_B.png	stim_5_B.png
10.5	2.312005	2	1	Delay	NonPred	4	1	8	0.312005	stim_9_B.png	stim_12_B.png
15	2.3653682	3	1	Delay	NonPred	3	2	5	0.3653682	stim_10_B.png	stim_1_B.png
19.5	2.2961302	4	1	Delay	NonPred	3	1	5	0.2961302	stim_10_B.png	stim_1_B.png
24	2.2608775	5	1	Delay	NonPred	4	2	7	0.2608775	stim_9_B.png	stim_8_B.png
46.5	2.809893	6	2	Delay	Pred	1	1	2	0.809893	stim_3_B.png	stim_4_B.png
51	2.363247	7	2	Delay	Pred	1	2	2	0.363247	stim_3_B.png	stim_4_B.png
55.5	2.4179739	8	2	Delay	Pred	2	1	3	0.4179739	stim_11_B.png	stim_6_B.png
60	2.2926546	9	2	Delay	Pred	2	2	4	0.2926546	stim_11_B.png	stim_7_B.png
64.5	2.3046523	10	2	Delay	Pred	2	1	3	0.3046523	stim_11_B.png	stim_6_B.png
87	2.4043915	11	3	Delay	NonPred	4	2	8	0.4043915	stim_9_B.png	stim_12_B.png
91.5	2.3852326	12	3	Delay	NonPred	4	1	8	0.3852326	stim_9_B.png	stim_12_B.png
96	2.3401555	13	3	Delay	NonPred	3	2	5	0.3401555	stim_10_B.png	stim_1_B.png
100.5	2.296294	14	3	Delay	NonPred	3	1	6	0.296294	stim_10_B.png	stim_5_B.png
105	2.3017814	15	3	Delay	NonPred	3	2	5	0.3017814	stim_10_B.png	stim_1_B.png
127.5	2.5214562	16	4	Delay	Pred	1	1	1	0.5214562	stim_3_B.png	stim_2_B.png
132	2.5252432	17	4	Delay	Pred	1	2	2	0.5252432	stim_3_B.png	stim_4_B.png
136.5	2.3528429	18	4	Delay	Pred	2	1	3	0.3528429	stim_11_B.png	stim_6_B.png
141	2.3735758	19	4	Delay	Pred	1	2	2	0.3735758	stim_3_B.png	stim_4_B.png
145.5	2.4723269	20	4	Delay	Pred	1	1	1	0.4723269	stim_3_B.png	stim_2_B.png
168	2.3802785	21	5	Delay	NonPred	3	2	6	0.3802785	stim_10_B.png	stim_5_B.png
172.5	2.2963853	22	5	Delay	NonPred	4	1	8	0.2963853	stim_9_B.png	stim_12_B.png
177	2.2772966	23	5	Delay	NonPred	3	2	6	0.2772966	stim_10_B.png	stim_5_B.png
181.5	2.2881409	24	5	Delay	NonPred	4	1	7	0.2881409	stim_9_B.png	stim_8_B.png
186	2.2767698	25	5	Delay	NonPred	3	2	6	0.2767698	stim_10_B.png	stim_5_B.png
208.5	2.3457288	26	6	Delay	Pred	2	1	3	0.3457288	stim_11_B.png	stim_6_B.png
213	2.509889	27	6	Delay	Pred	1	2	2	0.509889	stim_3_B.png	stim_4_B.png
217.5	2.393101	28	6	Delay	Pred	1	1	1	0.393101	stim_3_B.png	stim_2_B.png
222	2.3170339	29	6	Delay	Pred	2	2	4	0.3170339	stim_11_B.png	stim_7_B.png
226.5	3.241925	30	6	Delay	Pred	2	2	4	1.241925	stim_11_B.png	stim_7_B.png
249	2.2458806	31	7	Delay	NonPred	4	1	8	0.2458806	stim_9_B.png	stim_12_B.png
253.5	2.4405902	32	7	Delay	NonPred	4	2	7	0.4405902	stim_9_B.png	stim_8_B.png
258	2.3330523	33	7	Delay	NonPred	4	1	7	0.3330523	stim_9_B.png	stim_8_B.png
262.5	2.7521917	34	7	Delay	NonPred	4	2	7	0.7521917	stim_9_B.png	stim_8_B.png
267	2.1419034	35	7	Delay	NonPred	3	1	5	0.1419034	stim_10_B.png	stim_1_B.png
289.5	2.3443804	36	8	Delay	Pred	1	2	2	0.3443804	stim_3_B.png	stim_4_B.png
294	2.308329	37	8	Delay	Pred	2	1	3	0.308329	stim_11_B.png	stim_6_B.png
298.5	2.6897153	38	8	Delay	Pred	2	2	4	0.6897153	stim_11_B.png	stim_7_B.png
303	2.5178322	39	8	Delay	Pred	2	1	3	0.5178322	stim_11_B.png	stim_6_B.png
307.5	2.6900419	40	8	Delay	Pred	1	2	2	0.6900419	stim_3_B.png	stim_4_B.png
