onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	2.3853777	1	1	NoDelay	NonPred	8	1	15	0.3853777	stim_3_A.png	stim_11_A.png
10.5	2.221967	2	1	NoDelay	NonPred	7	1	13	0.221967	stim_4_A.png	stim_1_A.png
15	2.3051418	3	1	NoDelay	NonPred	7	1	14	0.3051418	stim_4_A.png	stim_5_A.png
19.5	2.5661105	4	1	NoDelay	NonPred	8	2	16	0.5661105	stim_3_A.png	stim_8_A.png
24	2.2262376	5	1	NoDelay	NonPred	7	2	13	0.2262376	stim_4_A.png	stim_1_A.png
46.5	2.3182584	6	2	NoDelay	Pred	6	1	11	0.3182584	stim_12_A.png	stim_7_A.png
51	2.3300327	7	2	NoDelay	Pred	6	2	12	0.3300327	stim_12_A.png	stim_2_A.png
55.5	2.7740681	8	2	NoDelay	Pred	6	1	11	0.7740681	stim_12_A.png	stim_7_A.png
60	2.2005926	9	2	NoDelay	Pred	5	1	9	0.2005926	stim_10_A.png	stim_6_A.png
64.5	2.6460932	10	2	NoDelay	Pred	5	1	9	0.6460932	stim_10_A.png	stim_6_A.png
87	2.4329695	11	3	NoDelay	NonPred	8	2	15	0.4329695	stim_3_A.png	stim_11_A.png
91.5	2.341965	12	3	NoDelay	NonPred	7	1	13	0.341965	stim_4_A.png	stim_1_A.png
96	2.001774595	13	3	NoDelay	NonPred	8	1	15	0.001774595	stim_3_A.png	stim_11_A.png
100.5	2.2696007	14	3	NoDelay	NonPred	8	1	15	0.2696007	stim_3_A.png	stim_11_A.png
105	2.3538621	15	3	NoDelay	NonPred	8	2	16	0.3538621	stim_3_A.png	stim_8_A.png
127.5	2.7021465	16	4	NoDelay	Pred	5	1	9	0.7021465	stim_10_A.png	stim_6_A.png
132	2.3042213	17	4	NoDelay	Pred	5	1	9	0.3042213	stim_10_A.png	stim_6_A.png
136.5	2.001969427	18	4	NoDelay	Pred	5	2	10	0.001969427	stim_10_A.png	stim_9_A.png
141	2.8323013	19	4	NoDelay	Pred	5	1	9	0.8323013	stim_10_A.png	stim_6_A.png
145.5	2.007427057	20	4	NoDelay	Pred	6	1	11	0.007427057	stim_12_A.png	stim_7_A.png
168	2.176705	21	5	NoDelay	NonPred	8	1	16	0.176705	stim_3_A.png	stim_8_A.png
172.5	2.1346707	22	5	NoDelay	NonPred	8	1	15	0.1346707	stim_3_A.png	stim_11_A.png
177	2.1867603	23	5	NoDelay	NonPred	8	1	16	0.1867603	stim_3_A.png	stim_8_A.png
181.5	2.181071	24	5	NoDelay	NonPred	8	1	16	0.181071	stim_3_A.png	stim_8_A.png
186	2.4736683	25	5	NoDelay	NonPred	7	1	14	0.4736683	stim_4_A.png	stim_5_A.png
208.5	2.7106569	26	6	NoDelay	Pred	6	1	11	0.7106569	stim_12_A.png	stim_7_A.png
213	2.1214262	27	6	NoDelay	Pred	6	2	12	0.1214262	stim_12_A.png	stim_2_A.png
217.5	2.1583067	28	6	NoDelay	Pred	5	1	10	0.1583067	stim_10_A.png	stim_9_A.png
222	2.1215533	29	6	NoDelay	Pred	6	1	11	0.1215533	stim_12_A.png	stim_7_A.png
226.5	2.118644	30	6	NoDelay	Pred	6	2	12	0.118644	stim_12_A.png	stim_2_A.png
249	2.3379096	31	7	NoDelay	NonPred	7	1	14	0.3379096	stim_4_A.png	stim_5_A.png
253.5	2.134261	32	7	NoDelay	NonPred	7	2	13	0.134261	stim_4_A.png	stim_1_A.png
258	2.1534599	33	7	NoDelay	NonPred	7	1	13	0.1534599	stim_4_A.png	stim_1_A.png
262.5	3.430052	34	7	NoDelay	NonPred	7	1	14	1.430052	stim_4_A.png	stim_5_A.png
267	2.3934131	35	7	NoDelay	NonPred	7	2	14	0.3934131	stim_4_A.png	stim_5_A.png
289.5	2.03003745	36	8	NoDelay	Pred	6	1	11	0.03003745	stim_12_A.png	stim_7_A.png
294	2.01774144	37	8	NoDelay	Pred	5	2	10	0.01774144	stim_10_A.png	stim_9_A.png
298.5	2.03809393	38	8	NoDelay	Pred	5	1	9	0.03809393	stim_10_A.png	stim_6_A.png
303	2.09823956	39	8	NoDelay	Pred	6	1	11	0.09823956	stim_12_A.png	stim_7_A.png
307.5	2.001783875	40	8	NoDelay	Pred	5	1	9	0.001783875	stim_10_A.png	stim_6_A.png
