onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	2.229589	1	1	Delay	Pred	1	1	1	0.229589	stim_7_B.png	stim_4_B.png
10.5	2.06652721	2	1	Delay	Pred	1	1	1	0.06652721	stim_7_B.png	stim_4_B.png
15	2.001739474	3	1	Delay	Pred	1	2	2	0.001739474	stim_7_B.png	stim_5_B.png
19.5	2.3138906	4	1	Delay	Pred	2	2	4	0.3138906	stim_12_B.png	stim_9_B.png
24	2.1081267	5	1	Delay	Pred	1	2	2	0.1081267	stim_7_B.png	stim_5_B.png
46.5	2.03402655	6	2	Delay	NonPred	3	1	6	0.03402655	stim_11_B.png	stim_3_B.png
51	2.1172262	7	2	Delay	NonPred	4	2	7	0.1172262	stim_1_B.png	stim_10_B.png
55.5	2.3761051	8	2	Delay	NonPred	3	2	5	0.3761051	stim_11_B.png	stim_6_B.png
60	2.2453796	9	2	Delay	NonPred	4	2	7	0.2453796	stim_1_B.png	stim_10_B.png
64.5	2.4258611	10	2	Delay	NonPred	3	2	6	0.4258611	stim_11_B.png	stim_3_B.png
87	2.03594013	11	3	Delay	Pred	2	1	3	0.03594013	stim_12_B.png	stim_2_B.png
91.5	2.2972789	12	3	Delay	Pred	1	1	1	0.2972789	stim_7_B.png	stim_4_B.png
96	2.213949	13	3	Delay	Pred	1	2	2	0.213949	stim_7_B.png	stim_5_B.png
100.5	2.345133	14	3	Delay	Pred	1	2	2	0.345133	stim_7_B.png	stim_5_B.png
105	2.1013114	15	3	Delay	Pred	2	1	3	0.1013114	stim_12_B.png	stim_2_B.png
127.5	2.618051	16	4	Delay	NonPred	4	2	8	0.618051	stim_1_B.png	stim_8_B.png
132	2.621771	17	4	Delay	NonPred	4	1	8	0.621771	stim_1_B.png	stim_8_B.png
136.5	2.8499986	18	4	Delay	NonPred	3	2	5	0.8499986	stim_11_B.png	stim_6_B.png
141	2.00173351	19	4	Delay	NonPred	4	2	8	0.00173351	stim_1_B.png	stim_8_B.png
145.5	2.01646788	20	4	Delay	NonPred	3	2	6	0.01646788	stim_11_B.png	stim_3_B.png
168	2.1480559	21	5	Delay	Pred	2	1	3	0.1480559	stim_12_B.png	stim_2_B.png
172.5	2.4739746	22	5	Delay	Pred	2	2	4	0.4739746	stim_12_B.png	stim_9_B.png
177	2.1497232	23	5	Delay	Pred	2	1	3	0.1497232	stim_12_B.png	stim_2_B.png
181.5	2.1204098	24	5	Delay	Pred	2	1	3	0.1204098	stim_12_B.png	stim_2_B.png
186	2.5013318	25	5	Delay	Pred	2	2	4	0.5013318	stim_12_B.png	stim_9_B.png
208.5	2.841672	26	6	Delay	NonPred	4	1	8	0.841672	stim_1_B.png	stim_8_B.png
213	2.04445392	27	6	Delay	NonPred	3	2	5	0.04445392	stim_11_B.png	stim_6_B.png
217.5	2.009372248	28	6	Delay	NonPred	3	2	5	0.009372248	stim_11_B.png	stim_6_B.png
222	2.06100331	29	6	Delay	NonPred	3	2	6	0.06100331	stim_11_B.png	stim_3_B.png
226.5	2.001964219	30	6	Delay	NonPred	4	1	7	0.001964219	stim_1_B.png	stim_10_B.png
249	2.102225	31	7	Delay	Pred	1	1	2	0.102225	stim_7_B.png	stim_5_B.png
253.5	2.1370873	32	7	Delay	Pred	1	1	1	0.1370873	stim_7_B.png	stim_4_B.png
258	2.1738747	33	7	Delay	Pred	2	1	3	0.1738747	stim_12_B.png	stim_2_B.png
262.5	2.0417536	34	7	Delay	Pred	1	2	2	0.0417536	stim_7_B.png	stim_5_B.png
267	2.007191971	35	7	Delay	Pred	2	2	4	0.007191971	stim_12_B.png	stim_9_B.png
289.5	2.3459384	36	8	Delay	NonPred	4	1	7	0.3459384	stim_1_B.png	stim_10_B.png
294	2.001724798	37	8	Delay	NonPred	4	1	7	0.001724798	stim_1_B.png	stim_10_B.png
298.5	2.001890699	38	8	Delay	NonPred	3	2	5	0.001890699	stim_11_B.png	stim_6_B.png
303	2.6459348	39	8	Delay	NonPred	3	2	6	0.6459348	stim_11_B.png	stim_3_B.png
307.5	2.8486858	40	8	Delay	NonPred	4	2	8	0.8486858	stim_1_B.png	stim_8_B.png
