onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	2.265312	1	1	NoDelay	NonPred	7	1	14	0.265312	stim_4_B.png	stim_9_B.png
10.5	2.30735	2	1	NoDelay	NonPred	8	2	15	0.30735	stim_11_B.png	stim_10_B.png
15	2.4092724	3	1	NoDelay	NonPred	7	1	13	0.4092724	stim_4_B.png	stim_5_B.png
19.5	2.1890956	4	1	NoDelay	NonPred	7	2	14	0.1890956	stim_4_B.png	stim_9_B.png
24	2.3774189	5	1	NoDelay	NonPred	7	2	13	0.3774189	stim_4_B.png	stim_5_B.png
46.5	2.6204436	6	2	NoDelay	Pred	6	1	11	0.6204436	stim_2_B.png	stim_7_B.png
51	2.641487	7	2	NoDelay	Pred	6	2	12	0.641487	stim_2_B.png	stim_1_B.png
55.5	2.8122783	8	2	NoDelay	Pred	5	2	10	0.8122783	stim_8_B.png	stim_6_B.png
60	2.3206092	9	2	NoDelay	Pred	5	1	9	0.3206092	stim_8_B.png	stim_12_B.png
64.5	2.7498799	10	2	NoDelay	Pred	6	1	12	0.7498799	stim_2_B.png	stim_1_B.png
87	2.3213836	11	3	NoDelay	NonPred	8	2	15	0.3213836	stim_11_B.png	stim_10_B.png
91.5	2.3729414	12	3	NoDelay	NonPred	7	1	13	0.3729414	stim_4_B.png	stim_5_B.png
96	2.3778482	13	3	NoDelay	NonPred	8	1	16	0.3778482	stim_11_B.png	stim_3_B.png
100.5	2.5338809	14	3	NoDelay	NonPred	7	2	14	0.5338809	stim_4_B.png	stim_9_B.png
105	2.4339079	15	3	NoDelay	NonPred	8	2	16	0.4339079	stim_11_B.png	stim_3_B.png
127.5	2.1581515	16	4	NoDelay	Pred	5	1	9	0.1581515	stim_8_B.png	stim_12_B.png
132	2.00112526	17	4	NoDelay	Pred	5	2	10	0.00112526	stim_8_B.png	stim_6_B.png
136.5	2.001128262	18	4	NoDelay	Pred	6	1	11	0.001128262	stim_2_B.png	stim_7_B.png
141	2.5299735	19	4	NoDelay	Pred	5	2	10	0.5299735	stim_8_B.png	stim_6_B.png
145.5	3.10959	20	4	NoDelay	Pred	6	2	12	1.10959	stim_2_B.png	stim_1_B.png
168	2.07539705	21	5	NoDelay	NonPred	7	1	14	0.07539705	stim_4_B.png	stim_9_B.png
172.5	2.000699672	22	5	NoDelay	NonPred	8	2	15	0.000699672	stim_11_B.png	stim_10_B.png
177	2.6583144	23	5	NoDelay	NonPred	8	2	16	0.6583144	stim_11_B.png	stim_3_B.png
181.5	2.001071479	24	5	NoDelay	NonPred	8	1	16	0.001071479	stim_11_B.png	stim_3_B.png
186	2.2832597	25	5	NoDelay	NonPred	7	1	13	0.2832597	stim_4_B.png	stim_5_B.png
208.5	2.1759055	26	6	NoDelay	Pred	6	2	12	0.1759055	stim_2_B.png	stim_1_B.png
213	2.532067	27	6	NoDelay	Pred	6	1	11	0.532067	stim_2_B.png	stim_7_B.png
217.5	2.5429915	28	6	NoDelay	Pred	5	2	10	0.5429915	stim_8_B.png	stim_6_B.png
222	2.5078265	29	6	NoDelay	Pred	6	1	11	0.5078265	stim_2_B.png	stim_7_B.png
226.5	2.4791907	30	6	NoDelay	Pred	6	2	12	0.4791907	stim_2_B.png	stim_1_B.png
249	2.1241734	31	7	NoDelay	NonPred	8	1	16	0.1241734	stim_11_B.png	stim_3_B.png
253.5	2.2880913	32	7	NoDelay	NonPred	8	2	15	0.2880913	stim_11_B.png	stim_10_B.png
258	2.3001267	33	7	NoDelay	NonPred	7	2	14	0.3001267	stim_4_B.png	stim_9_B.png
262.5	2.3523728	34	7	NoDelay	NonPred	8	2	15	0.3523728	stim_11_B.png	stim_10_B.png
267	2.3555146	35	7	NoDelay	NonPred	7	1	13	0.3555146	stim_4_B.png	stim_5_B.png
289.5	2.000792837	36	8	NoDelay	Pred	5	2	10	0.000792837	stim_8_B.png	stim_6_B.png
294	2.001046268	37	8	NoDelay	Pred	5	1	9	0.001046268	stim_8_B.png	stim_12_B.png
298.5	2.001046659	38	8	NoDelay	Pred	5	2	10	0.001046659	stim_8_B.png	stim_6_B.png
303	2.2766019	39	8	NoDelay	Pred	6	1	11	0.2766019	stim_2_B.png	stim_7_B.png
307.5	2.3117975	40	8	NoDelay	Pred	5	1	9	0.3117975	stim_8_B.png	stim_12_B.png
