onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT
6	2.8722473	1	1	NoDelay	Pred	6	2	12	0.8722473
10.5	2.001677313	2	1	NoDelay	Pred	5	2	10	0.001677313
15	2.4568286	3	1	NoDelay	Pred	6	1	11	0.4568286
19.5	2.001936957	4	1	NoDelay	Pred	6	1	11	0.001936957
24	2.001937681	5	1	NoDelay	Pred	5	2	10	0.001937681
46.5	2	6	2	NoDelay	NonPred	7	0	0	n/a
51	2.001873577	7	2	NoDelay	NonPred	8	2	16	0.001873577
55.5	2.1172073	8	2	NoDelay	NonPred	7	1	13	0.1172073
60	2.4945326	9	2	NoDelay	NonPred	8	2	15	0.4945326
64.5	2.01301922	10	2	NoDelay	NonPred	8	2	16	0.01301922
87	2.672245	11	3	NoDelay	Pred	6	2	12	0.672245
91.5	2.611079	12	3	NoDelay	Pred	5	1	9	0.611079
96	2.7115084	13	3	NoDelay	Pred	6	2	12	0.7115084
100.5	2.5318639	14	3	NoDelay	Pred	5	1	9	0.5318639
105	2.2879328	15	3	NoDelay	Pred	6	2	12	0.2879328
127.5	2.001966853	16	4	NoDelay	NonPred	7	1	14	0.001966853
132	2.2249047	17	4	NoDelay	NonPred	8	2	15	0.2249047
136.5	2.4446533	18	4	NoDelay	NonPred	8	2	16	0.4446533
141	2.2083175	19	4	NoDelay	NonPred	8	1	15	0.2083175
145.5	2.4689739	20	4	NoDelay	NonPred	8	2	15	0.4689739
168	2.6568502	21	5	NoDelay	Pred	6	2	12	0.6568502
172.5	2.5480996	22	5	NoDelay	Pred	5	1	9	0.5480996
177	2.001737268	23	5	NoDelay	Pred	5	2	10	0.001737268
181.5	2.5552127	24	5	NoDelay	Pred	5	1	9	0.5552127
186	2.001776599	25	5	NoDelay	Pred	6	2	12	0.001776599
208.5	2.001921214	26	6	NoDelay	NonPred	7	1	13	0.001921214
213	2.871517	27	6	NoDelay	NonPred	7	2	14	0.871517
217.5	2.4602826	28	6	NoDelay	NonPred	8	2	15	0.4602826
222	2.02492703	29	6	NoDelay	NonPred	8	1	16	0.02492703
226.5	2.00190609	30	6	NoDelay	NonPred	7	1	13	0.00190609
249	3.303688	31	7	NoDelay	Pred	5	2	9	1.303688
253.5	2.001806919	32	7	NoDelay	Pred	6	2	12	0.001806919
258	2.00187999	33	7	NoDelay	Pred	5	1	9	0.00187999
262.5	2.001663193	34	7	NoDelay	Pred	5	2	10	0.001663193
267	2.2962512	35	7	NoDelay	Pred	6	1	11	0.2962512
289.5	2.2354997	36	8	NoDelay	NonPred	7	2	14	0.2354997
294	2.000561218	37	8	NoDelay	NonPred	8	2	16	0.000561218
298.5	2.7967431	38	8	NoDelay	NonPred	7	1	13	0.7967431
303	2.07319098	39	8	NoDelay	NonPred	7	1	14	0.07319098
307.5	2.08355158	40	8	NoDelay	NonPred	7	2	13	0.08355158
