onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	2.4186925	1	1	NoDelay	NonPred	8	2	16	0.4186925	stim_11_B.png	stim_3_B.png
10.5	2.5827039	2	1	NoDelay	NonPred	8	2	15	0.5827039	stim_11_B.png	stim_7_B.png
15	2.4261888	3	1	NoDelay	NonPred	8	1	16	0.4261888	stim_11_B.png	stim_3_B.png
19.5	2.4617045	4	1	NoDelay	NonPred	7	1	14	0.4617045	stim_1_B.png	stim_2_B.png
24	2.08265045	5	1	NoDelay	NonPred	8	2	15	0.08265045	stim_11_B.png	stim_7_B.png
46.5	2.5670384	6	2	NoDelay	Pred	6	2	11	0.5670384	stim_6_B.png	stim_12_B.png
51	2.8905983	7	2	NoDelay	Pred	6	1	11	0.8905983	stim_6_B.png	stim_12_B.png
55.5	2.5429871	8	2	NoDelay	Pred	6	1	11	0.5429871	stim_6_B.png	stim_12_B.png
60	2.3632755	9	2	NoDelay	Pred	5	2	10	0.3632755	stim_8_B.png	stim_10_B.png
64.5	3.407159	10	2	NoDelay	Pred	5	2	10	1.407159	stim_8_B.png	stim_10_B.png
87	2.2996852	11	3	NoDelay	NonPred	7	2	13	0.2996852	stim_1_B.png	stim_4_B.png
91.5	2.6238411	12	3	NoDelay	NonPred	7	2	14	0.6238411	stim_1_B.png	stim_2_B.png
96	2.2434494	13	3	NoDelay	NonPred	8	1	15	0.2434494	stim_11_B.png	stim_7_B.png
100.5	2.535813	14	3	NoDelay	NonPred	8	1	16	0.535813	stim_11_B.png	stim_3_B.png
105	2.3547657	15	3	NoDelay	NonPred	8	2	15	0.3547657	stim_11_B.png	stim_7_B.png
127.5	2.001883573	16	4	NoDelay	Pred	6	2	12	0.001883573	stim_6_B.png	stim_9_B.png
132	2.7880295	17	4	NoDelay	Pred	5	2	10	0.7880295	stim_8_B.png	stim_10_B.png
136.5	3.112406	18	4	NoDelay	Pred	6	1	11	1.112406	stim_6_B.png	stim_12_B.png
141	2.4676028	19	4	NoDelay	Pred	5	2	10	0.4676028	stim_8_B.png	stim_10_B.png
145.5	2.4800023	20	4	NoDelay	Pred	5	1	9	0.4800023	stim_8_B.png	stim_5_B.png
168	2.8433409	21	5	NoDelay	NonPred	7	2	13	0.8433409	stim_1_B.png	stim_4_B.png
172.5	2.8484641	22	5	NoDelay	NonPred	8	1	16	0.8484641	stim_11_B.png	stim_3_B.png
177	2.9409516	23	5	NoDelay	NonPred	7	2	13	0.9409516	stim_1_B.png	stim_4_B.png
181.5	2.8966349	24	5	NoDelay	NonPred	7	1	13	0.8966349	stim_1_B.png	stim_4_B.png
186	2.8445125	25	5	NoDelay	NonPred	7	2	13	0.8445125	stim_1_B.png	stim_4_B.png
208.5	2.568827	26	6	NoDelay	Pred	6	2	12	0.568827	stim_6_B.png	stim_9_B.png
213	2.955848	27	6	NoDelay	Pred	5	2	10	0.955848	stim_8_B.png	stim_10_B.png
217.5	2.3128704	28	6	NoDelay	Pred	5	1	9	0.3128704	stim_8_B.png	stim_5_B.png
222	2.7249204	29	6	NoDelay	Pred	6	2	12	0.7249204	stim_6_B.png	stim_9_B.png
226.5	2.5857829	30	6	NoDelay	Pred	5	2	10	0.5857829	stim_8_B.png	stim_10_B.png
249	3.020786	31	7	NoDelay	NonPred	7	2	14	1.020786	stim_1_B.png	stim_2_B.png
253.5	2.5449464	32	7	NoDelay	NonPred	8	1	16	0.5449464	stim_11_B.png	stim_3_B.png
258	2.5498503	33	7	NoDelay	NonPred	7	1	14	0.5498503	stim_1_B.png	stim_2_B.png
262.5	2.8901198	34	7	NoDelay	NonPred	8	1	15	0.8901198	stim_11_B.png	stim_7_B.png
267	2.4450092	35	7	NoDelay	NonPred	7	1	14	0.4450092	stim_1_B.png	stim_2_B.png
289.5	2.5621854	36	8	NoDelay	Pred	6	1	11	0.5621854	stim_6_B.png	stim_12_B.png
294	2.5	37	8	NoDelay	Pred	6	0	0	n/a	stim_6_B.png	n/a
298.5	2.6025358	38	8	NoDelay	Pred	5	2	10	0.6025358	stim_8_B.png	stim_10_B.png
303	2.8142372	39	8	NoDelay	Pred	5	1	9	0.8142372	stim_8_B.png	stim_5_B.png
307.5	2.2909305	40	8	NoDelay	Pred	6	2	12	0.2909305	stim_6_B.png	stim_9_B.png
