onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	2.3918231	1	1	NoDelay	Pred	6	2	12	0.3918231	stim_6_B.png	stim_9_B.png
10.5	2.1155975	2	1	NoDelay	Pred	5	1	9	0.1155975	stim_8_B.png	stim_5_B.png
15	2.2633054	3	1	NoDelay	Pred	6	1	11	0.2633054	stim_6_B.png	stim_12_B.png
19.5	2.1641279	4	1	NoDelay	Pred	6	2	12	0.1641279	stim_6_B.png	stim_9_B.png
24	2.001488216	5	1	NoDelay	Pred	6	2	12	0.001488216	stim_6_B.png	stim_9_B.png
46.5	2.3315761	6	2	NoDelay	NonPred	7	1	13	0.3315761	stim_1_B.png	stim_4_B.png
51	2.3592452	7	2	NoDelay	NonPred	7	2	13	0.3592452	stim_1_B.png	stim_4_B.png
55.5	3.436833	8	2	NoDelay	NonPred	8	2	15	1.436833	stim_11_B.png	stim_7_B.png
60	2.8160757	9	2	NoDelay	NonPred	8	1	16	0.8160757	stim_11_B.png	stim_3_B.png
64.5	2.3961925	10	2	NoDelay	NonPred	7	1	14	0.3961925	stim_1_B.png	stim_2_B.png
87	2.1916672	11	3	NoDelay	Pred	5	2	10	0.1916672	stim_8_B.png	stim_10_B.png
91.5	2.3554566	12	3	NoDelay	Pred	5	2	10	0.3554566	stim_8_B.png	stim_10_B.png
96	2.4404017	13	3	NoDelay	Pred	5	2	10	0.4404017	stim_8_B.png	stim_10_B.png
100.5	2.3724753	14	3	NoDelay	Pred	5	1	9	0.3724753	stim_8_B.png	stim_5_B.png
105	2.3927356	15	3	NoDelay	Pred	6	2	12	0.3927356	stim_6_B.png	stim_9_B.png
127.5	2.9642348	16	4	NoDelay	NonPred	7	2	14	0.9642348	stim_1_B.png	stim_2_B.png
132	2.4170452	17	4	NoDelay	NonPred	8	2	16	0.4170452	stim_11_B.png	stim_3_B.png
136.5	2.3963427	18	4	NoDelay	NonPred	7	1	13	0.3963427	stim_1_B.png	stim_4_B.png
141	2.2022271	19	4	NoDelay	NonPred	8	1	16	0.2022271	stim_11_B.png	stim_3_B.png
145.5	2.4854883	20	4	NoDelay	NonPred	7	1	14	0.4854883	stim_1_B.png	stim_2_B.png
168	2.8655881	21	5	NoDelay	Pred	6	2	12	0.8655881	stim_6_B.png	stim_9_B.png
172.5	2.6377425	22	5	NoDelay	Pred	6	1	11	0.6377425	stim_6_B.png	stim_12_B.png
177	2.5	23	5	NoDelay	Pred	5	0	0	n/a	stim_8_B.png	n/a
181.5	2.1416467	24	5	NoDelay	Pred	5	1	9	0.1416467	stim_8_B.png	stim_5_B.png
186	2.03361738	25	5	NoDelay	Pred	5	2	10	0.03361738	stim_8_B.png	stim_10_B.png
208.5	2.04641645	26	6	NoDelay	NonPred	7	2	13	0.04641645	stim_1_B.png	stim_4_B.png
213	2.1854884	27	6	NoDelay	NonPred	8	2	15	0.1854884	stim_11_B.png	stim_7_B.png
217.5	2.3735702	28	6	NoDelay	NonPred	7	1	14	0.3735702	stim_1_B.png	stim_2_B.png
222	2.2901059	29	6	NoDelay	NonPred	8	1	15	0.2901059	stim_11_B.png	stim_7_B.png
226.5	2.397674	30	6	NoDelay	NonPred	7	1	14	0.397674	stim_1_B.png	stim_2_B.png
249	2.3716329	31	7	NoDelay	Pred	5	1	9	0.3716329	stim_8_B.png	stim_5_B.png
253.5	2.3186152	32	7	NoDelay	Pred	6	2	11	0.3186152	stim_6_B.png	stim_12_B.png
258	2.425771	33	7	NoDelay	Pred	5	1	9	0.425771	stim_8_B.png	stim_5_B.png
262.5	2.3110687	34	7	NoDelay	Pred	6	1	11	0.3110687	stim_6_B.png	stim_12_B.png
267	2.1226189	35	7	NoDelay	Pred	6	1	11	0.1226189	stim_6_B.png	stim_12_B.png
289.5	2.3122453	36	8	NoDelay	NonPred	7	2	13	0.3122453	stim_1_B.png	stim_4_B.png
294	2.7636677	37	8	NoDelay	NonPred	8	2	16	0.7636677	stim_11_B.png	stim_3_B.png
298.5	2.2951048	38	8	NoDelay	NonPred	8	1	16	0.2951048	stim_11_B.png	stim_3_B.png
303	2.588385	39	8	NoDelay	NonPred	8	2	15	0.588385	stim_11_B.png	stim_7_B.png
307.5	2.9587854	40	8	NoDelay	NonPred	8	2	15	0.9587854	stim_11_B.png	stim_7_B.png
