onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	2.6797775	1	1	NoDelay	NonPred	7	2	13	0.6797775	stim_1_B.png	stim_4_B.png
10.5	2.4441308	2	1	NoDelay	NonPred	8	2	15	0.4441308	stim_11_B.png	stim_7_B.png
15	2.3595176	3	1	NoDelay	NonPred	8	2	16	0.3595176	stim_11_B.png	stim_3_B.png
19.5	2.418878	4	1	NoDelay	NonPred	8	2	16	0.418878	stim_11_B.png	stim_3_B.png
24	3.15955	5	1	NoDelay	NonPred	7	2	14	1.15955	stim_1_B.png	stim_2_B.png
46.5	2.6592865	6	2	NoDelay	Pred	5	1	9	0.6592865	stim_8_B.png	stim_5_B.png
51	2.8003819	7	2	NoDelay	Pred	5	1	9	0.8003819	stim_8_B.png	stim_5_B.png
55.5	3.20509	8	2	NoDelay	Pred	6	1	11	1.20509	stim_6_B.png	stim_12_B.png
60	2.6087366	9	2	NoDelay	Pred	5	1	9	0.6087366	stim_8_B.png	stim_5_B.png
64.5	2.3155507	10	2	NoDelay	Pred	5	2	10	0.3155507	stim_8_B.png	stim_10_B.png
87	2.5207374	11	3	NoDelay	NonPred	8	1	15	0.5207374	stim_11_B.png	stim_7_B.png
91.5	2.964299	12	3	NoDelay	NonPred	8	2	15	0.964299	stim_11_B.png	stim_7_B.png
96	2.9371964	13	3	NoDelay	NonPred	8	2	16	0.9371964	stim_11_B.png	stim_3_B.png
100.5	2.9167102	14	3	NoDelay	NonPred	7	1	14	0.9167102	stim_1_B.png	stim_2_B.png
105	2.2967863	15	3	NoDelay	NonPred	7	1	13	0.2967863	stim_1_B.png	stim_4_B.png
127.5	2.3559383	16	4	NoDelay	Pred	6	1	11	0.3559383	stim_6_B.png	stim_12_B.png
132	2.5291354	17	4	NoDelay	Pred	5	1	9	0.5291354	stim_8_B.png	stim_5_B.png
136.5	2.5	18	4	NoDelay	Pred	6	0	0	n/a	stim_6_B.png	n/a
141	2.001026142	19	4	NoDelay	Pred	5	1	9	0.001026142	stim_8_B.png	stim_5_B.png
145.5	2.3417646	20	4	NoDelay	Pred	6	2	12	0.3417646	stim_6_B.png	stim_9_B.png
168	2.3386958	21	5	NoDelay	NonPred	7	2	14	0.3386958	stim_1_B.png	stim_2_B.png
172.5	2.9806809	22	5	NoDelay	NonPred	7	2	13	0.9806809	stim_1_B.png	stim_4_B.png
177	2.8096603	23	5	NoDelay	NonPred	7	2	13	0.8096603	stim_1_B.png	stim_4_B.png
181.5	2.406103	24	5	NoDelay	NonPred	7	2	14	0.406103	stim_1_B.png	stim_2_B.png
186	2.3618333	25	5	NoDelay	NonPred	8	2	15	0.3618333	stim_11_B.png	stim_7_B.png
208.5	2.3186127	26	6	NoDelay	Pred	5	1	10	0.3186127	stim_8_B.png	stim_10_B.png
213	2.618017	27	6	NoDelay	Pred	6	2	12	0.618017	stim_6_B.png	stim_9_B.png
217.5	2.001150406	28	6	NoDelay	Pred	5	2	10	0.001150406	stim_8_B.png	stim_10_B.png
222	2.6909445	29	6	NoDelay	Pred	5	2	10	0.6909445	stim_8_B.png	stim_10_B.png
226.5	2.4227468	30	6	NoDelay	Pred	6	2	12	0.4227468	stim_6_B.png	stim_9_B.png
249	2.01079562	31	7	NoDelay	NonPred	8	2	16	0.01079562	stim_11_B.png	stim_3_B.png
253.5	2.9262754	32	7	NoDelay	NonPred	7	1	14	0.9262754	stim_1_B.png	stim_2_B.png
258	2.4660688	33	7	NoDelay	NonPred	7	1	13	0.4660688	stim_1_B.png	stim_4_B.png
262.5	2.5197899	34	7	NoDelay	NonPred	8	1	15	0.5197899	stim_11_B.png	stim_7_B.png
267	2.4995754	35	7	NoDelay	NonPred	8	1	16	0.4995754	stim_11_B.png	stim_3_B.png
289.5	2.3431785	36	8	NoDelay	Pred	6	1	11	0.3431785	stim_6_B.png	stim_12_B.png
294	2.4190921	37	8	NoDelay	Pred	6	1	11	0.4190921	stim_6_B.png	stim_12_B.png
298.5	2.638287	38	8	NoDelay	Pred	5	2	10	0.638287	stim_8_B.png	stim_10_B.png
303	2.3875386	39	8	NoDelay	Pred	6	1	11	0.3875386	stim_6_B.png	stim_12_B.png
307.5	3.031609	40	8	NoDelay	Pred	6	2	12	1.031609	stim_6_B.png	stim_9_B.png
