onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	3.012248	1	1	Delay	NonPred	4	1	8	1.012248	stim_11_B.png	stim_3_B.png
10.5	2.3359404	2	1	Delay	NonPred	4	2	7	0.3359404	stim_11_B.png	stim_10_B.png
15	2.4033832	3	1	Delay	NonPred	4	1	7	0.4033832	stim_11_B.png	stim_10_B.png
19.5	2.4164415	4	1	Delay	NonPred	4	2	7	0.4164415	stim_11_B.png	stim_10_B.png
24	2.2279638	5	1	Delay	NonPred	3	1	5	0.2279638	stim_4_B.png	stim_5_B.png
46.5	2.3518029	6	2	Delay	Pred	2	2	4	0.3518029	stim_2_B.png	stim_1_B.png
51	2.001048272	7	2	Delay	Pred	2	1	3	0.001048272	stim_2_B.png	stim_7_B.png
55.5	2.3845032	8	2	Delay	Pred	2	2	4	0.3845032	stim_2_B.png	stim_1_B.png
60	2.515382	9	2	Delay	Pred	1	2	2	0.515382	stim_8_B.png	stim_6_B.png
64.5	2.744821	10	2	Delay	Pred	1	1	1	0.744821	stim_8_B.png	stim_12_B.png
87	2.3644221	11	3	Delay	NonPred	3	2	5	0.3644221	stim_4_B.png	stim_5_B.png
91.5	2.3203704	12	3	Delay	NonPred	3	1	6	0.3203704	stim_4_B.png	stim_9_B.png
96	2.7571901	13	3	Delay	NonPred	3	2	5	0.7571901	stim_4_B.png	stim_5_B.png
100.5	2.001059751	14	3	Delay	NonPred	3	1	5	0.001059751	stim_4_B.png	stim_5_B.png
105	3.189057	15	3	Delay	NonPred	4	2	8	1.189057	stim_11_B.png	stim_3_B.png
127.5	2.369735	16	4	Delay	Pred	1	1	1	0.369735	stim_8_B.png	stim_12_B.png
132	2.3975364	17	4	Delay	Pred	1	2	2	0.3975364	stim_8_B.png	stim_6_B.png
136.5	2.002174871	18	4	Delay	Pred	1	1	1	0.002174871	stim_8_B.png	stim_12_B.png
141	2.3572993	19	4	Delay	Pred	2	2	4	0.3572993	stim_2_B.png	stim_1_B.png
145.5	2.2490274	20	4	Delay	Pred	2	2	4	0.2490274	stim_2_B.png	stim_1_B.png
168	2.5	21	5	Delay	NonPred	3	0	0	n/a	stim_4_B.png	n/a
172.5	2.7221253	22	5	Delay	NonPred	3	1	6	0.7221253	stim_4_B.png	stim_9_B.png
177	2.5898118	23	5	Delay	NonPred	3	2	6	0.5898118	stim_4_B.png	stim_9_B.png
181.5	2.5302575	24	5	Delay	NonPred	4	2	8	0.5302575	stim_11_B.png	stim_3_B.png
186	2.8781187	25	5	Delay	NonPred	3	1	5	0.8781187	stim_4_B.png	stim_5_B.png
208.5	2.3793096	26	6	Delay	Pred	1	2	1	0.3793096	stim_8_B.png	stim_12_B.png
213	2.001098965	27	6	Delay	Pred	1	2	2	0.001098965	stim_8_B.png	stim_6_B.png
217.5	2.001078861	28	6	Delay	Pred	1	2	2	0.001078861	stim_8_B.png	stim_6_B.png
222	2.3019083	29	6	Delay	Pred	1	1	1	0.3019083	stim_8_B.png	stim_12_B.png
226.5	2.2833788	30	6	Delay	Pred	2	2	4	0.2833788	stim_2_B.png	stim_1_B.png
249	2.3595399	31	7	Delay	NonPred	4	1	8	0.3595399	stim_11_B.png	stim_3_B.png
253.5	2.4752585	32	7	Delay	NonPred	4	2	7	0.4752585	stim_11_B.png	stim_10_B.png
258	2.6550046	33	7	Delay	NonPred	4	1	8	0.6550046	stim_11_B.png	stim_3_B.png
262.5	2.8110652	34	7	Delay	NonPred	4	2	7	0.8110652	stim_11_B.png	stim_10_B.png
267	2.7107878	35	7	Delay	NonPred	3	2	6	0.7107878	stim_4_B.png	stim_9_B.png
289.5	3.411898	36	8	Delay	Pred	2	2	4	1.411898	stim_2_B.png	stim_1_B.png
294	2.520338	37	8	Delay	Pred	2	2	4	0.520338	stim_2_B.png	stim_1_B.png
298.5	2.3558329	38	8	Delay	Pred	2	1	3	0.3558329	stim_2_B.png	stim_7_B.png
303	2.3127098	39	8	Delay	Pred	1	2	2	0.3127098	stim_8_B.png	stim_6_B.png
307.5	2.2838156	40	8	Delay	Pred	2	1	3	0.2838156	stim_2_B.png	stim_7_B.png
