onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	2.3152067	1	1	NoDelay	Pred	5	2	10	0.3152067	stim_12_A.png	stim_8_A.png
10.5	2.3349646	2	1	NoDelay	Pred	5	1	9	0.3349646	stim_12_A.png	stim_9_A.png
15	2.2592527	3	1	NoDelay	Pred	5	2	10	0.2592527	stim_12_A.png	stim_8_A.png
19.5	2.2957409	4	1	NoDelay	Pred	6	1	11	0.2957409	stim_4_A.png	stim_1_A.png
24	2.2991791	5	1	NoDelay	Pred	5	2	10	0.2991791	stim_12_A.png	stim_8_A.png
46.5	2.3034065	6	2	NoDelay	NonPred	7	1	14	0.3034065	stim_2_A.png	stim_5_A.png
51	2.2678902	7	2	NoDelay	NonPred	8	2	15	0.2678902	stim_3_A.png	stim_11_A.png
55.5	2.3834415	8	2	NoDelay	NonPred	8	1	15	0.3834415	stim_3_A.png	stim_11_A.png
60	2.2920621	9	2	NoDelay	NonPred	8	2	15	0.2920621	stim_3_A.png	stim_11_A.png
64.5	2.4796708	10	2	NoDelay	NonPred	8	1	16	0.4796708	stim_3_A.png	stim_6_A.png
87	2.3161339	11	3	NoDelay	Pred	6	1	11	0.3161339	stim_4_A.png	stim_1_A.png
91.5	2.408568	12	3	NoDelay	Pred	6	2	12	0.408568	stim_4_A.png	stim_10_A.png
96	2.1485651	13	3	NoDelay	Pred	5	1	9	0.1485651	stim_12_A.png	stim_9_A.png
100.5	2.1686104	14	3	NoDelay	Pred	6	2	12	0.1686104	stim_4_A.png	stim_10_A.png
105	2.2445824	15	3	NoDelay	Pred	5	1	9	0.2445824	stim_12_A.png	stim_9_A.png
127.5	2.2645107	16	4	NoDelay	NonPred	8	2	16	0.2645107	stim_3_A.png	stim_6_A.png
132	2.4848661	17	4	NoDelay	NonPred	7	1	14	0.4848661	stim_2_A.png	stim_5_A.png
136.5	2.3126918	18	4	NoDelay	NonPred	8	2	16	0.3126918	stim_3_A.png	stim_6_A.png
141	2.3249859	19	4	NoDelay	NonPred	7	1	13	0.3249859	stim_2_A.png	stim_7_A.png
145.5	2.6009619	20	4	NoDelay	NonPred	7	2	14	0.6009619	stim_2_A.png	stim_5_A.png
168	3.205098	21	5	NoDelay	Pred	5	1	9	1.205098	stim_12_A.png	stim_9_A.png
172.5	2.36131	22	5	NoDelay	Pred	5	2	10	0.36131	stim_12_A.png	stim_8_A.png
177	2.2855091	23	5	NoDelay	Pred	5	1	9	0.2855091	stim_12_A.png	stim_9_A.png
181.5	2.001629036	24	5	NoDelay	Pred	5	2	10	0.001629036	stim_12_A.png	stim_8_A.png
186	2.3333591	25	5	NoDelay	Pred	6	1	11	0.3333591	stim_4_A.png	stim_1_A.png
208.5	2.3619973	26	6	NoDelay	NonPred	8	1	16	0.3619973	stim_3_A.png	stim_6_A.png
213	3.054559	27	6	NoDelay	NonPred	7	2	14	1.054559	stim_2_A.png	stim_5_A.png
217.5	2.3863705	28	6	NoDelay	NonPred	7	1	14	0.3863705	stim_2_A.png	stim_5_A.png
222	2.2865733	29	6	NoDelay	NonPred	8	2	15	0.2865733	stim_3_A.png	stim_11_A.png
226.5	2.3457846	30	6	NoDelay	NonPred	8	1	15	0.3457846	stim_3_A.png	stim_11_A.png
249	2.3580665	31	7	NoDelay	Pred	6	1	11	0.3580665	stim_4_A.png	stim_1_A.png
253.5	2.363261	32	7	NoDelay	Pred	6	2	11	0.363261	stim_4_A.png	stim_1_A.png
258	2.2791395	33	7	NoDelay	Pred	6	1	11	0.2791395	stim_4_A.png	stim_1_A.png
262.5	2.3950662	34	7	NoDelay	Pred	6	2	12	0.3950662	stim_4_A.png	stim_10_A.png
267	2.4065522	35	7	NoDelay	Pred	6	1	11	0.4065522	stim_4_A.png	stim_1_A.png
289.5	2.2424608	36	8	NoDelay	NonPred	7	2	14	0.2424608	stim_2_A.png	stim_5_A.png
294	2.343538	37	8	NoDelay	NonPred	7	1	13	0.343538	stim_2_A.png	stim_7_A.png
298.5	2.1435493	38	8	NoDelay	NonPred	8	2	16	0.1435493	stim_3_A.png	stim_6_A.png
303	2.319156	39	8	NoDelay	NonPred	7	1	13	0.319156	stim_2_A.png	stim_7_A.png
307.5	2.5159257	40	8	NoDelay	NonPred	7	2	13	0.5159257	stim_2_A.png	stim_7_A.png
