onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	2.4220609	1	1	NoDelay	Pred	6	2	12	0.4220609	stim_1_A.png	stim_7_A.png
10.5	2.00172709	2	1	NoDelay	Pred	5	1	9	0.00172709	stim_6_A.png	stim_12_A.png
15	2.001797995	3	1	NoDelay	Pred	5	2	10	0.001797995	stim_6_A.png	stim_5_A.png
19.5	2.4325298	4	1	NoDelay	Pred	5	1	9	0.4325298	stim_6_A.png	stim_12_A.png
24	2.260501	5	1	NoDelay	Pred	5	1	9	0.260501	stim_6_A.png	stim_12_A.png
46.5	2.2966906	6	2	NoDelay	NonPred	8	2	15	0.2966906	stim_10_A.png	stim_9_A.png
51	2.3818009	7	2	NoDelay	NonPred	8	1	16	0.3818009	stim_10_A.png	stim_2_A.png
55.5	2.3779186	8	2	NoDelay	NonPred	7	2	13	0.3779186	stim_4_A.png	stim_3_A.png
60	2.301325	9	2	NoDelay	NonPred	8	1	16	0.301325	stim_10_A.png	stim_2_A.png
64.5	2.3852301	10	2	NoDelay	NonPred	7	2	13	0.3852301	stim_4_A.png	stim_3_A.png
87	2.3253513	11	3	NoDelay	Pred	6	1	12	0.3253513	stim_1_A.png	stim_7_A.png
91.5	2.3613312	12	3	NoDelay	Pred	6	2	12	0.3613312	stim_1_A.png	stim_7_A.png
96	2.6291685	13	3	NoDelay	Pred	6	2	12	0.6291685	stim_1_A.png	stim_7_A.png
100.5	2.2884591	14	3	NoDelay	Pred	5	1	9	0.2884591	stim_6_A.png	stim_12_A.png
105	2.3089264	15	3	NoDelay	Pred	6	1	11	0.3089264	stim_1_A.png	stim_11_A.png
127.5	2.7202051	16	4	NoDelay	NonPred	8	1	16	0.7202051	stim_10_A.png	stim_2_A.png
132	2.4359879	17	4	NoDelay	NonPred	8	2	16	0.4359879	stim_10_A.png	stim_2_A.png
136.5	2.31373	18	4	NoDelay	NonPred	8	1	15	0.31373	stim_10_A.png	stim_9_A.png
141	2.3652991	19	4	NoDelay	NonPred	8	2	15	0.3652991	stim_10_A.png	stim_9_A.png
145.5	2.4964648	20	4	NoDelay	NonPred	7	1	13	0.4964648	stim_4_A.png	stim_3_A.png
168	2.652259	21	5	NoDelay	Pred	5	2	10	0.652259	stim_6_A.png	stim_5_A.png
172.5	2.5	22	5	NoDelay	Pred	5	0	0	n/a	stim_6_A.png	n/a
177	2.3258204	23	5	NoDelay	Pred	6	1	11	0.3258204	stim_1_A.png	stim_11_A.png
181.5	2.2817232	24	5	NoDelay	Pred	6	2	12	0.2817232	stim_1_A.png	stim_7_A.png
186	2.4696623	25	5	NoDelay	Pred	6	1	11	0.4696623	stim_1_A.png	stim_11_A.png
208.5	2.3617352	26	6	NoDelay	NonPred	7	1	14	0.3617352	stim_4_A.png	stim_8_A.png
213	2.4056073	27	6	NoDelay	NonPred	8	2	16	0.4056073	stim_10_A.png	stim_2_A.png
217.5	2.3761892	28	6	NoDelay	NonPred	7	1	14	0.3761892	stim_4_A.png	stim_8_A.png
222	2.2857502	29	6	NoDelay	NonPred	7	2	13	0.2857502	stim_4_A.png	stim_3_A.png
226.5	2.5044837	30	6	NoDelay	NonPred	7	1	14	0.5044837	stim_4_A.png	stim_8_A.png
249	2.157831	31	7	NoDelay	Pred	6	1	11	0.157831	stim_1_A.png	stim_11_A.png
253.5	2.03391188	32	7	NoDelay	Pred	5	2	10	0.03391188	stim_6_A.png	stim_5_A.png
258	2.6440216	33	7	NoDelay	Pred	5	1	9	0.6440216	stim_6_A.png	stim_12_A.png
262.5	2.3065907	34	7	NoDelay	Pred	5	2	10	0.3065907	stim_6_A.png	stim_5_A.png
267	2.790193	35	7	NoDelay	Pred	6	1	11	0.790193	stim_1_A.png	stim_11_A.png
289.5	2.5841539	36	8	NoDelay	NonPred	7	2	14	0.5841539	stim_4_A.png	stim_8_A.png
294	2.5175586	37	8	NoDelay	NonPred	8	1	15	0.5175586	stim_10_A.png	stim_9_A.png
298.5	2.4898114	38	8	NoDelay	NonPred	8	2	15	0.4898114	stim_10_A.png	stim_9_A.png
303	2.3893463	39	8	NoDelay	NonPred	7	1	13	0.3893463	stim_4_A.png	stim_3_A.png
307.5	2.4261322	40	8	NoDelay	NonPred	7	2	14	0.4261322	stim_4_A.png	stim_8_A.png
