onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	2.3892729	1	1	NoDelay	Pred	6	1	11	0.3892729	stim_7_B.png	stim_8_B.png
10.5	2.3287282	2	1	NoDelay	Pred	6	2	12	0.3287282	stim_7_B.png	stim_12_B.png
15	2.2948608	3	1	NoDelay	Pred	5	1	9	0.2948608	stim_5_B.png	stim_4_B.png
19.5	2.0974679	4	1	NoDelay	Pred	5	2	10	0.0974679	stim_5_B.png	stim_2_B.png
24	2.00201333	5	1	NoDelay	Pred	5	1	9	0.00201333	stim_5_B.png	stim_4_B.png
46.5	2.2742913	6	2	NoDelay	NonPred	7	2	13	0.2742913	stim_10_B.png	stim_9_B.png
51	2.1506675	7	2	NoDelay	NonPred	7	1	13	0.1506675	stim_10_B.png	stim_9_B.png
55.5	2.2729638	8	2	NoDelay	NonPred	8	2	16	0.2729638	stim_6_B.png	stim_3_B.png
60	2.3266155	9	2	NoDelay	NonPred	7	1	14	0.3266155	stim_10_B.png	stim_11_B.png
64.5	2.5381255	10	2	NoDelay	NonPred	8	1	15	0.5381255	stim_6_B.png	stim_1_B.png
87	2.1098343	11	3	NoDelay	Pred	5	2	10	0.1098343	stim_5_B.png	stim_2_B.png
91.5	2.001787686	12	3	NoDelay	Pred	6	1	11	0.001787686	stim_7_B.png	stim_8_B.png
96	2.1026722	13	3	NoDelay	Pred	5	2	10	0.1026722	stim_5_B.png	stim_2_B.png
100.5	2.2667978	14	3	NoDelay	Pred	5	1	9	0.2667978	stim_5_B.png	stim_4_B.png
105	2.3587653	15	3	NoDelay	Pred	6	2	11	0.3587653	stim_7_B.png	stim_8_B.png
127.5	2.1688008	16	4	NoDelay	NonPred	8	1	15	0.1688008	stim_6_B.png	stim_1_B.png
132	2.2054783	17	4	NoDelay	NonPred	7	2	14	0.2054783	stim_10_B.png	stim_11_B.png
136.5	2.1146805	18	4	NoDelay	NonPred	7	1	13	0.1146805	stim_10_B.png	stim_9_B.png
141	2.1657317	19	4	NoDelay	NonPred	7	2	13	0.1657317	stim_10_B.png	stim_9_B.png
145.5	2.2416498	20	4	NoDelay	NonPred	8	2	16	0.2416498	stim_6_B.png	stim_3_B.png
168	2.09488323	21	5	NoDelay	Pred	6	1	11	0.09488323	stim_7_B.png	stim_8_B.png
172.5	2.2661136	22	5	NoDelay	Pred	6	2	12	0.2661136	stim_7_B.png	stim_12_B.png
177	2.3094854	23	5	NoDelay	Pred	5	1	9	0.3094854	stim_5_B.png	stim_4_B.png
181.5	2.2820142	24	5	NoDelay	Pred	5	2	10	0.2820142	stim_5_B.png	stim_2_B.png
186	2.08634534	25	5	NoDelay	Pred	5	1	9	0.08634534	stim_5_B.png	stim_4_B.png
208.5	2.1055339	26	6	NoDelay	NonPred	7	2	14	0.1055339	stim_10_B.png	stim_11_B.png
213	2.05486812	27	6	NoDelay	NonPred	7	2	14	0.05486812	stim_10_B.png	stim_11_B.png
217.5	2.001774141	28	6	NoDelay	NonPred	7	1	14	0.001774141	stim_10_B.png	stim_11_B.png
222	2.2388827	29	6	NoDelay	NonPred	8	1	16	0.2388827	stim_6_B.png	stim_3_B.png
226.5	2.1462197	30	6	NoDelay	NonPred	8	1	16	0.1462197	stim_6_B.png	stim_3_B.png
249	2.2131455	31	7	NoDelay	Pred	6	2	12	0.2131455	stim_7_B.png	stim_12_B.png
253.5	2.2248775	32	7	NoDelay	Pred	5	2	10	0.2248775	stim_5_B.png	stim_2_B.png
258	2.2453498	33	7	NoDelay	Pred	6	2	12	0.2453498	stim_7_B.png	stim_12_B.png
262.5	2.001774128	34	7	NoDelay	Pred	6	1	11	0.001774128	stim_7_B.png	stim_8_B.png
267	2.001702758	35	7	NoDelay	Pred	6	2	12	0.001702758	stim_7_B.png	stim_12_B.png
289.5	2.2834798	36	8	NoDelay	NonPred	8	2	15	0.2834798	stim_6_B.png	stim_1_B.png
294	2.3104021	37	8	NoDelay	NonPred	8	2	15	0.3104021	stim_6_B.png	stim_1_B.png
298.5	2.001742872	38	8	NoDelay	NonPred	7	2	13	0.001742872	stim_10_B.png	stim_9_B.png
303	2.1256869	39	8	NoDelay	NonPred	8	1	16	0.1256869	stim_6_B.png	stim_3_B.png
307.5	2.2343122	40	8	NoDelay	NonPred	8	1	15	0.2343122	stim_6_B.png	stim_1_B.png
