onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	2.4405244	1	1	Delay	Pred	1	1	1	0.4405244	stim_7_A.png	stim_3_A.png
10.5	2.3315585	2	1	Delay	Pred	1	2	2	0.3315585	stim_7_A.png	stim_2_A.png
15	2.3053831	3	1	Delay	Pred	2	1	3	0.3053831	stim_8_A.png	stim_1_A.png
19.5	2.001929593	4	1	Delay	Pred	2	2	4	0.001929593	stim_8_A.png	stim_5_A.png
24	2.2794867	5	1	Delay	Pred	2	2	4	0.2794867	stim_8_A.png	stim_5_A.png
46.5	2.2851513	6	2	Delay	NonPred	3	1	6	0.2851513	stim_9_A.png	stim_11_A.png
51	2.3118803	7	2	Delay	NonPred	3	1	5	0.3118803	stim_9_A.png	stim_4_A.png
55.5	2.3004179	8	2	Delay	NonPred	3	1	6	0.3004179	stim_9_A.png	stim_11_A.png
60	2.2811265	9	2	Delay	NonPred	3	1	6	0.2811265	stim_9_A.png	stim_11_A.png
64.5	2.4366408	10	2	Delay	NonPred	4	2	8	0.4366408	stim_12_A.png	stim_6_A.png
87	2.289178	11	3	Delay	Pred	1	2	2	0.289178	stim_7_A.png	stim_2_A.png
91.5	2.001817779	12	3	Delay	Pred	1	1	1	0.001817779	stim_7_A.png	stim_3_A.png
96	2.1834136	13	3	Delay	Pred	1	2	1	0.1834136	stim_7_A.png	stim_3_A.png
100.5	2.001924786	14	3	Delay	Pred	1	1	1	0.001924786	stim_7_A.png	stim_3_A.png
105	2.001821797	15	3	Delay	Pred	1	2	2	0.001821797	stim_7_A.png	stim_2_A.png
127.5	2.5317305	16	4	Delay	NonPred	3	1	5	0.5317305	stim_9_A.png	stim_4_A.png
132	2.4652201	17	4	Delay	NonPred	4	2	7	0.4652201	stim_12_A.png	stim_10_A.png
136.5	2.3251016	18	4	Delay	NonPred	3	1	5	0.3251016	stim_9_A.png	stim_4_A.png
141	2.3044071	19	4	Delay	NonPred	4	2	7	0.3044071	stim_12_A.png	stim_10_A.png
145.5	2.316064	20	4	Delay	NonPred	3	1	6	0.316064	stim_9_A.png	stim_11_A.png
168	2.3675481	21	5	Delay	Pred	2	2	4	0.3675481	stim_8_A.png	stim_5_A.png
172.5	2.2838109	22	5	Delay	Pred	2	1	3	0.2838109	stim_8_A.png	stim_1_A.png
177	2.2494304	23	5	Delay	Pred	2	2	4	0.2494304	stim_8_A.png	stim_5_A.png
181.5	2.02952917	24	5	Delay	Pred	2	1	3	0.02952917	stim_8_A.png	stim_1_A.png
186	2.247842	25	5	Delay	Pred	1	2	2	0.247842	stim_7_A.png	stim_2_A.png
208.5	2.5013119	26	6	Delay	NonPred	4	1	7	0.5013119	stim_12_A.png	stim_10_A.png
213	2.3515994	27	6	Delay	NonPred	3	1	5	0.3515994	stim_9_A.png	stim_4_A.png
217.5	2.301232	28	6	Delay	NonPred	3	1	5	0.301232	stim_9_A.png	stim_4_A.png
222	2.3538136	29	6	Delay	NonPred	4	1	7	0.3538136	stim_12_A.png	stim_10_A.png
226.5	2.2440108	30	6	Delay	NonPred	3	1	6	0.2440108	stim_9_A.png	stim_11_A.png
249	2.5	31	7	Delay	Pred	1	0	0	n/a	stim_7_A.png	n/a
253.5	2.285598	32	7	Delay	Pred	2	2	4	0.285598	stim_8_A.png	stim_5_A.png
258	2.001778885	33	7	Delay	Pred	2	1	3	0.001778885	stim_8_A.png	stim_1_A.png
262.5	2.001830437	34	7	Delay	Pred	1	1	1	0.001830437	stim_7_A.png	stim_3_A.png
267	2.2416727	35	7	Delay	Pred	2	1	3	0.2416727	stim_8_A.png	stim_1_A.png
289.5	2.1077709	36	8	Delay	NonPred	4	2	7	0.1077709	stim_12_A.png	stim_10_A.png
294	2.1934478	37	8	Delay	NonPred	4	2	8	0.1934478	stim_12_A.png	stim_6_A.png
298.5	2.3078956	38	8	Delay	NonPred	4	2	8	0.3078956	stim_12_A.png	stim_6_A.png
303	2.3035697	39	8	Delay	NonPred	4	1	8	0.3035697	stim_12_A.png	stim_6_A.png
307.5	2.2451428	40	8	Delay	NonPred	4	1	8	0.2451428	stim_12_A.png	stim_6_A.png
