onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	2.3183606	1	1	NoDelay	NonPred	7	1	14	0.3183606	stim_10_B.png	stim_11_B.png
10.5	2.2507004	2	1	NoDelay	NonPred	7	1	14	0.2507004	stim_10_B.png	stim_11_B.png
15	2.3343249	3	1	NoDelay	NonPred	8	1	16	0.3343249	stim_6_B.png	stim_3_B.png
19.5	2.2505182	4	1	NoDelay	NonPred	8	1	16	0.2505182	stim_6_B.png	stim_3_B.png
24	2.2388472	5	1	NoDelay	NonPred	7	1	13	0.2388472	stim_10_B.png	stim_9_B.png
46.5	2.08968437	6	2	NoDelay	Pred	5	2	9	0.08968437	stim_5_B.png	stim_4_B.png
51	2.35904	7	2	NoDelay	Pred	6	2	12	0.35904	stim_7_B.png	stim_12_B.png
55.5	2.5389219	8	2	NoDelay	Pred	6	1	11	0.5389219	stim_7_B.png	stim_8_B.png
60	2.2935996	9	2	NoDelay	Pred	5	2	10	0.2935996	stim_5_B.png	stim_2_B.png
64.5	2.346652	10	2	NoDelay	Pred	5	2	10	0.346652	stim_5_B.png	stim_2_B.png
87	2.2626483	11	3	NoDelay	NonPred	8	1	16	0.2626483	stim_6_B.png	stim_3_B.png
91.5	2.001724252	12	3	NoDelay	NonPred	8	1	15	0.001724252	stim_6_B.png	stim_1_B.png
96	2.08764889	13	3	NoDelay	NonPred	8	2	16	0.08764889	stim_6_B.png	stim_3_B.png
100.5	2.4657736	14	3	NoDelay	NonPred	7	2	14	0.4657736	stim_10_B.png	stim_11_B.png
105	2.7100052	15	3	NoDelay	NonPred	7	1	13	0.7100052	stim_10_B.png	stim_9_B.png
127.5	2.2910889	16	4	NoDelay	Pred	6	2	12	0.2910889	stim_7_B.png	stim_12_B.png
132	2.03788194	17	4	NoDelay	Pred	6	1	11	0.03788194	stim_7_B.png	stim_8_B.png
136.5	2.1148132	18	4	NoDelay	Pred	5	1	9	0.1148132	stim_5_B.png	stim_4_B.png
141	2.2472421	19	4	NoDelay	Pred	6	2	12	0.2472421	stim_7_B.png	stim_12_B.png
145.5	2.2506773	20	4	NoDelay	Pred	6	1	11	0.2506773	stim_7_B.png	stim_8_B.png
168	2.3668322	21	5	NoDelay	NonPred	8	1	15	0.3668322	stim_6_B.png	stim_1_B.png
172.5	2.001874957	22	5	NoDelay	NonPred	8	2	16	0.001874957	stim_6_B.png	stim_3_B.png
177	2.1898937	23	5	NoDelay	NonPred	7	1	13	0.1898937	stim_10_B.png	stim_9_B.png
181.5	2.3466922	24	5	NoDelay	NonPred	7	2	14	0.3466922	stim_10_B.png	stim_11_B.png
186	2.2296637	25	5	NoDelay	NonPred	7	1	13	0.2296637	stim_10_B.png	stim_9_B.png
208.5	2.1699973	26	6	NoDelay	Pred	5	2	10	0.1699973	stim_5_B.png	stim_2_B.png
213	2.5	27	6	NoDelay	Pred	6	0	0	n/a	stim_7_B.png	n/a
217.5	2.2911154	28	6	NoDelay	Pred	6	1	11	0.2911154	stim_7_B.png	stim_8_B.png
222	2.2637897	29	6	NoDelay	Pred	5	2	10	0.2637897	stim_5_B.png	stim_2_B.png
226.5	2.1068396	30	6	NoDelay	Pred	6	1	11	0.1068396	stim_7_B.png	stim_8_B.png
249	2.2866375	31	7	NoDelay	NonPred	8	1	15	0.2866375	stim_6_B.png	stim_1_B.png
253.5	2.3694843	32	7	NoDelay	NonPred	8	2	15	0.3694843	stim_6_B.png	stim_1_B.png
258	2.2555177	33	7	NoDelay	NonPred	7	1	14	0.2555177	stim_10_B.png	stim_11_B.png
262.5	2.001734178	34	7	NoDelay	NonPred	8	2	15	0.001734178	stim_6_B.png	stim_1_B.png
267	2.1590899	35	7	NoDelay	NonPred	7	1	13	0.1590899	stim_10_B.png	stim_9_B.png
289.5	2.3865436	36	8	NoDelay	Pred	5	2	10	0.3865436	stim_5_B.png	stim_2_B.png
294	2.135766	37	8	NoDelay	Pred	5	1	9	0.135766	stim_5_B.png	stim_4_B.png
298.5	2.2987868	38	8	NoDelay	Pred	6	2	12	0.2987868	stim_7_B.png	stim_12_B.png
303	2.2638666	39	8	NoDelay	Pred	5	1	9	0.2638666	stim_5_B.png	stim_4_B.png
307.5	2.01791164	40	8	NoDelay	Pred	5	2	10	0.01791164	stim_5_B.png	stim_2_B.png
