onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	2.9356868	1	1	NoDelay	NonPred	8	1	15	0.9356868	stim_1_A.png	stim_10_A.png
10.5	2.4760303	2	1	NoDelay	NonPred	7	1	14	0.4760303	stim_2_A.png	stim_8_A.png
15	2.5347672	3	1	NoDelay	NonPred	8	1	15	0.5347672	stim_1_A.png	stim_10_A.png
19.5	2.139749	4	1	NoDelay	NonPred	8	2	16	0.139749	stim_1_A.png	stim_7_A.png
24	2.3920494	5	1	NoDelay	NonPred	7	2	14	0.3920494	stim_2_A.png	stim_8_A.png
46.5	2.8825772	6	2	NoDelay	Pred	6	2	12	0.8825772	stim_5_A.png	stim_12_A.png
51	2.528129	7	2	NoDelay	Pred	5	2	10	0.528129	stim_4_A.png	stim_9_A.png
55.5	2.7085057	8	2	NoDelay	Pred	6	1	11	0.7085057	stim_5_A.png	stim_3_A.png
60	2.5443036	9	2	NoDelay	Pred	6	2	12	0.5443036	stim_5_A.png	stim_12_A.png
64.5	2.4203626	10	2	NoDelay	Pred	5	1	9	0.4203626	stim_4_A.png	stim_11_A.png
87	2.4798182	11	3	NoDelay	NonPred	8	2	16	0.4798182	stim_1_A.png	stim_7_A.png
91.5	2.5402995	12	3	NoDelay	NonPred	7	1	13	0.5402995	stim_2_A.png	stim_6_A.png
96	2.3768114	13	3	NoDelay	NonPred	7	2	14	0.3768114	stim_2_A.png	stim_8_A.png
100.5	2.5320765	14	3	NoDelay	NonPred	8	2	16	0.5320765	stim_1_A.png	stim_7_A.png
105	2.4723683	15	3	NoDelay	NonPred	7	1	14	0.4723683	stim_2_A.png	stim_8_A.png
127.5	2.6589186	16	4	NoDelay	Pred	5	2	10	0.6589186	stim_4_A.png	stim_9_A.png
132	3.015576	17	4	NoDelay	Pred	6	1	11	1.015576	stim_5_A.png	stim_3_A.png
136.5	3.219522	18	4	NoDelay	Pred	6	2	12	1.219522	stim_5_A.png	stim_12_A.png
141	2.8568422	19	4	NoDelay	Pred	5	2	10	0.8568422	stim_4_A.png	stim_9_A.png
145.5	2.6201643	20	4	NoDelay	Pred	6	1	11	0.6201643	stim_5_A.png	stim_3_A.png
168	2.06339002	21	5	NoDelay	NonPred	7	2	13	0.06339002	stim_2_A.png	stim_6_A.png
172.5	2.5	22	5	NoDelay	NonPred	7	0	0	n/a	stim_2_A.png	n/a
177	2.5843128	23	5	NoDelay	NonPred	7	2	13	0.5843128	stim_2_A.png	stim_6_A.png
181.5	2.859002	24	5	NoDelay	NonPred	8	1	16	0.859002	stim_1_A.png	stim_7_A.png
186	2.5524877	25	5	NoDelay	NonPred	8	2	15	0.5524877	stim_1_A.png	stim_10_A.png
208.5	2.5636176	26	6	NoDelay	Pred	5	1	9	0.5636176	stim_4_A.png	stim_11_A.png
213	2.8869059	27	6	NoDelay	Pred	5	1	9	0.8869059	stim_4_A.png	stim_11_A.png
217.5	2.6113498	28	6	NoDelay	Pred	6	2	11	0.6113498	stim_5_A.png	stim_3_A.png
222	2.47963	29	6	NoDelay	Pred	5	1	9	0.47963	stim_4_A.png	stim_11_A.png
226.5	2.4205298	30	6	NoDelay	Pred	6	2	12	0.4205298	stim_5_A.png	stim_12_A.png
249	2.4402806	31	7	NoDelay	NonPred	7	1	13	0.4402806	stim_2_A.png	stim_6_A.png
253.5	2.4280784	32	7	NoDelay	NonPred	8	2	15	0.4280784	stim_1_A.png	stim_10_A.png
258	2.4392166	33	7	NoDelay	NonPred	8	1	15	0.4392166	stim_1_A.png	stim_10_A.png
262.5	2.5725722	34	7	NoDelay	NonPred	8	1	16	0.5725722	stim_1_A.png	stim_7_A.png
267	2.6089178	35	7	NoDelay	NonPred	7	2	14	0.6089178	stim_2_A.png	stim_8_A.png
289.5	2.5312535	36	8	NoDelay	Pred	5	1	9	0.5312535	stim_4_A.png	stim_11_A.png
294	2.7452363	37	8	NoDelay	Pred	5	2	10	0.7452363	stim_4_A.png	stim_9_A.png
298.5	2.4367398	38	8	NoDelay	Pred	6	1	11	0.4367398	stim_5_A.png	stim_3_A.png
303	2.9686813	39	8	NoDelay	Pred	6	2	12	0.9686813	stim_5_A.png	stim_12_A.png
307.5	2.9559384	40	8	NoDelay	Pred	5	2	10	0.9559384	stim_4_A.png	stim_9_A.png
