onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	2.4603052	1	1	Delay	NonPred	4	2	7	0.4603052	stim_11_B.png	stim_9_B.png
10.5	2.4153732	2	1	Delay	NonPred	3	2	6	0.4153732	stim_12_B.png	stim_7_B.png
15	2.3302264	3	1	Delay	NonPred	4	2	8	0.3302264	stim_11_B.png	stim_1_B.png
19.5	2.3345427	4	1	Delay	NonPred	4	2	7	0.3345427	stim_11_B.png	stim_9_B.png
24	2.3703673	5	1	Delay	NonPred	3	1	6	0.3703673	stim_12_B.png	stim_7_B.png
46.5	2.4715272	6	2	Delay	Pred	1	1	1	0.4715272	stim_6_B.png	stim_5_B.png
51	2.5225138	7	2	Delay	Pred	2	1	3	0.5225138	stim_2_B.png	stim_3_B.png
55.5	2.4405258	8	2	Delay	Pred	2	2	4	0.4405258	stim_2_B.png	stim_4_B.png
60	2.4277692	9	2	Delay	Pred	2	2	4	0.4277692	stim_2_B.png	stim_4_B.png
64.5	2.00176951	10	2	Delay	Pred	1	1	1	0.00176951	stim_6_B.png	stim_5_B.png
87	2.4183228	11	3	Delay	NonPred	4	1	8	0.4183228	stim_11_B.png	stim_1_B.png
91.5	2.630998	12	3	Delay	NonPred	3	1	6	0.630998	stim_12_B.png	stim_7_B.png
96	2.3622501	13	3	Delay	NonPred	4	1	8	0.3622501	stim_11_B.png	stim_1_B.png
100.5	2.4882514	14	3	Delay	NonPred	3	2	5	0.4882514	stim_12_B.png	stim_8_B.png
105	2.7159961	15	3	Delay	NonPred	3	1	5	0.7159961	stim_12_B.png	stim_8_B.png
127.5	3.390793	16	4	Delay	Pred	1	1	2	1.390793	stim_6_B.png	stim_10_B.png
132	2.6869845	17	4	Delay	Pred	2	2	4	0.6869845	stim_2_B.png	stim_4_B.png
136.5	3.015475	18	4	Delay	Pred	1	1	1	1.015475	stim_6_B.png	stim_5_B.png
141	2.5	19	4	Delay	Pred	1	0	0	n/a	stim_6_B.png	n/a
145.5	2.5906128	20	4	Delay	Pred	1	1	1	0.5906128	stim_6_B.png	stim_5_B.png
168	3.266414	21	5	Delay	NonPred	4	1	8	1.266414	stim_11_B.png	stim_1_B.png
172.5	3.016005	22	5	Delay	NonPred	3	1	5	1.016005	stim_12_B.png	stim_8_B.png
177	2.4197073	23	5	Delay	NonPred	3	2	5	0.4197073	stim_12_B.png	stim_8_B.png
181.5	2.3908802	24	5	Delay	NonPred	4	1	7	0.3908802	stim_11_B.png	stim_9_B.png
186	2.4114839	25	5	Delay	NonPred	4	2	7	0.4114839	stim_11_B.png	stim_9_B.png
208.5	2.3824407	26	6	Delay	Pred	2	2	4	0.3824407	stim_2_B.png	stim_4_B.png
213	2.5480175	27	6	Delay	Pred	2	1	3	0.5480175	stim_2_B.png	stim_3_B.png
217.5	2.6471133	28	6	Delay	Pred	1	2	2	0.6471133	stim_6_B.png	stim_10_B.png
222	2.03625407	29	6	Delay	Pred	1	1	1	0.03625407	stim_6_B.png	stim_5_B.png
226.5	2.3511461	30	6	Delay	Pred	2	2	4	0.3511461	stim_2_B.png	stim_4_B.png
249	2.7483016	31	7	Delay	NonPred	3	1	6	0.7483016	stim_12_B.png	stim_7_B.png
253.5	2.9431045	32	7	Delay	NonPred	3	1	6	0.9431045	stim_12_B.png	stim_7_B.png
258	2.5317299	33	7	Delay	NonPred	4	1	8	0.5317299	stim_11_B.png	stim_1_B.png
262.5	2.486603	34	7	Delay	NonPred	4	2	7	0.486603	stim_11_B.png	stim_9_B.png
267	2.7003146	35	7	Delay	NonPred	3	1	5	0.7003146	stim_12_B.png	stim_8_B.png
289.5	2.60663	36	8	Delay	Pred	2	1	3	0.60663	stim_2_B.png	stim_3_B.png
294	3.027393	37	8	Delay	Pred	2	1	3	1.027393	stim_2_B.png	stim_3_B.png
298.5	2.7045564	38	8	Delay	Pred	1	2	2	0.7045564	stim_6_B.png	stim_10_B.png
303	2.9149915	39	8	Delay	Pred	1	1	1	0.9149915	stim_6_B.png	stim_5_B.png
307.5	2.7435456	40	8	Delay	Pred	2	2	4	0.7435456	stim_2_B.png	stim_4_B.png
