onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	2.2409041	1	1	Delay	Pred	1	2	2	0.2409041	stim_6_A.png	stim_3_A.png
10.5	2.1323805	2	1	Delay	Pred	2	1	3	0.1323805	stim_10_A.png	stim_7_A.png
15	2.02552067	3	1	Delay	Pred	2	2	4	0.02552067	stim_10_A.png	stim_4_A.png
19.5	2.1889459	4	1	Delay	Pred	2	2	4	0.1889459	stim_10_A.png	stim_4_A.png
24	2.000262216	5	1	Delay	Pred	1	2	2	0.000262216	stim_6_A.png	stim_3_A.png
46.5	2.3890672	6	2	Delay	NonPred	4	1	7	0.3890672	stim_1_A.png	stim_12_A.png
51	2.1144009	7	2	Delay	NonPred	4	1	7	0.1144009	stim_1_A.png	stim_12_A.png
55.5	2.1655413	8	2	Delay	NonPred	4	2	8	0.1655413	stim_1_A.png	stim_8_A.png
60	2.000245913	9	2	Delay	NonPred	3	2	5	0.000245913	stim_9_A.png	stim_11_A.png
64.5	2.000244434	10	2	Delay	NonPred	3	1	6	0.000244434	stim_9_A.png	stim_2_A.png
87	2.273994	11	3	Delay	Pred	1	2	2	0.273994	stim_6_A.png	stim_3_A.png
91.5	2.01461573	12	3	Delay	Pred	1	1	1	0.01461573	stim_6_A.png	stim_5_A.png
96	2.00927729	13	3	Delay	Pred	2	2	4	0.00927729	stim_10_A.png	stim_4_A.png
100.5	2.000262028	14	3	Delay	Pred	1	1	1	0.000262028	stim_6_A.png	stim_5_A.png
105	2.1612608	15	3	Delay	Pred	2	2	4	0.1612608	stim_10_A.png	stim_4_A.png
127.5	2.2775741	16	4	Delay	NonPred	4	2	7	0.2775741	stim_1_A.png	stim_12_A.png
132	2.1155945	17	4	Delay	NonPred	4	1	7	0.1155945	stim_1_A.png	stim_12_A.png
136.5	2.1990706	18	4	Delay	NonPred	3	1	5	0.1990706	stim_9_A.png	stim_11_A.png
141	2.000255767	19	4	Delay	NonPred	4	2	7	0.000255767	stim_1_A.png	stim_12_A.png
145.5	2.000258047	20	4	Delay	NonPred	3	2	5	0.000258047	stim_9_A.png	stim_11_A.png
168	2.3868412	21	5	Delay	Pred	1	2	2	0.3868412	stim_6_A.png	stim_3_A.png
172.5	2.000258915	22	5	Delay	Pred	1	1	1	0.000258915	stim_6_A.png	stim_5_A.png
177	2.3402274	23	5	Delay	Pred	2	2	4	0.3402274	stim_10_A.png	stim_4_A.png
181.5	2.471384	24	5	Delay	Pred	2	1	3	0.471384	stim_10_A.png	stim_7_A.png
186	2.000243366	25	5	Delay	Pred	1	2	2	0.000243366	stim_6_A.png	stim_3_A.png
208.5	2.4234682	26	6	Delay	NonPred	3	1	6	0.4234682	stim_9_A.png	stim_2_A.png
213	2.000256519	27	6	Delay	NonPred	4	2	8	0.000256519	stim_1_A.png	stim_8_A.png
217.5	2.1434089	28	6	Delay	NonPred	3	1	6	0.1434089	stim_9_A.png	stim_2_A.png
222	2.1553987	29	6	Delay	NonPred	3	2	5	0.1553987	stim_9_A.png	stim_11_A.png
226.5	2.5	30	6	Delay	NonPred	4	0	0	n/a	stim_1_A.png	n/a
249	2.3002539	31	7	Delay	Pred	2	2	4	0.3002539	stim_10_A.png	stim_4_A.png
253.5	2.3359492	32	7	Delay	Pred	2	1	3	0.3359492	stim_10_A.png	stim_7_A.png
258	2.7415479	33	7	Delay	Pred	1	2	1	0.7415479	stim_6_A.png	stim_5_A.png
262.5	2.04049349	34	7	Delay	Pred	2	1	3	0.04049349	stim_10_A.png	stim_7_A.png
267	2.02743367	35	7	Delay	Pred	1	2	2	0.02743367	stim_6_A.png	stim_3_A.png
289.5	2.5	36	8	Delay	NonPred	4	0	0	n/a	stim_1_A.png	n/a
294	2.06928485	37	8	Delay	NonPred	3	2	6	0.06928485	stim_9_A.png	stim_2_A.png
298.5	2.2890002	38	8	Delay	NonPred	3	2	5	0.2890002	stim_9_A.png	stim_11_A.png
303	2.2056731	39	8	Delay	NonPred	4	1	7	0.2056731	stim_1_A.png	stim_12_A.png
307.5	2.433362	40	8	Delay	NonPred	3	1	6	0.433362	stim_9_A.png	stim_2_A.png
