onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT
6	2.5773316	1	1	Delay	NonPred	3	2	5	0.5773316
10.5	2.7178732	2	1	Delay	NonPred	3	1	6	0.7178732
15	2.5144741	3	1	Delay	NonPred	4	2	8	0.5144741
19.5	2.3585491	4	1	Delay	NonPred	4	1	7	0.3585491
24	2.4349753	5	1	Delay	NonPred	4	2	7	0.4349753
46.5	2.3659529	6	2	Delay	Pred	1	1	1	0.3659529
51	2.5141436	7	2	Delay	Pred	2	2	4	0.5141436
55.5	2.4709996	8	2	Delay	Pred	2	1	3	0.4709996
60	2.3712259	9	2	Delay	Pred	2	2	4	0.3712259
64.5	2.4473419	10	2	Delay	Pred	1	1	1	0.4473419
87	2.6511052	11	3	Delay	NonPred	4	2	8	0.6511052
91.5	2.447166	12	3	Delay	NonPred	4	1	7	0.447166
96	2.001395913	13	3	Delay	NonPred	3	2	5	0.001395913
100.5	2.5273415	14	3	Delay	NonPred	4	1	7	0.5273415
105	2.3874143	15	3	Delay	NonPred	4	2	7	0.3874143
127.5	2.4399783	16	4	Delay	Pred	2	2	4	0.4399783
132	2.6201427	17	4	Delay	Pred	1	1	1	0.6201427
136.5	2.5676615	18	4	Delay	Pred	1	2	2	0.5676615
141	2.5241156	19	4	Delay	Pred	2	1	3	0.5241156
145.5	3.280321	20	4	Delay	Pred	1	2	2	1.280321
168	2.620496	21	5	Delay	NonPred	4	1	8	0.620496
172.5	2.480136	22	5	Delay	NonPred	3	2	6	0.480136
177	2.3726796	23	5	Delay	NonPred	4	1	8	0.3726796
181.5	2.7450152	24	5	Delay	NonPred	3	2	5	0.7450152
186	2.8201726	25	5	Delay	NonPred	4	1	8	0.8201726
208.5	2.6486535	26	6	Delay	Pred	2	1	4	0.6486535
213	2.7098887	27	6	Delay	Pred	1	2	2	0.7098887
217.5	2.384872	28	6	Delay	Pred	2	1	3	0.384872
222	2.7329789	29	6	Delay	Pred	1	2	2	0.7329789
226.5	3.288742	30	6	Delay	Pred	2	1	3	1.288742
249	2.4136889	31	7	Delay	NonPred	3	1	5	0.4136889
253.5	2.4419128	32	7	Delay	NonPred	3	2	5	0.4419128
258	2.4225704	33	7	Delay	NonPred	3	1	6	0.4225704
262.5	2.5536751	34	7	Delay	NonPred	3	2	6	0.5536751
267	2.4535538	35	7	Delay	NonPred	3	1	6	0.4535538
289.5	2.5709764	36	8	Delay	Pred	2	2	4	0.5709764
294	2.4710625	37	8	Delay	Pred	2	1	3	0.4710625
298.5	2.7229832	38	8	Delay	Pred	1	2	2	0.7229832
303	2.6382551	39	8	Delay	Pred	1	1	1	0.6382551
307.5	2	40	8	Delay	Pred	1	0	0	n/a
