onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	3.280302	1	1	Delay	Pred	2	2	4	1.280302	stim_3_A.png	stim_1_A.png
10.5	2.580141	2	1	Delay	Pred	2	1	3	0.580141	stim_3_A.png	stim_10_A.png
15	2.6412187	3	1	Delay	Pred	1	2	2	0.6412187	stim_8_A.png	stim_4_A.png
19.5	2.6291127	4	1	Delay	Pred	2	2	4	0.6291127	stim_3_A.png	stim_1_A.png
24	2.687949	5	1	Delay	Pred	1	2	2	0.687949	stim_8_A.png	stim_4_A.png
46.5	2.7973294	6	2	Delay	NonPred	4	1	7	0.7973294	stim_9_A.png	stim_2_A.png
51	2.1373142	7	2	Delay	NonPred	4	1	8	0.1373142	stim_9_A.png	stim_12_A.png
55.5	2.2940703	8	2	Delay	NonPred	4	2	8	0.2940703	stim_9_A.png	stim_12_A.png
60	2.6486723	9	2	Delay	NonPred	3	2	5	0.6486723	stim_6_A.png	stim_7_A.png
64.5	2.3567914	10	2	Delay	NonPred	3	2	5	0.3567914	stim_6_A.png	stim_7_A.png
87	2.5	11	3	Delay	Pred	1	0	0	n/a	stim_8_A.png	n/a
91.5	2.7891868	12	3	Delay	Pred	1	1	1	0.7891868	stim_8_A.png	stim_5_A.png
96	2.5625325	13	3	Delay	Pred	1	2	2	0.5625325	stim_8_A.png	stim_4_A.png
100.5	2.9658465	14	3	Delay	Pred	2	1	3	0.9658465	stim_3_A.png	stim_10_A.png
105	2.5300434	15	3	Delay	Pred	2	2	4	0.5300434	stim_3_A.png	stim_1_A.png
127.5	3.414624	16	4	Delay	NonPred	3	2	6	1.414624	stim_6_A.png	stim_11_A.png
132	2.1937088	17	4	Delay	NonPred	3	2	6	0.1937088	stim_6_A.png	stim_11_A.png
136.5	2.6862985	18	4	Delay	NonPred	4	1	7	0.6862985	stim_9_A.png	stim_2_A.png
141	2.3790846	19	4	Delay	NonPred	4	1	7	0.3790846	stim_9_A.png	stim_2_A.png
145.5	2.05446506	20	4	Delay	NonPred	4	2	8	0.05446506	stim_9_A.png	stim_12_A.png
168	3.227466	21	5	Delay	Pred	1	1	2	1.227466	stim_8_A.png	stim_4_A.png
172.5	2.8080966	22	5	Delay	Pred	2	2	4	0.8080966	stim_3_A.png	stim_1_A.png
177	2.4903098	23	5	Delay	Pred	2	1	3	0.4903098	stim_3_A.png	stim_10_A.png
181.5	2.5344804	24	5	Delay	Pred	2	1	3	0.5344804	stim_3_A.png	stim_10_A.png
186	2.7875923	25	5	Delay	Pred	1	2	2	0.7875923	stim_8_A.png	stim_4_A.png
208.5	3.40642	26	6	Delay	NonPred	3	2	5	1.40642	stim_6_A.png	stim_7_A.png
213	2.5799692	27	6	Delay	NonPred	3	1	5	0.5799692	stim_6_A.png	stim_7_A.png
217.5	2.3673933	28	6	Delay	NonPred	3	2	6	0.3673933	stim_6_A.png	stim_11_A.png
222	2.7152321	29	6	Delay	NonPred	3	1	6	0.7152321	stim_6_A.png	stim_11_A.png
226.5	2.2947996	30	6	Delay	NonPred	3	1	5	0.2947996	stim_6_A.png	stim_7_A.png
249	2.7889482	31	7	Delay	Pred	1	2	2	0.7889482	stim_8_A.png	stim_4_A.png
253.5	2.4323576	32	7	Delay	Pred	2	1	3	0.4323576	stim_3_A.png	stim_10_A.png
258	2.5	33	7	Delay	Pred	1	0	0	n/a	stim_8_A.png	n/a
262.5	2.08728409	34	7	Delay	Pred	2	1	3	0.08728409	stim_3_A.png	stim_10_A.png
267	2.2511047	35	7	Delay	Pred	1	1	1	0.2511047	stim_8_A.png	stim_5_A.png
289.5	2.6075051	36	8	Delay	NonPred	4	2	7	0.6075051	stim_9_A.png	stim_2_A.png
294	2.8608821	37	8	Delay	NonPred	3	1	6	0.8608821	stim_6_A.png	stim_11_A.png
298.5	2.4318056	38	8	Delay	NonPred	4	1	8	0.4318056	stim_9_A.png	stim_12_A.png
303	2.000671181	39	8	Delay	NonPred	4	2	8	0.000671181	stim_9_A.png	stim_12_A.png
307.5	3.257096	40	8	Delay	NonPred	4	2	7	1.257096	stim_9_A.png	stim_2_A.png
