onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	2.1754252	1	1	NoDelay	Pred	6	2	12	0.1754252	stim_1_B.png	stim_8_B.png
10.5	2.9805971	2	1	NoDelay	Pred	5	1	9	0.9805971	stim_2_B.png	stim_4_B.png
15	2.255939	3	1	NoDelay	Pred	6	1	11	0.255939	stim_1_B.png	stim_7_B.png
19.5	2.9321856	4	1	NoDelay	Pred	5	2	10	0.9321856	stim_2_B.png	stim_3_B.png
24	2.1520528	5	1	NoDelay	Pred	6	1	11	0.1520528	stim_1_B.png	stim_7_B.png
46.5	3.243356	6	2	NoDelay	NonPred	8	2	15	1.243356	stim_6_B.png	stim_10_B.png
51	2.5774997	7	2	NoDelay	NonPred	8	1	16	0.5774997	stim_6_B.png	stim_9_B.png
55.5	2.9738038	8	2	NoDelay	NonPred	7	2	14	0.9738038	stim_12_B.png	stim_11_B.png
60	3.360026	9	2	NoDelay	NonPred	8	2	16	1.360026	stim_6_B.png	stim_9_B.png
64.5	3.380736	10	2	NoDelay	NonPred	7	2	14	1.380736	stim_12_B.png	stim_11_B.png
87	2.6482757	11	3	NoDelay	Pred	5	1	10	0.6482757	stim_2_B.png	stim_3_B.png
91.5	2.4216938	12	3	NoDelay	Pred	6	1	11	0.4216938	stim_1_B.png	stim_7_B.png
96	2.7140125	13	3	NoDelay	Pred	5	2	10	0.7140125	stim_2_B.png	stim_3_B.png
100.5	2.7500216	14	3	NoDelay	Pred	5	1	9	0.7500216	stim_2_B.png	stim_4_B.png
105	2.8568229	15	3	NoDelay	Pred	5	1	9	0.8568229	stim_2_B.png	stim_4_B.png
127.5	2.8615505	16	4	NoDelay	NonPred	7	2	14	0.8615505	stim_12_B.png	stim_11_B.png
132	3.34621	17	4	NoDelay	NonPred	8	2	15	1.34621	stim_6_B.png	stim_10_B.png
136.5	2.3496055	18	4	NoDelay	NonPred	8	1	16	0.3496055	stim_6_B.png	stim_9_B.png
141	2.4670297	19	4	NoDelay	NonPred	8	2	15	0.4670297	stim_6_B.png	stim_10_B.png
145.5	2.6143857	20	4	NoDelay	NonPred	7	1	13	0.6143857	stim_12_B.png	stim_5_B.png
168	3.225781	21	5	NoDelay	Pred	5	2	10	1.225781	stim_2_B.png	stim_3_B.png
172.5	2.1110693	22	5	NoDelay	Pred	5	1	9	0.1110693	stim_2_B.png	stim_4_B.png
177	2.000739772	23	5	NoDelay	Pred	6	2	12	0.000739772	stim_1_B.png	stim_8_B.png
181.5	2.941737	24	5	NoDelay	Pred	6	1	11	0.941737	stim_1_B.png	stim_7_B.png
186	2.5	25	5	NoDelay	Pred	5	0	0	n/a	stim_2_B.png	n/a
208.5	2.6950618	26	6	NoDelay	NonPred	7	2	13	0.6950618	stim_12_B.png	stim_5_B.png
213	2.3469874	27	6	NoDelay	NonPred	8	1	16	0.3469874	stim_6_B.png	stim_9_B.png
217.5	2.6861509	28	6	NoDelay	NonPred	7	2	14	0.6861509	stim_12_B.png	stim_11_B.png
222	2.5957984	29	6	NoDelay	NonPred	7	1	13	0.5957984	stim_12_B.png	stim_5_B.png
226.5	2.5	30	6	NoDelay	NonPred	8	0	0	n/a	stim_6_B.png	n/a
249	2.03652164	31	7	NoDelay	Pred	6	2	12	0.03652164	stim_1_B.png	stim_8_B.png
253.5	3.215589	32	7	NoDelay	Pred	6	1	11	1.215589	stim_1_B.png	stim_7_B.png
258	2.7238114	33	7	NoDelay	Pred	5	1	9	0.7238114	stim_2_B.png	stim_4_B.png
262.5	2.2156674	34	7	NoDelay	Pred	6	2	12	0.2156674	stim_1_B.png	stim_8_B.png
267	2.08403726	35	7	NoDelay	Pred	6	1	11	0.08403726	stim_1_B.png	stim_7_B.png
289.5	2.4166137	36	8	NoDelay	NonPred	7	2	13	0.4166137	stim_12_B.png	stim_5_B.png
294	2.6681066	37	8	NoDelay	NonPred	7	1	14	0.6681066	stim_12_B.png	stim_11_B.png
298.5	2.4794819	38	8	NoDelay	NonPred	7	1	13	0.4794819	stim_12_B.png	stim_5_B.png
303	2.45151	39	8	NoDelay	NonPred	8	1	15	0.45151	stim_6_B.png	stim_10_B.png
307.5	3.008435	40	8	NoDelay	NonPred	8	2	16	1.008435	stim_6_B.png	stim_9_B.png
