onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	2.2520017	1	1	Delay	Pred	1	2	2	0.2520017	stim_8_A.png	stim_4_A.png
10.5	2.6875246	2	1	Delay	Pred	2	1	3	0.6875246	stim_3_A.png	stim_10_A.png
15	2.635607	3	1	Delay	Pred	2	2	4	0.635607	stim_3_A.png	stim_1_A.png
19.5	2.2318334	4	1	Delay	Pred	2	1	3	0.2318334	stim_3_A.png	stim_10_A.png
24	2.2426012	5	1	Delay	Pred	2	2	4	0.2426012	stim_3_A.png	stim_1_A.png
46.5	3.255082	6	2	Delay	NonPred	4	1	8	1.255082	stim_9_A.png	stim_12_A.png
51	2.9398818	7	2	Delay	NonPred	3	2	5	0.9398818	stim_6_A.png	stim_7_A.png
55.5	2.9282638	8	2	Delay	NonPred	4	1	7	0.9282638	stim_9_A.png	stim_2_A.png
60	2.5	9	2	Delay	NonPred	4	0	0	n/a	stim_9_A.png	n/a
64.5	2.3199311	10	2	Delay	NonPred	4	2	7	0.3199311	stim_9_A.png	stim_2_A.png
87	2.01683113	11	3	Delay	Pred	1	1	2	0.01683113	stim_8_A.png	stim_4_A.png
91.5	2.8329834	12	3	Delay	Pred	1	1	1	0.8329834	stim_8_A.png	stim_5_A.png
96	2.2034256	13	3	Delay	Pred	1	2	2	0.2034256	stim_8_A.png	stim_4_A.png
100.5	2.4711072	14	3	Delay	Pred	1	2	2	0.4711072	stim_8_A.png	stim_4_A.png
105	2.1563768	15	3	Delay	Pred	1	1	1	0.1563768	stim_8_A.png	stim_5_A.png
127.5	2.5696487	16	4	Delay	NonPred	4	1	7	0.5696487	stim_9_A.png	stim_2_A.png
132	2.3802276	17	4	Delay	NonPred	4	2	8	0.3802276	stim_9_A.png	stim_12_A.png
136.5	2.2245928	18	4	Delay	NonPred	4	1	8	0.2245928	stim_9_A.png	stim_12_A.png
141	3.124812	19	4	Delay	NonPred	3	2	6	1.124812	stim_6_A.png	stim_11_A.png
145.5	2.6491358	20	4	Delay	NonPred	3	1	6	0.6491358	stim_6_A.png	stim_11_A.png
168	2.6280149	21	5	Delay	Pred	2	2	4	0.6280149	stim_3_A.png	stim_1_A.png
172.5	2.4968495	22	5	Delay	Pred	2	2	4	0.4968495	stim_3_A.png	stim_1_A.png
177	2.7255071	23	5	Delay	Pred	1	1	1	0.7255071	stim_8_A.png	stim_5_A.png
181.5	2.7373316	24	5	Delay	Pred	1	2	2	0.7373316	stim_8_A.png	stim_4_A.png
186	2.3253417	25	5	Delay	Pred	2	1	3	0.3253417	stim_3_A.png	stim_10_A.png
208.5	3.121476	26	6	Delay	NonPred	3	2	5	1.121476	stim_6_A.png	stim_7_A.png
213	2.9185369	27	6	Delay	NonPred	4	1	8	0.9185369	stim_9_A.png	stim_12_A.png
217.5	2.12171	28	6	Delay	NonPred	4	2	8	0.12171	stim_9_A.png	stim_12_A.png
222	2.5348889	29	6	Delay	NonPred	3	1	5	0.5348889	stim_6_A.png	stim_7_A.png
226.5	2.03469503	30	6	Delay	NonPred	3	2	5	0.03469503	stim_6_A.png	stim_7_A.png
249	2.5649363	31	7	Delay	Pred	2	1	3	0.5649363	stim_3_A.png	stim_10_A.png
253.5	2.4824777	32	7	Delay	Pred	1	2	2	0.4824777	stim_8_A.png	stim_4_A.png
258	2.1580985	33	7	Delay	Pred	1	2	2	0.1580985	stim_8_A.png	stim_4_A.png
262.5	2.9061951	34	7	Delay	Pred	2	1	3	0.9061951	stim_3_A.png	stim_10_A.png
267	2.000715694	35	7	Delay	Pred	2	2	4	0.000715694	stim_3_A.png	stim_1_A.png
289.5	2.7223187	36	8	Delay	NonPred	3	2	5	0.7223187	stim_6_A.png	stim_7_A.png
294	2.1100701	37	8	Delay	NonPred	4	1	7	0.1100701	stim_9_A.png	stim_2_A.png
298.5	2.6344897	38	8	Delay	NonPred	3	1	6	0.6344897	stim_6_A.png	stim_11_A.png
303	2.9753664	39	8	Delay	NonPred	3	2	6	0.9753664	stim_6_A.png	stim_11_A.png
307.5	2.3155864	40	8	Delay	NonPred	3	1	6	0.3155864	stim_6_A.png	stim_11_A.png
