onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	2.3393717	1	1	Delay	Pred	1	2	2	0.3393717	stim_8_B.png	stim_3_B.png
10.5	2.488347	2	1	Delay	Pred	2	1	3	0.488347	stim_5_B.png	stim_9_B.png
15	2.3637236	3	1	Delay	Pred	2	2	4	0.3637236	stim_5_B.png	stim_4_B.png
19.5	2.3132568	4	1	Delay	Pred	1	1	1	0.3132568	stim_8_B.png	stim_12_B.png
24	2.3642628	5	1	Delay	Pred	1	2	2	0.3642628	stim_8_B.png	stim_3_B.png
46.5	2.3989732	6	2	Delay	NonPred	4	1	7	0.3989732	stim_2_B.png	stim_6_B.png
51	2.2925997	7	2	Delay	NonPred	4	2	8	0.2925997	stim_2_B.png	stim_10_B.png
55.5	2.3131111	8	2	Delay	NonPred	4	1	7	0.3131111	stim_2_B.png	stim_6_B.png
60	2.3791627	9	2	Delay	NonPred	3	2	6	0.3791627	stim_1_B.png	stim_11_B.png
64.5	2.4478489	10	2	Delay	NonPred	4	1	8	0.4478489	stim_2_B.png	stim_10_B.png
87	2.5557474	11	3	Delay	Pred	1	1	1	0.5557474	stim_8_B.png	stim_12_B.png
91.5	2.3915764	12	3	Delay	Pred	2	2	4	0.3915764	stim_5_B.png	stim_4_B.png
96	2.3809496	13	3	Delay	Pred	1	1	1	0.3809496	stim_8_B.png	stim_12_B.png
100.5	2.3930469	14	3	Delay	Pred	2	2	4	0.3930469	stim_5_B.png	stim_4_B.png
105	2.3549106	15	3	Delay	Pred	2	1	3	0.3549106	stim_5_B.png	stim_9_B.png
127.5	2.2721104	16	4	Delay	NonPred	3	2	6	0.2721104	stim_1_B.png	stim_11_B.png
132	2.2843876	17	4	Delay	NonPred	3	1	5	0.2843876	stim_1_B.png	stim_7_B.png
136.5	2.2968221	18	4	Delay	NonPred	4	2	8	0.2968221	stim_2_B.png	stim_10_B.png
141	2.3087464	19	4	Delay	NonPred	3	1	5	0.3087464	stim_1_B.png	stim_7_B.png
145.5	2.2965459	20	4	Delay	NonPred	4	2	7	0.2965459	stim_2_B.png	stim_6_B.png
168	2.3885361	21	5	Delay	Pred	1	1	2	0.3885361	stim_8_B.png	stim_3_B.png
172.5	2.3200895	22	5	Delay	Pred	2	2	4	0.3200895	stim_5_B.png	stim_4_B.png
177	2.2854606	23	5	Delay	Pred	1	1	1	0.2854606	stim_8_B.png	stim_12_B.png
181.5	2.3204234	24	5	Delay	Pred	2	2	4	0.3204234	stim_5_B.png	stim_4_B.png
186	2.2765486	25	5	Delay	Pred	1	1	1	0.2765486	stim_8_B.png	stim_12_B.png
208.5	2.3520691	26	6	Delay	NonPred	3	1	6	0.3520691	stim_1_B.png	stim_11_B.png
213	2.3408434	27	6	Delay	NonPred	3	2	5	0.3408434	stim_1_B.png	stim_7_B.png
217.5	2.2630839	28	6	Delay	NonPred	4	1	7	0.2630839	stim_2_B.png	stim_6_B.png
222	2.2767171	29	6	Delay	NonPred	3	2	5	0.2767171	stim_1_B.png	stim_7_B.png
226.5	2.336462	30	6	Delay	NonPred	4	1	8	0.336462	stim_2_B.png	stim_10_B.png
249	2.3880957	31	7	Delay	Pred	2	1	3	0.3880957	stim_5_B.png	stim_9_B.png
253.5	2.3281502	32	7	Delay	Pred	1	2	2	0.3281502	stim_8_B.png	stim_3_B.png
258	2.3244456	33	7	Delay	Pred	1	1	1	0.3244456	stim_8_B.png	stim_12_B.png
262.5	2.3116495	34	7	Delay	Pred	2	2	4	0.3116495	stim_5_B.png	stim_4_B.png
267	2.2832374	35	7	Delay	Pred	2	1	3	0.2832374	stim_5_B.png	stim_9_B.png
289.5	2.3356215	36	8	Delay	NonPred	3	2	6	0.3356215	stim_1_B.png	stim_11_B.png
294	2.3078015	37	8	Delay	NonPred	3	1	6	0.3078015	stim_1_B.png	stim_11_B.png
298.5	2.2887686	38	8	Delay	NonPred	4	2	7	0.2887686	stim_2_B.png	stim_6_B.png
303	2.4055381	39	8	Delay	NonPred	3	1	5	0.4055381	stim_1_B.png	stim_7_B.png
307.5	2.2880363	40	8	Delay	NonPred	4	2	8	0.2880363	stim_2_B.png	stim_10_B.png
