onset	duration	TrialNum	BlockNum	Timescale	Predictiveness	Cue	Action	Outcome	RT	CueFile	OutcomeFile
6	2.4668685	1	1	Delay	NonPred	4	2	7	0.4668685	stim_2_B.png	stim_6_B.png
10.5	2.3825779	2	1	Delay	NonPred	3	1	5	0.3825779	stim_1_B.png	stim_7_B.png
15	2.3220171	3	1	Delay	NonPred	3	2	6	0.3220171	stim_1_B.png	stim_11_B.png
19.5	2.3747406	4	1	Delay	NonPred	4	1	8	0.3747406	stim_2_B.png	stim_10_B.png
24	2.3236394	5	1	Delay	NonPred	4	2	7	0.3236394	stim_2_B.png	stim_6_B.png
46.5	2.4156735	6	2	Delay	Pred	1	1	1	0.4156735	stim_8_B.png	stim_12_B.png
51	2.2847667	7	2	Delay	Pred	1	2	2	0.2847667	stim_8_B.png	stim_3_B.png
55.5	2.3909035	8	2	Delay	Pred	1	1	1	0.3909035	stim_8_B.png	stim_12_B.png
60	2.3315584	9	2	Delay	Pred	1	2	2	0.3315584	stim_8_B.png	stim_3_B.png
64.5	2.3194999	10	2	Delay	Pred	1	1	1	0.3194999	stim_8_B.png	stim_12_B.png
87	2.3239838	11	3	Delay	NonPred	4	2	8	0.3239838	stim_2_B.png	stim_10_B.png
91.5	2.3441943	12	3	Delay	NonPred	4	1	7	0.3441943	stim_2_B.png	stim_6_B.png
96	2.5466996	13	3	Delay	NonPred	4	2	7	0.5466996	stim_2_B.png	stim_6_B.png
100.5	2.3449328	14	3	Delay	NonPred	3	2	5	0.3449328	stim_1_B.png	stim_7_B.png
105	2.355983	15	3	Delay	NonPred	4	1	8	0.355983	stim_2_B.png	stim_10_B.png
127.5	2.3448983	16	4	Delay	Pred	2	2	3	0.3448983	stim_5_B.png	stim_9_B.png
132	2.4349818	17	4	Delay	Pred	2	2	4	0.4349818	stim_5_B.png	stim_4_B.png
136.5	2.2639243	18	4	Delay	Pred	2	1	3	0.2639243	stim_5_B.png	stim_9_B.png
141	2.3790155	19	4	Delay	Pred	1	2	2	0.3790155	stim_8_B.png	stim_3_B.png
145.5	2.295708	20	4	Delay	Pred	2	1	3	0.295708	stim_5_B.png	stim_9_B.png
168	2.3956735	21	5	Delay	NonPred	3	2	6	0.3956735	stim_1_B.png	stim_11_B.png
172.5	2.3596707	22	5	Delay	NonPred	3	1	5	0.3596707	stim_1_B.png	stim_7_B.png
177	2.4671218	23	5	Delay	NonPred	4	2	8	0.4671218	stim_2_B.png	stim_10_B.png
181.5	2.5274769	24	5	Delay	NonPred	4	1	7	0.5274769	stim_2_B.png	stim_6_B.png
186	2.3235105	25	5	Delay	NonPred	3	2	5	0.3235105	stim_1_B.png	stim_7_B.png
208.5	2.4556662	26	6	Delay	Pred	1	1	1	0.4556662	stim_8_B.png	stim_12_B.png
213	2.4605629	27	6	Delay	Pred	2	2	4	0.4605629	stim_5_B.png	stim_4_B.png
217.5	2.319404	28	6	Delay	Pred	2	1	3	0.319404	stim_5_B.png	stim_9_B.png
222	2.5311236	29	6	Delay	Pred	1	2	2	0.5311236	stim_8_B.png	stim_3_B.png
226.5	2.4804616	30	6	Delay	Pred	1	1	1	0.4804616	stim_8_B.png	stim_12_B.png
249	2.3631856	31	7	Delay	NonPred	3	2	6	0.3631856	stim_1_B.png	stim_11_B.png
253.5	2.3752261	32	7	Delay	NonPred	3	1	6	0.3752261	stim_1_B.png	stim_11_B.png
258	2.3544134	33	7	Delay	NonPred	3	2	5	0.3544134	stim_1_B.png	stim_7_B.png
262.5	2.2555121	34	7	Delay	NonPred	4	1	8	0.2555121	stim_2_B.png	stim_10_B.png
267	2.3237047	35	7	Delay	NonPred	3	2	6	0.3237047	stim_1_B.png	stim_11_B.png
289.5	2.2709825	36	8	Delay	Pred	2	2	4	0.2709825	stim_5_B.png	stim_4_B.png
294	2.420893	37	8	Delay	Pred	2	1	3	0.420893	stim_5_B.png	stim_9_B.png
298.5	2.3684549	38	8	Delay	Pred	2	2	4	0.3684549	stim_5_B.png	stim_4_B.png
303	2.2907333	39	8	Delay	Pred	2	1	3	0.2907333	stim_5_B.png	stim_9_B.png
307.5	2.2404266	40	8	Delay	Pred	1	2	2	0.2404266	stim_8_B.png	stim_3_B.png
